Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_1290711673273506;12;power systems harmonics;power systems (rej);0.752;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;13;power systems harmonics estimation;power system measurement (rej);0.747;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;14;power systems harmonic estimation;power system measurement;0.758;1;match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;15;power systems harmonic estimation algorithm;power system measurement (rej);0.728;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;16;power systems harmonic/interharmonic estimation;power system measurement (rej);0.709;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;17;power systems harmonic/interharmonic estimation algorithm;power system measurement (rej);0.705;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;18;power systems harmonics estimation algorithm;power system measurement (rej);0.723;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;19;power systems harmonic/interharmonic;power systems (rej);0.703;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1290711673273506;20;;;;;;Qwen3.5-4B-QLoRA
ID_1305553577433058;1;essential oil;essential oil;1.000;2;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;2;in vitro cytotoxicity;cytotoxic activity;0.910;3;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;3;in vitro study;vitro culture (rej);0.710;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;4;in vivo antitumor;vivo antitumor effect;0.908;3;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;5;in vivo antitumor activity;antitumor activity;0.949;3;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;6;in vivo antitumoural activity;antitumor;0.770;3;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;7;inhibition;inhibitory effect (rej);0.671;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;8;inhibition rates;inhibitory effect (rej);0.694;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;9;leaf essential oil;essential oil (rej);0.805;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;10;metastatic potential;phases of cell (rej);0.378;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;11;natural products;chemical constituents (rej);0.544;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;12;natural products used;chemical constituents (rej);0.588;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;13;neosergeolide-induced apoptosis;apoptosis;0.787;3;match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;14;neosergeolide-mediated apoptosis;apoptosis (rej);0.784;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;15;nor-β-lapachone;lapachol (rej);0.627;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;16;nor-β-lapachone and its;lapachol (rej);0.617;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;17;oil extract;essential oil (rej);0.846;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;18;oil propolis;essential oil (rej);0.739;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;19;oil propolis extract;essential oil (rej);0.762;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1305553577433058;20;oil propolis extracts;essential oil (rej);0.765;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;1;atlantic forest;atlantic forest;1.000;2;match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;2;biodiversity conservation;tropical biodiversity (rej);0.735;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;3;brazilian atlantic forest;secondary atlantic forest;0.800;2;match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;4;brazilian forest;tropical forest;0.868;3;match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;5;brazilian forest fragments;tropical forest (rej);0.813;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;6;brazilian forest landscape;tropical forest (rej);0.860;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;7;brazilian forest patches;tropical forest (rej);0.825;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;8;brazilian forest remnants;tropical forest (rej);0.805;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;9;brazilian forest species;tropical forest (rej);0.841;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;10;brazilian forest tree;tropical forest (rej);0.831;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;11;brazilian forest trees;tropical forest (rej);0.858;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;12;brazilian forest habitat;tropical rainforest;0.859;2;match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;13;brazilian forest tree species;tropical forest (rej);0.831;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;14;brazilian forest tree species richness;tropical forest (rej);0.798;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;15;brazilian forest tree species richness patterns;tropical forest (rej);0.770;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1351748125964309;16;;;;;;Qwen3.5-4B-QLoRA
ID_1351748125964309;17;;;;;;Qwen3.5-4B-QLoRA
ID_1351748125964309;18;;;;;;Qwen3.5-4B-QLoRA
ID_1351748125964309;19;;;;;;Qwen3.5-4B-QLoRA
ID_1351748125964309;20;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;1;atmospheric boundary layer;atmospheric numerical model (rej);0.728;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;2;convective boundary layer;wavelet (rej);0.439;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;3;convective boundary layer models;coupled numerical model (rej);0.472;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;4;convective boundary layer parameterization;wavelet transform (rej);0.400;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;5;convective boundary layer parameterizations;wavelet transform (rej);0.389;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;6;convective boundary layers;wavelet (rej);0.438;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;7;convective boundary-layer;wavelet (rej);0.416;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;8;convective boundary-layer models;coupled numerical model (rej);0.513;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;9;convective boundary-layer parameterization;wavelet transform (rej);0.409;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;10;convective boundary-layer parameterizations;wavelet transform (rej);0.395;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;11;convective boundary-layer theory;wavelet (rej);0.393;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1364246301366731;12;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;13;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;14;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;15;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;16;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;17;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;18;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;19;;;;;;Qwen3.5-4B-QLoRA
ID_1364246301366731;20;;;;;;Qwen3.5-4B-QLoRA
ID_1387531666012807;1;bone marrow mononuclear cells;bone marrow mononuclear;0.969;3;match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;2;cortical ischemia;superior colliculus (rej);0.483;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;3;focal cortical ischemia;superior colliculus (rej);0.476;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;4;focal cortical lesion;retinotectal projection (rej);0.530;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;5;focal ischemia;post-ischemic day (rej);0.584;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;6;forelimb skilled motor;skilled motor function (rej);0.690;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;7;forelimb skilled motor task;skilled motor task;0.901;3;match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;8;functional recovery;functional sensorimotor recovery (rej);0.670;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;9;ischemia;post-ischemic day (rej);0.691;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;10;ischemic lesion;stained cells (rej);0.504;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;11;isquemia cerebral focal;stroke (rej);0.563;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;12;medial prefrontal cortex;rat superior colliculus (rej);0.402;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;13;mesenchymal stem cells;mesenchymal stem cells;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;14;neurodegeneration;stem cell (rej);0.460;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;15;neuroplasticity;synaptic plasticity (rej);0.605;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;16;neuroplasticity and neurodegeneration;synaptic plasticity (rej);0.447;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;17;nitric oxide;nitric oxide;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;18;nitric oxide synthase;nitric oxide synthase;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;19;nucleus accumbens;cell type (rej);0.474;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1387531666012807;20;plasticity-related ngfi-a protein;synaptic plasticity (rej);0.458;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;1;buffalo;pampa horse (rej);0.469;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;2;buffalo meat;beef catle (rej);0.651;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;3;buffalo meat products;beef catle (rej);0.652;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;4;bubalus bubalis;bubalus;0.905;1;match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;5;buffalo meat products certification;beef catle (rej);0.583;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;6;buffalo meat products certification by dna;beef catle (rej);0.585;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;7;dna;pelagem tobiana (rej);0.670;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;8;dna test;teste de dna;0.928;3;match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;9;identification;utilizando marcadores (rej);0.666;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;10;meat products certification;beef catle (rej);0.538;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;11;multiplex microsatellite set;microsatellite;0.842;3;match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;12;multiplexed microsatellite set;multiplexed microsatellite set;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;13;multiplexd microsatellite set;multiplexed microsatellite set (rej);0.989;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;14;multiplexed microsatellite set for brazilian;multiplexed microsatellite set (rej);0.814;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;15;multiplexed microsatellite set for brazilian buffalo identification;multiplexed microsatellite set (rej);0.529;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1511271976880714;16;;;;;;Qwen3.5-4B-QLoRA
ID_1511271976880714;17;;;;;;Qwen3.5-4B-QLoRA
ID_1511271976880714;18;;;;;;Qwen3.5-4B-QLoRA
ID_1511271976880714;19;;;;;;Qwen3.5-4B-QLoRA
ID_1511271976880714;20;;;;;;Qwen3.5-4B-QLoRA
ID_1602277501575415;1;adsorption;wave adsorptive stripping (rej);0.733;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;2;anodic stripping voltammetry;anodic stripping voltammetry;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;3;biosorbent;biosorption (rej);0.908;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;4;biosorption;biosorption;1.000;2;match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;5;chemical oxidation;sulphochromic waste (rej);0.599;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;6;electrochemical impedance;oxide ph electrodes (rej);0.665;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;7;electrochemical impedance spectroscopy;oxide ph electrodes (rej);0.692;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;8;electrodes for ph;oxide ph electrodes;0.915;2;match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;9;electrolyte composition;oxide ph electrodes (rej);0.594;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;10;electrolyte;oxide ph electrodes (rej);0.624;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;11;electrolytic cell;oxide ph electrodes (rej);0.524;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;12;electrolytic cell voltage;oxide ph electrodes (rej);0.554;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;13;electrolytic cell voltages;oxide ph electrodes (rej);0.564;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;14;electrolytic voltages;oxide ph electrodes (rej);0.616;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;15;electrolysis;oxide ph electrodes (rej);0.580;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;16;electrolysis of aqueous;oxide ph electrodes (rej);0.535;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;17;electrolysis voltages;oxide ph electrodes (rej);0.624;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1602277501575415;18;;;;;;Qwen3.5-4B-QLoRA
ID_1602277501575415;19;;;;;;Qwen3.5-4B-QLoRA
ID_1602277501575415;20;;;;;;Qwen3.5-4B-QLoRA
ID_1612969183171944;1;digestible lysine requirement;digestive and metabolic (rej);0.709;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;2;egg production;silagem de grãos (rej);0.421;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;3;egg weight;nutrition (rej);0.481;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;4;egg weight and specific;nutrition (rej);0.468;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;5;exogenous enzymes;metabolism (rej);0.535;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;6;feed intake;feeding;0.844;1;match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;7;feed intake and growth;nutrient requirements;0.763;3;match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;8;feed intake and weight;nutrition;0.845;3;match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;9;feed intake reduction;restricted feeding;0.762;1;match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;10;feed intake reductions;restricted feeding (rej);0.760;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;11;feed intake values;nutrition (rej);0.744;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;12;feed conversion;feeding (rej);0.628;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;13;feed efficiency;nutrition (rej);0.656;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;14;growth performance;techniques in growing-finishing (rej);0.495;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;15;lysine;metabolism (rej);0.323;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;16;lysine requirement;nutrient requirements (rej);0.380;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;17;metabolic energy;metabolism;0.860;3;match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;18;metabolic energy reduction;metabolism (rej);0.784;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;19;metabolizable energy;metabolism (rej);0.735;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1612969183171944;20;methionine;metabolism (rej);0.393;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;1;curvature integral estimates;constant mean curvature;0.754;3;match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;2;curvature linearized operator;mean curvature (rej);0.760;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;3;curvature operator;mean curvature (rej);0.837;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;4;curvature linearized;mean curvature;0.850;3;match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;5;curvature operator l_r;r-mean curvature;0.876;3;match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;6;constant scalar curvature;constant scalar curvature;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;7;curvature integral;mean curvature (rej);0.826;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;8;curvature linearized operator of;mean curvature (rej);0.744;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;9;curvature linearized operator of a;mean curvature (rej);0.729;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;10;curvature linearized operator of an;mean curvature (rej);0.725;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;11;curvature linearized operator of hypersurfaces;stable hypersurfaces (rej);0.735;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1661480072159875;12;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;13;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;14;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;15;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;16;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;17;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;18;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;19;;;;;;Qwen3.5-4B-QLoRA
ID_1661480072159875;20;;;;;;Qwen3.5-4B-QLoRA
ID_1686212165863890;1;carcass characteristics;bovinos de corte (rej);0.548;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;2;carcass yield;recria de bovinos (rej);0.568;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;3;carcass yield percentage;suplementação de bovinos (rej);0.511;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;4;degradabilidade in situ;mineral (rej);0.450;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;5;digestibility;apparent digestibility;0.955;2;match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;6;dry matter;neutral detergent fiber (rej);0.435;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;7;dry matter intake;intake (rej);0.637;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;8;feed efficiency;consumo e digestibilidade (rej);0.619;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;9;high-energy cottonseed meal;energy cottonseed meal;0.961;2;match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;10;intake;intake;1.000;1;match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;11;intake and digestibility;consumo e digestibilidade;0.908;3;match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;12;nitrogen use efficiency;productive performance (rej);0.466;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;13;nutrient digestibility;apparent digestibility (rej);0.826;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;14;ruminal ammonia;suplementos múltiplos (rej);0.397;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;15;ruminal degradation;apparent digestibility (rej);0.409;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;16;ruminal degradation kinetics;apparent digestibility (rej);0.337;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;17;ruminal degradation rate;apparent digestibility (rej);0.395;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;18;ruminal degradation rates;intake (rej);0.362;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;19;ruminal degradation time;terminação de novilhos (rej);0.443;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1686212165863890;20;ruminal degradation times;terminação de novilhos (rej);0.440;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;1;antagonistic effect;biological control (rej);0.413;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;2;antagonistic fungi;antagonist fungi;0.984;2;match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;3;antagonistic isolates;isolados de dicyma (rej);0.588;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;4;biocontrol;biological control (rej);0.727;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;5;dicyma pulvinata;pulvinata em estromas;0.806;2;match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;6;dicyma pulvinata isolates;isolados de dicyma (rej);0.783;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;7;dicyma pulvinata strain;isolados de dicyma (rej);0.800;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;8;dicyma pulvinata strains;isolados de dicyma (rej);0.780;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;9;dicyma pulvinata’s antagonism;isolados de dicyma (rej);0.740;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;10;dicyma pulvinata’s antagonistic effect;isolados de dicyma (rej);0.682;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;11;dicyma pulvinata’s antagonistic isolates;isolados de dicyma;0.827;3;match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;12;dicyma pulvinata’s antagonistic properties;isolados de dicyma (rej);0.663;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;13;dicyma pulvinata’s isolation;isolados de dicyma (rej);0.784;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;14;dicyma pulvinata’s isolation and identification;isolados de dicyma (rej);0.706;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;15;dicyma pulvinata’s isolation and characterization;isolados de dicyma (rej);0.719;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1708237858198821;16;;;;;;Qwen3.5-4B-QLoRA
ID_1708237858198821;17;;;;;;Qwen3.5-4B-QLoRA
ID_1708237858198821;18;;;;;;Qwen3.5-4B-QLoRA
ID_1708237858198821;19;;;;;;Qwen3.5-4B-QLoRA
ID_1708237858198821;20;;;;;;Qwen3.5-4B-QLoRA
ID_1717412318563908;1;anti-inflammatory activity;anti-inflammatory activities;0.963;2;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;2;anti-inflammatory drugs;survey of anti-inflammatory;0.876;2;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;3;biological activity;phytochemical study (rej);0.666;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;4;cardiovascular effects;cardiovascular activity;0.818;3;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;5;essential oils;essential oils;1.000;2;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;6;essential oils analysis;essential oil;0.927;2;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;7;mesoionic compounds;mesoionic compounds;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;8;mesoionic derivatives;mesoionic compounds (rej);0.872;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;9;mesoionic solutions;mesoionic compounds (rej);0.694;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;10;"mesoionic 2-(4-chlorophenyl)-3-methyl-4-(4-methoxyphenyl)-3-methyl-4-(4-methoxyphenyo)-1;3-thizaolim-5-thyolate";mesoionic compounds (rej);0.735;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;11;mesoionic solutions studied;mesoionic compounds (rej);0.682;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;12;mesoionic solutions studied with;mesoionic compounds (rej);0.655;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;13;nitric oxide;zinc (rej);0.490;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;14;organic nitrate;natural products (rej);0.544;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;15;organic nitrates;natural products (rej);0.542;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;16;pharmacological activity;utilização de compostos (rej);0.616;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;17;pharmacological effects;anti-inflammatory activities (rej);0.560;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;18;pharmacology;survey of anti-inflammatory (rej);0.580;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;19;pharmacology and toxicology;utilização de compostos (rej);0.586;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1717412318563908;20;;;;;;Qwen3.5-4B-QLoRA
ID_1741102469161036;1;cell migration;migration (rej);0.669;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;2;connective tissue growth factor;fibroblast growth factor (rej);0.683;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;3;ctgf;ccn2/ctgf (rej);0.854;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;4;ctgf/ccn2;ccn2/ctgf;0.964;3;match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;5;ctgf-mediated cell aggregation;ccn2/ctgf (rej);0.566;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;6;embryonic carcinoma;embryonal carcinoma p19 (rej);0.833;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;7;embryonic carcinoma p19;embryonal carcinoma p19;0.997;3;match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;8;embryonic development;developing vertebrate (rej);0.574;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;9;embryonic head;impaired correct head (rej);0.531;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;10;embryonic neural crest;facial neural crest (rej);0.693;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;11;ectoderm;modulates cell–ecm interactions (rej);0.513;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;12;enteric glia;microcephaly (rej);0.469;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;13;facial neural crest;facial neural crest;1.000;3;match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;14;head development;head organizer (rej);0.620;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;15;matricellular signaling modulators;matricellular-secreted protein involved (rej);0.655;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;16;mesenchymal stem cells;microcephaly (rej);0.404;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;17;neural crest;neural crest controls;0.852;2;match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;18;neural crest cells;facial neural crest (rej);0.807;0;sem match válido;Qwen3.5-4B-QLoRA
ID_1741102469161036;19;osteochondral allografts;midbrain pattering (rej);0.339;0;sem match válido;Qwen3.5-4B-QLoRA
