Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_1511271976880714;19;;;;;;Qwen3-1.7B-QLoRA
ID_1511271976880714;20;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;1;analysis;systematic evaluation;0.793;3;match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;2;brazilian coffee;sugar-cane spirit (rej);0.512;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;3;brazilian spirits;sugar-cane spirit (rej);0.592;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;4;chemical oxidation;sulphochromic waste (rej);0.599;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;5;electrochemical impedance;oxide ph electrodes (rej);0.665;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;6;electrochemical impedance spectroscopy;oxide ph electrodes (rej);0.692;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;7;electrochemical measurements;oxide ph electrodes (rej);0.686;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;8;electrochemical responses;oxide ph electrodes (rej);0.630;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;9;electrolyte composition;oxide ph electrodes (rej);0.594;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;10;electrolyte composition effect;oxide ph electrodes (rej);0.590;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;11;electrolyte composition effect on discharge;oxide ph electrodes (rej);0.568;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;12;electrolyte composition effects;oxide ph electrodes (rej);0.592;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;13;electrolyte composition effects on discharge;oxide ph electrodes (rej);0.569;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1602277501575415;14;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;15;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;16;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;17;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;18;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;19;;;;;;Qwen3-1.7B-QLoRA
ID_1602277501575415;20;;;;;;Qwen3-1.7B-QLoRA
ID_1612969183171944;1;animal performance;animal;0.754;1;match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;2;animal production;animal (rej);0.670;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;3;broiler chickens;pig (rej);0.466;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;4;broiler chickens performance;pig (rej);0.472;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;5;broiler chicken;silagem de grãos (rej);0.430;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;6;broiler chickens growth;techniques in growing-finishing (rej);0.444;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;7;broiler chicken growth;silagem de grãos (rej);0.422;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;8;broiler chicken growth performance;techniques in growing-finishing (rej);0.426;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;9;broiler chicken performance;pig (rej);0.429;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;10;broiler chicken performance evaluation;pig (rej);0.401;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;11;broiler chickens growth performance;techniques in growing-finishing (rej);0.436;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;12;broiler chickens growth rate;techniques in growing-finishing (rej);0.402;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;13;broiler chickens growth rates;techniques in growing-finishing (rej);0.394;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;14;broiler chicken growth rates;techniques in growing-finishing (rej);0.385;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;15;chickens growth;techniques in growing-finishing (rej);0.521;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;16;chickens growth rate;techniques in growing-finishing (rej);0.422;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;17;chickens growth rates;techniques in growing-finishing (rej);0.415;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1612969183171944;18;;;;;;Qwen3-1.7B-QLoRA
ID_1612969183171944;19;;;;;;Qwen3-1.7B-QLoRA
ID_1612969183171944;20;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;1;curvature integral estimates;mean curvature;0.831;3;match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;2;curvature integral formulas;mean curvature (rej);0.785;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;3;curvature integral formulas for the r-mean;r-mean curvature (rej);0.857;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;4;curvature linearized operator;mean curvature (rej);0.760;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;5;curvature linearized operator of a hypersurface;hyperbolic plane (rej);0.719;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;6;curvature linearized operator of the r-mean;r-mean curvature (rej);0.868;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;7;curvature linearized operator, r-mean curvatures;r-mean curvature;0.878;3;match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;8;curvature linearized operator, r-mean curvatures in euclidean;r-mean curvature (rej);0.848;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;9;curvature linearized operator, r-mean curvatures in euclidean spaces;r-mean curvature (rej);0.821;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1661480072159875;10;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;11;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;12;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;13;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;14;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;15;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;16;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;17;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;18;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;19;;;;;;Qwen3-1.7B-QLoRA
ID_1661480072159875;20;;;;;;Qwen3-1.7B-QLoRA
ID_1686212165863890;1;brazilian grasses;pasture (rej);0.561;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;2;brazilian grasses pastures;pasture (rej);0.660;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;3;brachiaria brizantha;brachiaria decumbens (rej);0.726;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;4;brachiaria brizantha cv;brachiaria decumbens (rej);0.756;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;5;brachiaria brizantha cv marandu;brachiaria decumbens (rej);0.731;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;6;brachiaria decumbens;brachiaria decumbens;1.000;2;match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;7;brachiaria decumbens pastures;brachiaria decumbens (rej);0.747;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;8;capim marandu;recria de novilhos;0.891;3;match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;9;capim marandu grass;recria de novilhos (rej);0.731;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;10;capim marandu grasses;recria de novilhos (rej);0.669;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;11;capim marandu pastures;recria de bovinos;0.776;3;match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;12;capim marandu pasture;pasture;0.895;3;match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;13;capim marandu pasturelands;pasture (rej);0.846;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;14;capim marandu silage;recria de novilhos (rej);0.776;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;15;capim marandu silage and;corn silage (rej);0.588;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;16;capim marandu silage and hay;corn silage (rej);0.656;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1686212165863890;17;;;;;;Qwen3-1.7B-QLoRA
ID_1686212165863890;18;;;;;;Qwen3-1.7B-QLoRA
ID_1686212165863890;19;;;;;;Qwen3-1.7B-QLoRA
ID_1686212165863890;20;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;1;brazilian amazon;goiás and mato (rej);0.324;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;2;biocontrol;biological control (rej);0.727;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;3;controle biológico;biological control;0.986;3;match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;4;cultivo convencional;organic growth factors (rej);0.512;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;5;cultivo de morangueiro;tomato (rej);0.588;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;6;cultura microbiana;germinativa e infectiva (rej);0.650;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;7;dendropanthe;isolados de dicyma (rej);0.508;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;8;dendropanthe sp.;pulvinata em estromas (rej);0.538;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;9;embrapa resources;resumos informativos (rej);0.399;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;10;embrapa resources collection;resumos informativos (rej);0.411;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;11;embrapa resources collection and conservation;reductions in population (rej);0.363;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;12;embrapa resources collection and conservation program;reductions in population (rej);0.376;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1708237858198821;13;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;14;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;15;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;16;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;17;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;18;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;19;;;;;;Qwen3-1.7B-QLoRA
ID_1708237858198821;20;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;1;antibacterial activity;anti-inflammatory activities (rej);0.543;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;2;anti-inflammatory activity;anti-inflammatory activities;0.963;2;match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;3;biological activities;phytochemical study (rej);0.654;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;4;catalytic performance;ultrafast dynamics (rej);0.448;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;5;chelates with r;dsc curves (rej);0.454;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;6;chelates with r=ch3;dsc curves (rej);0.441;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;7;chemical synthesis;synthesis;0.880;2;match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;8;chemical synthesis and characterization;synthesis and characterization;0.865;3;match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;9;chiral;ocotea duckei (rej);0.416;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;10;chiral compounds;mesoionic compounds (rej);0.585;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;11;chiral compounds synthesis;utilização de compostos (rej);0.587;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;12;chiral synthesis;synthesis (rej);0.612;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;13;chiral synthesis of chiral;mesoionic compounds (rej);0.475;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1717412318563908;14;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;15;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;16;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;17;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;18;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;19;;;;;;Qwen3-1.7B-QLoRA
ID_1717412318563908;20;;;;;;Qwen3-1.7B-QLoRA
ID_1741102469161036;1;cell migration;migration (rej);0.669;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;2;cell migration and metastasis;teratocarcinoma (rej);0.559;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;3;chondrocyte differentiation;membrane cholesterol depletion (rej);0.537;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;4;chondrocyte differentiation and proliferation;membrane cholesterol depletion (rej);0.497;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;5;cell adhesion;weak adhesive property (rej);0.641;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;6;cell aggregation;modulates cell–ecm interactions (rej);0.564;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;7;cell adhesion properties;weak adhesive property (rej);0.706;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;8;cell proliferation;embryonal carcinoma p19 (rej);0.530;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;9;cellular proliferation;modulates cell–ecm interactions (rej);0.549;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;10;cellular proliferation and differentiation;modulates cell–ecm interactions (rej);0.544;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;11;chondrocyte;plasma membrane cholesterol (rej);0.551;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;12;connective tissue growth factor;fibroblast growth factor (rej);0.683;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;13;cytotoxicity;teratocarcinoma (rej);0.551;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;14;cytotoxicity of ctgf;ccn2/ctgf (rej);0.671;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;15;ctgf;ccn2/ctgf;0.854;3;match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;16;ctgf-mediated cell aggregation;ccn2/ctgf (rej);0.566;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;17;ctgf-mediated cell aggregation in pluripotent;modulates cell–ecm interactions (rej);0.484;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1741102469161036;18;;;;;;Qwen3-1.7B-QLoRA
ID_1741102469161036;19;;;;;;Qwen3-1.7B-QLoRA
ID_1741102469161036;20;;;;;;Qwen3-1.7B-QLoRA
ID_1827829018668226;1;architecture;design (rej);0.625;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;2;architecture description language;software architecture (rej);0.633;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;3;architecture description languages;software architecture (rej);0.646;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;4;architecture stability;stability assessment (rej);0.737;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;5;architecture stability assessment;stability assessment;0.804;3;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;6;aspect;heterogeneous aspects (rej);0.622;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;7;aspect-oriented architecture;aspect-oriented software (rej);0.801;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;8;aspect-oriented architecture description;aspect-oriented software (rej);0.742;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;9;aspect-oriented architecture description languages;aspect-oriented software (rej);0.731;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;10;aspect-oriented composition;aspect-oriented software (rej);0.722;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;11;aspect-oriented software development;aspect-oriented software;0.912;3;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;12;aspectual connectors;aspect-oriented software (rej);0.601;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;13;crosscutting concerns;crosscutting concerns;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;14;design models;design;0.817;3;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;15;dynamic reconfiguration;model composition (rej);0.386;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;16;engineering multi-agent systems;engineering multi-agent systems;1.000;2;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;17;model composition;model composition;1.000;2;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;18;model composition techniques;model composition effort;0.929;2;match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;19;model composition techniques and heuristic-based;model composition (rej);0.753;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1827829018668226;20;multi-agent systems;multi-agent systems;1.000;2;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;1;computational fluid dynamics;unsteady turbulent reactive (rej);0.617;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;2;computational fluid dynamics simulation;turbulent reactive flows (rej);0.590;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;3;computational fluid dynamics techniques;unsteady turbulent reactive (rej);0.575;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;4;finite volume method;finite volume method;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;5;finite volume methods;finite volume technique;0.888;3;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;6;large eddy simulation;combustion modelling (rej);0.465;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;7;large eddy simulations;combustion modelling (rej);0.472;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;8;numerical simulation;combustion modelling (rej);0.556;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;9;premixed combustion;premixed flame propagating;0.844;3;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;10;reacting flow;turbulent reactive flows (rej);0.753;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;11;reactive flows;turbulent reactive flows;0.884;3;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;12;reactive flows simulation;turbulent reactive flows (rej);0.839;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;13;reactive flows with heat;flows with heat;0.865;1;match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;14;reactive flows with heat release;flows with heat (rej);0.823;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1836274062343953;15;;;;;;Qwen3-1.7B-QLoRA
ID_1836274062343953;16;;;;;;Qwen3-1.7B-QLoRA
ID_1836274062343953;17;;;;;;Qwen3-1.7B-QLoRA
ID_1836274062343953;18;;;;;;Qwen3-1.7B-QLoRA
ID_1836274062343953;19;;;;;;Qwen3-1.7B-QLoRA
ID_1836274062343953;20;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;1;azospirillum amazonense;azospirillum amazonense;1.000;1;match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;2;biological nitrogen fixation;inoculated with nitrogen-fixing;0.848;1;match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;3;brazilian inoculation;showed that inoculation (rej);0.650;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;4;brazilian sugarcane;sugarcane;0.920;1;match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;5;brazilian sugarcane plants;sugar cane;0.769;2;match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;6;brazilian sugarcane plantlets;sugarcane plantlets;0.932;2;match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;7;brazilian sugarcane plants grown;sugarcane plantlets (rej);0.875;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;8;brazilian sugarcane plants grown under;sugarcane plantlets (rej);0.860;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;9;brazilian sugarcane plants grown under greenhouse;sugarcane plantlets (rej);0.837;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;10;brazilian sugarcane plants grown under greenhouse conditions;sugarcane plantlets (rej);0.828;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1885766127325722;11;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;12;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;13;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;14;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;15;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;16;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;17;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;18;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;19;;;;;;Qwen3-1.7B-QLoRA
ID_1885766127325722;20;;;;;;Qwen3-1.7B-QLoRA
ID_1966638146185479;1;carbon nanotubes;carbon nanotubes;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;2;carbon nanotubes in amide;single-walled carbon nanotubes;0.844;3;match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;3;carbon nanotubes in amide solvents;carbon nanotubes (rej);0.852;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;4;carbon nanotubes in aqueous;single-wall carbon nanotubes;0.822;3;match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;5;carbon nanotubes in aqueous solutions;carbon nanotubes (rej);0.878;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;6;carbon nanotubes with differently;dna-wrapped carbon nanotube;0.899;2;match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;7;electronic properties;surface properties (rej);0.584;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;8;enhanced solubilization;surface chemical modification (rej);0.555;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;9;enhanced solubilization of carbon;carbon nanotubes (rej);0.506;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;10;electron phonon interaction;condensed matter: electrical, magnetic and optical  (rej);0.466;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;11;electron phonon interactions;condensed matter: electrical, magnetic and optical  (rej);0.474;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;12;electron-phonon interactions;condensed matter: electrical, magnetic and optical  (rej);0.475;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;13;electronic interactions;resonant raman (rej);0.447;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;14;ferric oxide;resonant raman (rej);0.534;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;15;ferric oxide nanoparticles;carbon nanotubes (rej);0.574;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;16;ferric oxide nanoplatelets;thermoplastic polyurethane nanocomposites (rej);0.568;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;17;ferric oxide nanoscale;carbon nanotubes (rej);0.663;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;18;ferric oxide nanoscale particles;carbon nanotubes (rej);0.607;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;19;ferric oxide particles;condensed matter: electrical, magnetic and optical  (rej);0.508;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1966638146185479;20;;;;;;Qwen3-1.7B-QLoRA
ID_1994317879078816;1;bacia do parana;bacia;0.893;1;match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;2;brazil;paraná basin (rej);0.534;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;3;brazilian caves;subterrânea da gruta (rej);0.720;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;4;caves;subterrânea da gruta (rej);0.858;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;5;cave;subterrânea da gruta (rej);0.883;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;6;cave environment;subterrânea da gruta (rej);0.830;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;7;cave environments;subterrânea da gruta (rej);0.828;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;8;cave of santana;subterrânea da gruta (rej);0.777;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;9;caverna do morro;subterrânea da gruta;0.900;1;match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;10;caverna morro preto;subterrânea da gruta (rej);0.741;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;11;climate dynamics;zoneamento ambiental microclimático (rej);0.530;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;12;climate dynamics in caves;subterrânea da gruta (rej);0.670;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;13;climate dynamics in santo;zoneamento ambiental microclimático (rej);0.492;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;14;caverna de santana;subterrânea da gruta (rej);0.846;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;15;cavernas de santana;subterrânea da gruta (rej);0.888;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;16;climate;zoneamento ambiental microclimático (rej);0.585;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;17;cognition;parana (rej);0.517;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;18;environmental management;zoneamento ambiental microclimático (rej);0.575;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;19;geotourism;state and touristic (rej);0.608;0;sem match válido;Qwen3-1.7B-QLoRA
ID_1994317879078816;20;geology;subterrânea da gruta (rej);0.599;0;sem match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;1;computational complexity;computational complexity;1.000;3;match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;2;computational complexity theory;complexity aspects;0.880;2;match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;3;computability;computational complexity (rej);0.678;0;sem match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;4;computability and complexity;computational complexity (rej);0.907;0;sem match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;5;computability theory;computational complexity (rej);0.678;0;sem match válido;Qwen3-1.7B-QLoRA
ID_2002515486942024;6;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;7;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;8;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;9;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;10;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;11;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;12;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;13;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;14;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;15;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;16;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;17;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;18;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;19;;;;;;Qwen3-1.7B-QLoRA
ID_2002515486942024;20;;;;;;Qwen3-1.7B-QLoRA
