Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_5006741787749124;0.4090;0.3908;0.6000;0.4000;0.2000;0.2727;0.3636;0.3636;0.1909;0.2837;0.7401;5;7;0.1909;0.3333;0.7433;Qwen3.5-4B
ID_9092587237114334;0.3933;0.3318;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0606;0.0571;0.6962;3;6;0.0800;0.2155;0.7348;Qwen3.5-4B
ID_7456235597127456;0.0489;0.1626;0.2000;0.1000;0.2000;0.0625;0.0625;0.2500;0.0208;0.2368;0.6944;1;4;0.0605;0.2507;0.7255;Qwen3.5-4B
ID_1602277501575415;0.0365;0.0260;0.2000;0.1000;0.0500;0.0333;0.0333;0.0333;0.0067;0.2284;0.6460;1;1;0.0067;0.2284;0.6460;Qwen3.5-4B
ID_3663976246405654;0.4959;0.4065;0.6000;0.4000;0.2000;0.1667;0.2222;0.2222;0.1506;0.5364;0.6547;4;5;0.1506;0.5727;0.6652;Qwen3.5-4B
ID_6175285839739641;0.3795;0.3193;0.2000;0.6000;0.3500;0.0435;0.2609;0.3043;0.1196;0.4031;0.6169;6;7;0.1430;0.4541;0.6808;Qwen3.5-4B
ID_6911356765220023;0.3247;0.2919;0.4000;0.4000;0.3000;0.0588;0.1176;0.1765;0.0768;0.3676;0.5857;5;7;0.1037;0.4118;0.6177;Qwen3.5-4B
ID_3590884268165249;0.3024;0.2456;0.4000;0.3000;0.2500;0.0500;0.0750;0.1250;0.0350;0.1721;0.5266;3;5;0.0487;0.2070;0.6497;Qwen3.5-4B
ID_3524890504250775;0.1222;0.1762;0.0000;0.0000;0.1000;0.0000;0.0000;0.1250;0.0000;0.4258;0.6788;6;8;0.0107;0.5457;0.6778;Qwen3.5-4B
ID_7594033934995220;0.2724;0.3077;0.2000;0.3000;0.3500;0.0435;0.1304;0.3043;0.0362;0.8286;0.6351;5;9;0.0971;0.9000;0.6117;Qwen3.5-4B
ID_3059520185406581;0.1834;0.1964;0.2000;0.2000;0.2000;0.0323;0.0645;0.1290;0.0200;0.4026;0.6673;2;4;0.0346;0.4312;0.7313;Qwen3.5-4B
ID_3939504645911140;0.2390;0.2053;0.4000;0.3000;0.2000;0.0714;0.1071;0.1429;0.0429;0.5737;0.5760;3;4;0.0524;0.6684;0.6097;Qwen3.5-4B
ID_5832558504922244;0.3729;0.2791;0.4000;0.4000;0.2500;0.0500;0.1000;0.1250;0.0642;0.5884;0.6507;4;5;0.0746;0.7042;0.6217;Qwen3.5-4B
ID_3563923906851611;0.5857;0.5142;0.6000;0.5000;0.3500;0.1579;0.2632;0.3684;0.1895;0.3860;0.7162;6;9;0.2376;0.5263;0.7229;Qwen3.5-4B
ID_2002515486942024;0.2900;0.2268;0.6000;0.3000;0.2000;0.0769;0.0769;0.1026;0.0368;0.2500;0.5877;3;4;0.0461;0.2984;0.6542;Qwen3.5-4B
ID_7026313596468626;0.2402;0.2693;0.2000;0.3000;0.2500;0.0588;0.1765;0.2941;0.0534;0.2895;0.6719;5;7;0.0875;0.4737;0.6379;Qwen3.5-4B
ID_8659496864305621;0.1263;0.1022;0.2000;0.1000;0.0500;0.0625;0.0625;0.0625;0.0156;0.1137;0.7134;1;1;0.0156;0.1280;0.7149;Qwen3.5-4B
ID_1994317879078816;0.3185;0.2498;0.2000;0.1000;0.0500;0.0500;0.0500;0.0500;0.0500;0.4526;0.6772;3;4;0.0500;0.4871;0.6282;Qwen3.5-4B
ID_8586805521593519;0.3052;0.1970;0.4000;0.2000;0.1000;0.0513;0.0513;0.0513;0.0359;0.4084;0.2042;2;2;0.0359;0.4203;0.2110;Qwen3.5-4B
ID_2044247985726091;0.3132;0.3226;0.4000;0.3000;0.2000;0.2000;0.3000;0.4000;0.1667;0.2938;0.6026;3;5;0.1974;0.3187;0.6307;Qwen3.5-4B
ID_6072951820735063;0.4058;0.3206;0.8000;0.6000;0.3000;0.1379;0.2069;0.2069;0.1807;0.6377;0.4306;7;7;0.1807;0.6377;0.4306;Qwen3.5-4B
ID_4854372533657671;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0840;0.7334;0;0;0.0000;0.1069;0.7293;Qwen3.5-4B
ID_8192385731123737;0.3733;0.3791;0.4000;0.5000;0.4500;0.0870;0.2174;0.3913;0.0916;0.3125;0.6756;6;10;0.1954;0.4000;0.7612;Qwen3.5-4B
ID_1708237858198821;0.4354;0.3904;0.6000;0.4000;0.3000;0.1071;0.1429;0.2143;0.1067;0.3813;0.5880;4;7;0.1317;0.4029;0.6382;Qwen3.5-4B
ID_1066462335621573;0.6602;0.5439;0.6000;0.6000;0.5000;0.0857;0.1714;0.2857;0.1299;0.5263;0.3593;6;10;0.1863;0.5526;0.5156;Qwen3.5-4B
ID_3950127945486168;0.3725;0.3281;0.4000;0.2000;0.1500;0.1053;0.1053;0.1579;0.1053;0.6923;0.6090;2;4;0.1146;0.7051;0.6532;Qwen3.5-4B
ID_5717546460597615;0.6016;0.4223;0.6000;0.5000;0.3000;0.0714;0.1190;0.1429;0.0962;0.6129;0.5831;5;6;0.1046;0.6221;0.6534;Qwen3.5-4B
ID_7088639503480810;0.2680;0.2085;0.2000;0.4000;0.2500;0.0312;0.1250;0.1562;0.0455;0.2232;0.7232;4;5;0.0559;0.2232;0.7732;Qwen3.5-4B
ID_2426330204919814;0.8127;0.6199;1.0000;0.9000;0.6000;0.1282;0.2308;0.3077;0.2222;0.6275;0.7435;9;13;0.2872;0.6471;0.7383;Qwen3.5-4B
ID_8703127071027272;0.2305;0.3025;0.2000;0.3000;0.4000;0.0233;0.0698;0.1860;0.0194;0.1558;0.6959;3;8;0.0612;0.1948;0.7021;Qwen3.5-4B
ID_6309609498284949;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7183;0;0;0.0000;0.0000;0.7183;Qwen3.5-4B
ID_7034773971317045;0.2547;0.2225;0.6000;0.3000;0.2000;0.1250;0.1250;0.1667;0.0736;0.1889;0.7362;3;4;0.0819;0.3345;0.6872;Qwen3.5-4B
ID_1224532648969159;0.3278;0.3230;0.4000;0.4000;0.3500;0.0526;0.1053;0.1842;0.0434;0.7871;0.6955;4;7;0.0789;0.8470;0.6626;Qwen3.5-4B
ID_8457699943400994;0.0851;0.1232;0.2000;0.1000;0.1500;0.0625;0.0625;0.1875;0.0125;0.3391;0.6186;1;3;0.0285;0.3648;0.6121;Qwen3.5-4B
ID_6473783273255196;0.0365;0.0721;0.2000;0.1000;0.1000;0.0312;0.0312;0.0625;0.0063;0.7679;0.6554;1;3;0.0094;0.8571;0.6890;Qwen3.5-4B
ID_5105401635003548;0.1604;0.1776;0.2000;0.4000;0.2500;0.0435;0.1739;0.2174;0.0657;0.5573;0.5260;4;5;0.0813;0.6641;0.6097;Qwen3.5-4B
ID_9274817658247444;0.5038;0.4676;0.6000;0.5000;0.4500;0.1200;0.2000;0.3600;0.1367;0.1800;0.6906;5;9;0.2208;0.2200;0.7127;Qwen3.5-4B
ID_3664073315037262;0.1598;0.1274;0.2000;0.2000;0.1000;0.0500;0.1000;0.1000;0.0200;0.3673;0.5957;4;4;0.0200;0.4450;0.6529;Qwen3.5-4B
ID_6799776599317117;0.4962;0.4157;0.8000;0.5000;0.3000;0.2000;0.2500;0.3000;0.2317;0.3974;0.6929;7;9;0.2531;0.4103;0.7060;Qwen3.5-4B
ID_2961250776014138;0.4911;0.4536;0.6000;0.4000;0.2000;0.2308;0.3077;0.3077;0.2244;0.3587;0.5156;4;4;0.2244;0.3886;0.6327;Qwen3.5-4B
ID_6029111646602279;0.0000;0.1207;0.0000;0.0000;0.2000;0.0000;0.0000;0.1481;0.0000;0.0127;0.7287;0;4;0.0223;0.1210;0.7154;Qwen3.5-4B
ID_4125254830545309;0.2960;0.2764;0.4000;0.2000;0.1000;0.2500;0.2500;0.2500;0.1250;0.4652;0.6576;3;4;0.1250;0.5027;0.6995;Qwen3.5-4B
ID_3753627053150603;0.2985;0.2274;0.2000;0.2000;0.1500;0.0455;0.0909;0.1364;0.0606;0.3238;0.6089;2;3;0.0691;0.4381;0.6004;Qwen3.5-4B
ID_7721483148298785;0.5875;0.5535;0.4000;0.4000;0.2000;0.1667;0.3333;0.3333;0.2357;0.7013;0.6701;4;4;0.2357;0.8182;0.6191;Qwen3.5-4B
ID_7312223977002681;0.4109;0.3380;0.6000;0.6000;0.4000;0.0857;0.1714;0.2286;0.1161;0.2341;0.7334;6;9;0.1413;0.4509;0.7473;Qwen3.5-4B
ID_1741102469161036;0.1195;0.1726;0.0000;0.2000;0.1500;0.0000;0.2000;0.3000;0.0393;0.1290;0.7673;2;4;0.0543;0.3871;0.7848;Qwen3.5-4B
ID_1177407730126204;0.4022;0.3273;0.6000;0.4000;0.2500;0.1000;0.1333;0.1667;0.0996;0.2822;0.7327;4;5;0.1124;0.6135;0.6896;Qwen3.5-4B
ID_3935638786776109;0.2179;0.2136;0.0000;0.3000;0.2000;0.0000;0.1579;0.2105;0.0377;0.5942;0.6999;5;7;0.0482;0.7826;0.7250;Qwen3.5-4B
ID_7053039409324203;0.3873;0.3504;0.4000;0.4000;0.2500;0.0909;0.1818;0.2273;0.0903;0.9271;0.5789;6;8;0.1109;0.9688;0.6117;Qwen3.5-4B
ID_0170762259145267;0.4122;0.3269;0.4000;0.4000;0.3000;0.0465;0.0930;0.1395;0.0575;0.2549;0.6099;4;7;0.0797;0.3137;0.6308;Qwen3.5-4B
ID_3314639624288740;0.0758;0.1711;0.0000;0.1000;0.2000;0.0000;0.0476;0.1905;0.0048;0.0242;0.7486;2;5;0.0318;0.1964;0.7639;Qwen3.5-4B
ID_9856332816841794;0.4537;0.3292;0.6000;0.3000;0.2000;0.0811;0.0811;0.1081;0.0743;0.3113;0.6793;3;4;0.0820;0.3585;0.7009;Qwen3.5-4B
ID_7014991384513854;0.3962;0.3508;0.6000;0.4000;0.2500;0.1071;0.1429;0.1786;0.1250;0.2679;0.6981;4;5;0.1412;0.2768;0.7096;Qwen3.5-4B
ID_1272997735344283;0.6932;0.7477;0.8000;0.4000;0.3500;0.3636;0.3636;0.6364;0.3455;0.4462;0.6884;4;7;0.4479;0.5077;0.7035;Qwen3.5-4B
ID_0306964533388350;0.0927;0.1427;0.0000;0.1000;0.1500;0.0000;0.0500;0.1500;0.0071;0.4444;0.5689;3;5;0.0206;0.5778;0.5719;Qwen3.5-4B
ID_7299082066704598;0.5767;0.4810;0.6000;0.5000;0.4000;0.0750;0.1250;0.2000;0.0949;0.6092;0.5115;5;8;0.1317;0.6667;0.5788;Qwen3.5-4B
ID_3886712611757992;0.3285;0.3611;0.4000;0.3000;0.2000;0.1667;0.2500;0.3333;0.1250;0.5728;0.6540;3;6;0.1446;0.6796;0.6635;Qwen3.5-4B
ID_3621433615334969;0.0975;0.2372;0.2000;0.2000;0.2500;0.0588;0.1176;0.2941;0.0343;0.0678;0.7734;3;6;0.0832;0.1695;0.7373;Qwen3.5-4B
ID_1138639549823932;0.3391;0.3809;0.4000;0.3000;0.4000;0.0500;0.0750;0.2000;0.0500;0.4674;0.6165;3;8;0.1021;0.7500;0.6462;Qwen3.5-4B
ID_1661480072159875;0.2736;0.2484;0.4000;0.3000;0.2500;0.0667;0.1000;0.1667;0.0411;0.7857;0.5708;3;5;0.0617;0.7857;0.5381;Qwen3.5-4B
ID_3714905065293466;0.5457;0.4742;0.6000;0.7000;0.4500;0.1111;0.2593;0.3333;0.1826;0.5556;0.5626;7;9;0.2178;0.5556;0.6532;Qwen3.5-4B
ID_6306096928606380;0.2837;0.3758;0.2000;0.2000;0.2500;0.0769;0.1538;0.3846;0.0923;0.7619;0.5908;2;5;0.1461;0.7619;0.5938;Qwen3.5-4B
ID_4830050448543240;0.4789;0.3694;0.6000;0.4000;0.2500;0.1429;0.1905;0.2381;0.1270;0.4167;0.6937;4;5;0.1389;0.6250;0.6703;Qwen3.5-4B
ID_5368167403557640;0.6489;0.5214;1.0000;0.5000;0.4000;0.1923;0.1923;0.3077;0.1923;0.0926;0.7057;5;8;0.2399;0.0988;0.7030;Qwen3.5-4B
ID_1122362218673413;0.1858;0.1678;0.2000;0.2000;0.2000;0.0263;0.0526;0.1053;0.0140;0.6269;0.5634;3;5;0.0249;0.7164;0.5865;Qwen3.5-4B
ID_7269889225548975;0.2895;0.2901;0.6000;0.3000;0.2500;0.1364;0.1364;0.2273;0.0871;0.5750;0.6314;3;5;0.1126;0.6000;0.6499;Qwen3.5-4B
ID_3258168964977007;0.4284;0.3549;0.8000;0.4000;0.2500;0.2353;0.2353;0.2941;0.2235;0.2105;0.7305;4;5;0.2419;0.3421;0.7523;Qwen3.5-4B
ID_3341755886753117;0.1299;0.1749;0.0000;0.2000;0.2000;0.0000;0.0952;0.1905;0.0148;0.4286;0.6820;2;5;0.0403;0.6429;0.6771;Qwen3.5-4B
ID_4165114386602896;0.4153;0.4648;0.6000;0.3000;0.4500;0.1200;0.1200;0.3600;0.0907;0.6800;0.6464;3;9;0.1836;0.6800;0.6983;Qwen3.5-4B
ID_3413049864861519;0.2201;0.1732;0.2000;0.1000;0.0500;0.0500;0.0500;0.0500;0.0500;0.4091;0.6703;1;1;0.0500;0.5682;0.6547;Qwen3.5-4B
ID_0521334155968808;0.5157;0.4916;0.6000;0.5000;0.4000;0.1250;0.2083;0.3333;0.1655;0.6071;0.6093;5;8;0.2303;0.6429;0.6247;Qwen3.5-4B
