Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_0321740024191482;13;Dieta e controle metabólico;nutrition (rej);0.713;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;14;Berardinelli-Seip syndrome;patients with type (rej);0.478;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;15;Lipodistrofia congênita;perfil lipídico (rej);0.731;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;16;Microalbuminúria;perfil lipídico (rej);0.410;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;17;Toll-like receptors;substâncias reativas (rej);0.431;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;18;Inflamação renal;zincúria de pacientes (rej);0.503;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;19;Diabetes neonatal;diabetes mellitus (rej);0.773;0;sem match válido;Qwen3.5-4B
ID_0321740024191482;20;Osteopenia;tibolone and menopausal (rej);0.434;0;sem match válido;Qwen3.5-4B
ID_6372649810646310;1;tag1;terpenos em cupins (rej);0.360;0;sem match válido;Qwen3.5-4B
ID_6372649810646310;2;tag2;terpenos em cupins (rej);0.382;0;sem match válido;Qwen3.5-4B
ID_6372649810646310;3;"mantenha o IDIOMA das publicações nas tags — se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês";arabica and robusta (rej);0.324;0;sem match válido;Qwen3.5-4B
ID_6372649810646310;4;Gravidez, Imunomoduladores, Esclerose multipla;antinociceptive activities (rej);0.377;0;sem match válido;Qwen3.5-4B
ID_6372649810646310;5;;;;;;Qwen3.5-4B
ID_6372649810646310;6;;;;;;Qwen3.5-4B
ID_6372649810646310;7;;;;;;Qwen3.5-4B
ID_6372649810646310;8;;;;;;Qwen3.5-4B
ID_6372649810646310;9;;;;;;Qwen3.5-4B
ID_6372649810646310;10;;;;;;Qwen3.5-4B
ID_6372649810646310;11;;;;;;Qwen3.5-4B
ID_6372649810646310;12;;;;;;Qwen3.5-4B
ID_6372649810646310;13;;;;;;Qwen3.5-4B
ID_6372649810646310;14;;;;;;Qwen3.5-4B
ID_6372649810646310;15;;;;;;Qwen3.5-4B
ID_6372649810646310;16;;;;;;Qwen3.5-4B
ID_6372649810646310;17;;;;;;Qwen3.5-4B
ID_6372649810646310;18;;;;;;Qwen3.5-4B
ID_6372649810646310;19;;;;;;Qwen3.5-4B
ID_6372649810646310;20;;;;;;Qwen3.5-4B
ID_6723353746838236;1;tag1;hiv-1 (rej);0.454;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;2;tag2;hiv-1 (rej);0.344;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;3;"mantenha o IDIOMA das publicações nas tags — se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês.";hiv, prenatal serodiagnosis (rej);0.173;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;4;se as publicações estão em português... se estão em inglês...;doenças sexualmente transmissíveis (rej);0.182;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;5;mantenha o IDIOMA das publicações nas tags;vertical do vírus (rej);0.254;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;6;Frequencia de alteracoes citologicas...;doenças sexualmente transmissíveis (rej);0.506;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;7;Doenca de Wilson...;imunodeficiência humana tipo (rej);0.244;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;8;GINECOLOGIA;photodiagnosis (rej);0.440;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;9;publication language;transmissão vertical (rej);0.263;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;10;se as publicações estão em português... se estão em inglês;doenças sexualmente transmissíveis (rej);0.192;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;11;Gravidez, Imunomoduladores, Esclerose multipla;imunodeficiência humana tipo (rej);0.618;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;12;Hodgkin, linfoma;imunodeficiência humana tipo (rej);0.491;0;sem match válido;Qwen3.5-4B
ID_6723353746838236;13;;;;;;Qwen3.5-4B
ID_6723353746838236;14;;;;;;Qwen3.5-4B
ID_6723353746838236;15;;;;;;Qwen3.5-4B
ID_6723353746838236;16;;;;;;Qwen3.5-4B
ID_6723353746838236;17;;;;;;Qwen3.5-4B
ID_6723353746838236;18;;;;;;Qwen3.5-4B
ID_6723353746838236;19;;;;;;Qwen3.5-4B
ID_6723353746838236;20;;;;;;Qwen3.5-4B
ID_3532765293459410;1;Nutrição Animal;total digestible nutrients (rej);0.630;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;2;Ruminantes;ruminal ammonia (rej);0.623;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;3;Digestibilidade;digestibility;0.952;3;match válido;Qwen3.5-4B
ID_3532765293459410;4;Fibra em Detergente Neutro;neutral detergent fiber (rej);0.605;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;5;Degradação Ruminal;ruminal ammonia (rej);0.606;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;6;Proteína Bruta;proteína bruta;0.902;2;match válido;Qwen3.5-4B
ID_3532765293459410;7;Energia Metabolizável;metabolizable energy;0.926;2;match válido;Qwen3.5-4B
ID_3532765293459410;8;Suplementação;supplementation;0.774;2;match válido;Qwen3.5-4B
ID_3532765293459410;9;Feno;nellore (rej);0.562;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;10;Capim Brachiaria;nellore (rej);0.532;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;11;Canavieira;nellore (rej);0.497;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;12;Bezerros;nellore (rej);0.780;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;13;Vacas Lactantes;beef cattle;0.832;3;match válido;Qwen3.5-4B
ID_3532765293459410;14;Novilhas;nellore;0.797;2;match válido;Qwen3.5-4B
ID_3532765293459410;15;Curva de Lactação;nellore (rej);0.680;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;16;Modelos Matemáticos;total e parcial (rej);0.430;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;17;Materia Seca;materia seca;0.902;2;match válido;Qwen3.5-4B
ID_3532765293459410;18;Parede Celular;nellore (rej);0.398;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;19;Lignina;nellore (rej);0.679;0;sem match válido;Qwen3.5-4B
ID_3532765293459410;20;Hemicelulose;ruminal ammonia (rej);0.413;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;1;Desenvolvimento Urbano;urbanização e constituição (rej);0.789;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;2;Politica Habitacional;housing policy;0.894;3;match válido;Qwen3.5-4B
ID_7057449448661416;3;Habitacao Social;social housing policy (rej);0.659;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;4;Brasil;brasil;0.997;3;match válido;Qwen3.5-4B
ID_7057449448661416;5;Desigualdade Social;social housing policy (rej);0.479;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;6;Globalizacao;urbanização e constituição (rej);0.421;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;7;Estudos Urbanos;cidade contemporânea (rej);0.815;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;8;Cidade;cidade contemporânea;0.921;3;match válido;Qwen3.5-4B
ID_7057449448661416;9;Urbanizacao;urbanização e constituição;0.855;1;match válido;Qwen3.5-4B
ID_7057449448661416;10;Reforma Urbana;urbanização e constituição (rej);0.852;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;11;Favela;brazilian housing finance (rej);0.543;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;12;Vilas Militares;cidade contemporânea (rej);0.424;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;13;Financiamento Habitacional;housing provision system;0.775;3;match válido;Qwen3.5-4B
ID_7057449448661416;14;Economia Politica;reestruturação econômica (rej);0.528;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;15;Politica Publica;urbanização e constituição (rej);0.452;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;16;Clientelismo;patron-client relations;0.772;1;match válido;Qwen3.5-4B
ID_7057449448661416;17;Desenvolvimento Economico;reestruturação econômica (rej);0.615;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;18;Crise Economica;reestruturação econômica (rej);0.643;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;19;Desenvolvimento Economico Internacional;reestruturação econômica (rej);0.525;0;sem match válido;Qwen3.5-4B
ID_7057449448661416;20;Politica Habitacional Brasileira;brazilian housing policy;0.873;3;match válido;Qwen3.5-4B
ID_7506578377321090;1;Citros;cultivares de morangueiro (rej);0.736;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;2;Bananeira;micropropagação de bananeira (rej);0.810;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;3;Tangerina;citrus (rej);0.578;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;4;Laranja Pera;citrus;0.802;2;match válido;Qwen3.5-4B
ID_7506578377321090;5;Mapeamento genetico;genetic markers (rej);0.835;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;6;Marcadores RAPD;cultivares de morangueiro (rej);0.432;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;7;Melhoramento de citros;produção de mudas (rej);0.721;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;8;Porta-enxertos;porta-enxertos de prunus (rej);0.685;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;9;Hibridos de citros;cultivares de morangueiro;0.756;2;match válido;Qwen3.5-4B
ID_7506578377321090;10;Xylella fastidiosa;cultivares de morangueiro (rej);0.719;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;11;Biofilme;tissue culture (rej);0.525;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;12;Microarray;micropropagation (rej);0.822;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;13;Expressao genica;genetic markers;0.846;2;match válido;Qwen3.5-4B
ID_7506578377321090;14;Germoplasma;tissue culture (rej);0.510;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;15;Micropropagacao;micropropagation;0.916;3;match válido;Qwen3.5-4B
ID_7506578377321090;16;Cultura de tecidos;tissue culture;0.862;3;match válido;Qwen3.5-4B
ID_7506578377321090;17;Calos nucelares;cultivares de morangueiro (rej);0.647;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;18;Suspensoes celulares;propagation (rej);0.345;0;sem match válido;Qwen3.5-4B
ID_7506578377321090;19;Embrioes;somatic embryo induction;0.793;3;match válido;Qwen3.5-4B
ID_7506578377321090;20;Banana;micropropagação de bananeira;0.814;3;match válido;Qwen3.5-4B
ID_2662364620923506;1;Pteridofitas;richness of pteridophytes;0.774;2;match válido;Qwen3.5-4B
ID_2662364620923506;2;Samambaias;southern brazil (rej);0.613;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;3;Blechnaceae;levantamento florístico (rej);0.585;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;4;Blechnum;levantamento florístico (rej);0.331;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;5;Floristica;levantamento florístico;0.915;3;match válido;Qwen3.5-4B
ID_2662364620923506;6;Floresta Atlantica;atlantic forest;0.975;3;match válido;Qwen3.5-4B
ID_2662364620923506;7;Parque Estadual;carlos botelho state park;0.789;3;match válido;Qwen3.5-4B
ID_2662364620923506;8;Parque Barigui;carlos botelho state park (rej);0.645;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;9;Serra do Mar;southern brazil (rej);0.522;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;10;Sul do Brasil;southern brazil;0.968;3;match válido;Qwen3.5-4B
ID_2662364620923506;11;Monilofitas;plantas vasculares (rej);0.469;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;12;Monilophytes;richness of pteridophytes (rej);0.541;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;13;Taxonomia;species composition;0.806;3;match válido;Qwen3.5-4B
ID_2662364620923506;14;Diversidade;diversity;0.994;3;match válido;Qwen3.5-4B
ID_2662364620923506;15;Riqueza de especies;species richness;0.922;3;match válido;Qwen3.5-4B
ID_2662364620923506;16;Epifitas;neotropics (rej);0.439;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;17;Epifitos vasculares;plantas vasculares (rej);0.584;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;18;Biodiversidade;species richness (rej);0.762;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;19;Conservacao;levantamento florístico (rej);0.492;0;sem match válido;Qwen3.5-4B
ID_2662364620923506;20;Unidades de conservacao;species composition (rej);0.429;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;1;tag1;activation (rej);0.432;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;2;tag2;smase (rej);0.377;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;3;"mantenha o IDIOMA das publicações nas tags — se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês.";uso popular (rej);0.247;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;4;"se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês.";transcriptome analysis (rej);0.236;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;5;SMase II;smase (rej);0.481;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;6;Identificacao botanica...;tityus serrulatus (rej);0.491;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;7;Desenvolvimento...;structural insights (rej);0.417;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;8;ANALISE BOTANICA...;structural insights (rej);0.421;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;9;IDENTIFICACAO QUIMICA...;venom (rej);0.524;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;10;MORFODIAGNOSE...;hemolysis (rej);0.458;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;11;Production...;venom (rej);0.283;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;12;Ipomoea...;smase (rej);0.525;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;13;Aqueous Leaf...;venom (rej);0.468;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;14;Estudo Cinetico...;tityus serrulatus (rej);0.493;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;15;Neutralizing Effects...;suitable comprehensive neutralizing (rej);0.578;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;16;Role of Matrix...;structural insights (rej);0.386;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;17;mantenha o IDIOMA das publicações nas tags;smase (rej);0.385;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;18;"se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês";transcriptome analysis (rej);0.236;0;sem match válido;Qwen3.5-4B
ID_2929963416385218;19;;;;;;Qwen3.5-4B
ID_2929963416385218;20;;;;;;Qwen3.5-4B
ID_5183458350445779;1;Clonagem;cloning;0.958;3;match válido;Qwen3.5-4B
ID_5183458350445779;2;Expressao de Genes;synthetic gene (rej);0.734;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;3;Purificacao de Proteina;protein (rej);0.802;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;4;Lectinas;xylella fastidiosa (rej);0.527;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;5;Septinas;human septin;0.783;3;match válido;Qwen3.5-4B
ID_5183458350445779;6;Biossensores;dismutase from schistosoma (rej);0.434;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;7;Imobilizacao de Proteinas;protein;0.856;3;match válido;Qwen3.5-4B
ID_5183458350445779;8;Filmes Layer-by-Layer;preliminary x-ray diffraction (rej);0.382;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;9;Nanoestrutura;structural stability (rej);0.325;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;10;Proteinas Recombinantes;protein (rej);0.652;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;11;Cristalografia;fluorescence spectroscopy (rej);0.464;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;12;Biologia Molecular;protein (rej);0.543;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;13;Proteina de Membrana;protein (rej);0.722;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;14;Interacao Proteina-Lipido;protein (rej);0.665;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;15;Doença de Chagas;xylella fastidiosa (rej);0.500;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;16;Trypanosoma cruzi;trypanosoma cruzi;0.994;2;match válido;Qwen3.5-4B
ID_5183458350445779;17;Anaplasma marginale;trypanosoma cruzy glycosomal (rej);0.434;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;18;Baculovirus;escherichia coli (rej);0.470;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;19;Virus da Febre Amarela;xylella fastidiosa (rej);0.450;0;sem match válido;Qwen3.5-4B
ID_5183458350445779;20;Mycobacterium tuberculosis;escherichia coli (rej);0.446;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;1;Febre Reumatica;rheumatic fever (rej);0.847;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;2;Doenca Reumatica Cardiaca;heart lesions;0.843;3;match válido;Qwen3.5-4B
ID_7216933992248038;3;Mimetismo Molecular;molecular mimicry (rej);0.929;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;4;Linfocitos T;peripheral t cells;0.789;3;match válido;Qwen3.5-4B
ID_7216933992248038;5;Febrre Reumatica;rhd (rej);0.536;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;6;Molecular Mimicry;molecular mimicry;0.990;3;match válido;Qwen3.5-4B
ID_7216933992248038;7;Autoimmunity;autoimmunity;0.996;3;match válido;Qwen3.5-4B
ID_7216933992248038;8;HLA;hla class ii (rej);0.666;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;9;HLA-A 0201;hla class ii (rej);0.682;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;10;HLA Class II;hla class ii;0.861;2;match válido;Qwen3.5-4B
ID_7216933992248038;11;Rheumatic Fever;rheumatic fever;0.986;3;match válido;Qwen3.5-4B
ID_7216933992248038;12;Rheumatic Heart Disease;rheumatic heart disease;0.975;3;match válido;Qwen3.5-4B
ID_7216933992248038;13;TNF-alpha;tnf-alpha polymorphisms (rej);0.778;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;14;TNF polymorphism;tnf-alpha polymorphisms;0.886;2;match válido;Qwen3.5-4B
ID_7216933992248038;15;NFKBIL1;rf (rej);0.555;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;16;NFKBIL1 polymorphism;tnf-alpha polymorphisms (rej);0.679;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;17;Obsessive-Compulsive Disorder;obsessive-compulsive disorder;0.972;2;match válido;Qwen3.5-4B
ID_7216933992248038;18;OCD;obsessive-compulsive disorder (rej);0.693;0;sem match válido;Qwen3.5-4B
ID_7216933992248038;19;Genetic Polymorphisms;polymorphism;0.842;2;match válido;Qwen3.5-4B
ID_7216933992248038;20;Streptococcus pyogenes;streptococcal group;0.807;3;match válido;Qwen3.5-4B
ID_9836776931160228;1;Model-Based Testing;test analysis (rej);0.778;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;2;Finite State Machines;finite state machines;0.957;3;match válido;Qwen3.5-4B
ID_9836776931160228;3;Test Case Generation;test case generation;0.992;3;match válido;Qwen3.5-4B
ID_9836776931160228;4;Fault Coverage;fault domain (rej);0.667;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;5;Web Services Testing;software testing (rej);0.691;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;6;Mutation Testing;mutation testing;0.970;2;match válido;Qwen3.5-4B
ID_9836776931160228;7;Test Suite Minimization;testing tool (rej);0.661;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;8;Asynchronous Testing;testing tool (rej);0.617;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;9;Timed Finite State Machines;timed finite state machines;0.964;3;match válido;Qwen3.5-4B
ID_9836776931160228;10;Regression Testing;test analysis;0.792;2;match válido;Qwen3.5-4B
ID_9836776931160228;11;Software Verification;software testing;0.804;3;match válido;Qwen3.5-4B
ID_9836776931160228;12;Structural Testing;structural testing criteria;0.968;2;match válido;Qwen3.5-4B
ID_9836776931160228;13;Parallel Programs Testing;software testing (rej);0.681;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;14;Event Sequence Graphs;timed efsm (rej);0.448;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;15;Self-Organizing Neural Networks;finite state machine (rej);0.357;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;16;Test Purposes;test purpose;0.984;2;match válido;Qwen3.5-4B
ID_9836776931160228;17;State Minimization;finite state machine (rej);0.605;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;18;Conformance Testing;conformance testing;0.987;3;match válido;Qwen3.5-4B
ID_9836776931160228;19;Web Service Compositions;fault domain (rej);0.289;0;sem match válido;Qwen3.5-4B
ID_9836776931160228;20;Model Partitions;finite state machines (rej);0.408;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;1;tag1;recria de novilhos (rej);0.413;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;2;tag2;recria de novilhos (rej);0.384;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;3;Yield;desempenho produtivo (rej);0.514;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;4;Consumo;consumo e digestibilidade (rej);0.673;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;5;Soybean in different forms...;soybean meal;0.828;2;match válido;Qwen3.5-4B
ID_1686212165863890;6;Factors affecting feed efficiency...;consumo e digestibilidade (rej);0.595;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;7;Substituicao...;terminação de novilhos (rej);0.582;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;8;Performance and meat quality traits...;suplementação de bovinos (rej);0.456;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;9;Simulation and validation...;desempenho produtivo (rej);0.354;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;10;Eficiencia microbiana...;consumo e digestibilidade (rej);0.418;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;11;Avaliacao do vicio...;recria de novilhos (rej);0.589;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;12;Digestibilidade dos compostos...;apparent digestibility;0.795;2;match válido;Qwen3.5-4B
ID_1686212165863890;13;Associacao de diferentes...;recria de novilhos (rej);0.528;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;14;Niveis de proteina...;níveis de proteína;0.948;2;match válido;Qwen3.5-4B
ID_1686212165863890;15;Consumo e digestibilidade...;consumo e digestibilidade;0.962;3;match válido;Qwen3.5-4B
ID_1686212165863890;16;"mantenha o IDIOMA das publicações nas tags — se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês.";parâmetros ruminais (rej);0.318;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;17;if publications are in Portuguese... if in English...;parâmetros ruminais (rej);0.314;0;sem match válido;Qwen3.5-4B
ID_1686212165863890;18;;;;;;Qwen3.5-4B
ID_1686212165863890;19;;;;;;Qwen3.5-4B
ID_1686212165863890;20;;;;;;Qwen3.5-4B
ID_6201224121456969;1;Ovinos;moxotó (rej);0.683;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;2;Caprinos;supranumerárias em caprinos (rej);0.645;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;3;Gado de Leite;moxotó (rej);0.631;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;4;Reproducao Animal;reprodutivo de ovinos;0.811;2;match válido;Qwen3.5-4B
ID_6201224121456969;5;Nutricao Animal;saanen dairy (rej);0.641;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;6;Biometria;zoometric indexes (rej);0.533;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;7;Genetica Animal;genetic relationship (rej);0.730;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;8;Diversidade Genetica;genetic diversity;0.992;3;match válido;Qwen3.5-4B
ID_6201224121456969;9;Marcadores Moleculares;protein polymorphism (rej);0.429;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;10;Microssatelites;microsatellite (rej);0.744;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;11;Agrupamento;unweighted pair group (rej);0.590;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;12;Componentes Principais;principal components;0.827;2;match válido;Qwen3.5-4B
ID_6201224121456969;13;Sincronizacao Ovulacao;reprodutiva de vacas (rej);0.441;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;14;Inseminacao Artificial;reprodutivo de ovinos (rej);0.523;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;15;Carcaca;moxotó (rej);0.698;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;16;Confinamento;moxotó (rej);0.472;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;17;Dieta;weight gain (rej);0.525;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;18;Racas Locais;rhea (rej);0.703;0;sem match válido;Qwen3.5-4B
ID_6201224121456969;19;Recursos Geneticos;genetic resources;0.980;3;match válido;Qwen3.5-4B
ID_6201224121456969;20;Biometria Folicular;zoometric indexes (rej);0.452;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;1;tag1;dna fragmentation (rej);0.280;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;2;tag2;tunel assay (rej);0.281;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;3;"mantenha o IDIOMA das publicações nas tags — se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês";varicocele correction (rej);0.221;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;4;Identificacao das subunidades...;dna fragmentation (rej);0.567;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;5;Avaliacao da fragmentacao...;dna fragmentation (rej);0.597;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;6;Single embryo and oocyte lipid fingerprinting...;sperm apoptotic dna (rej);0.506;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;7;Sperm nuclear DNA fragmentation rate...;sperm nuclear dna;0.799;3;match válido;Qwen3.5-4B
ID_8479803539567479;8;"If publications are in Portuguese, tags in Portuguese; if in English, tags in English";varicocele correction (rej);0.198;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;9;Metodologia Cientifica;proteomic analysis (rej);0.359;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;10;"se as publicações estão em português, as tags devem estar em português; se estão em inglês, em inglês";varicocele correction (rej);0.184;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;11;publication language;proteomics (rej);0.228;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;12;mantenha o IDIOMA das publicações nas tags;varicocele correction (rej);0.235;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;13;Extraia as tags baseadas SOMENTE no conteúdo das publicações fornecidas.;spinal cord injury (rej);0.155;0;sem match válido;Qwen3.5-4B
ID_8479803539567479;14;;;;;;Qwen3.5-4B
ID_8479803539567479;15;;;;;;Qwen3.5-4B
ID_8479803539567479;16;;;;;;Qwen3.5-4B
ID_8479803539567479;17;;;;;;Qwen3.5-4B
ID_8479803539567479;18;;;;;;Qwen3.5-4B
ID_8479803539567479;19;;;;;;Qwen3.5-4B
ID_8479803539567479;20;;;;;;Qwen3.5-4B
ID_7572366766177648;1;Biosensores;biosensor;0.984;3;match válido;Qwen3.5-4B
ID_7572366766177648;2;Espectroscopia;amperometric biosensor (rej);0.525;0;sem match válido;Qwen3.5-4B
ID_7572366766177648;3;Farmacologia;phenolic compounds (rej);0.645;0;sem match válido;Qwen3.5-4B
ID_7572366766177648;4;Paracetamol;paracetamol;0.995;2;match válido;Qwen3.5-4B
