Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_3516498227896709;0.6378;0.4489;0.8000;0.7000;0.4000;0.1250;0.2188;0.2500;0.1807;0.1833;0.6926;7;8;0.1999;0.2056;0.7039;Qwen3-1.7B
ID_0223997495223283;0.4690;0.3390;0.6000;0.3000;0.2000;0.0789;0.0789;0.1053;0.0789;0.4545;0.6787;3;4;0.0865;0.4747;0.6431;Qwen3-1.7B
ID_0291695624884565;0.4734;0.3055;0.6000;0.4000;0.2000;0.0612;0.0816;0.0816;0.0545;0.1912;0.4813;4;4;0.0545;0.1912;0.4813;Qwen3-1.7B
ID_6198328194771800;0.2226;0.3097;0.2000;0.2000;0.3500;0.0476;0.0952;0.3333;0.0214;0.7321;0.6894;4;9;0.1030;0.7619;0.6355;Qwen3-1.7B
ID_1612969183171944;0.0438;0.1901;0.0000;0.0000;0.1500;0.0000;0.0000;0.1765;0.0000;0.2528;0.6700;2;5;0.0248;0.3057;0.5751;Qwen3-1.7B
ID_1132672107627968;0.5885;0.4820;0.8000;0.5000;0.4500;0.1290;0.1613;0.2903;0.1306;0.4454;0.7195;5;10;0.1881;0.4538;0.6757;Qwen3-1.7B
ID_2887736963561252;0.3463;0.2748;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0584;0.3193;0.6433;3;5;0.0766;0.3782;0.5539;Qwen3-1.7B
ID_8590492866942091;0.1389;0.0896;0.2000;0.1000;0.0500;0.0400;0.0400;0.0400;0.0200;0.1438;0.7210;1;1;0.0200;0.1438;0.7210;Qwen3-1.7B
ID_4936589226816960;0.0798;0.2129;0.0000;0.1000;0.1500;0.0000;0.1250;0.3750;0.0156;0.3371;0.6595;1;3;0.0632;0.4663;0.6574;Qwen3-1.7B
ID_0433763336350310;0.7601;0.5289;0.8000;0.7000;0.4000;0.1379;0.2414;0.2759;0.2109;0.2855;0.6281;7;8;0.2339;0.3099;0.6453;Qwen3-1.7B
ID_2325513222088331;0.0595;0.0510;0.2000;0.1000;0.0500;0.0476;0.0476;0.0476;0.0238;0.1795;0.6111;1;2;0.0238;0.2450;0.6711;Qwen3-1.7B
ID_5571899755175457;0.0694;0.1459;0.0000;0.1000;0.2000;0.0000;0.0385;0.1538;0.0048;0.5172;0.7052;1;5;0.0291;0.6724;0.6844;Qwen3-1.7B
ID_6870958743124961;0.3399;0.3588;0.2000;0.3000;0.3500;0.0256;0.0769;0.1795;0.0452;0.1740;0.7364;4;8;0.0797;0.2818;0.7312;Qwen3-1.7B
ID_4719266902582313;0.3149;0.3199;0.4000;0.2000;0.1500;0.1053;0.1053;0.1579;0.0789;0.2618;0.4889;2;5;0.0921;0.2661;0.6302;Qwen3-1.7B
ID_3256932358053453;0.4894;0.4654;0.8000;0.4000;0.2500;0.3333;0.3333;0.4167;0.3333;0.4318;0.6747;4;6;0.3712;0.4744;0.6548;Qwen3-1.7B
ID_8488895049659124;0.4684;0.4213;0.6000;0.3000;0.2000;0.1500;0.1500;0.2000;0.1300;0.3659;0.7066;3;4;0.1467;0.3841;0.6587;Qwen3-1.7B
ID_7967486980814458;0.6124;0.4247;1.0000;0.7000;0.4500;0.1042;0.1458;0.1875;0.1396;0.3154;0.6664;7;9;0.1611;0.3221;0.6474;Qwen3-1.7B
ID_1422895308009825;0.5057;0.3780;0.6000;0.5000;0.3500;0.0698;0.1163;0.1628;0.0760;0.2412;0.7516;5;7;0.0957;0.3521;0.6569;Qwen3-1.7B
ID_5349557509612483;0.1946;0.3086;0.2000;0.2000;0.2500;0.0357;0.0714;0.1786;0.0298;0.0469;0.5030;2;5;0.0624;0.0802;0.5947;Qwen3-1.7B
ID_2935371042756080;0.5151;0.4737;0.6000;0.5000;0.4500;0.0750;0.1250;0.2250;0.0872;0.4608;0.6157;5;9;0.1356;0.5017;0.6213;Qwen3-1.7B
ID_9973065319516772;0.0198;0.0128;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2385;0.7164;1;1;0.0000;0.4154;0.7196;Qwen3-1.7B
ID_1694260923221276;0.1370;0.0884;0.0000;0.2000;0.1000;0.0000;0.0606;0.0606;0.0104;0.1727;0.5780;2;2;0.0104;0.1807;0.5688;Qwen3-1.7B
ID_5366157471959981;0.2423;0.2465;0.4000;0.5000;0.3500;0.0625;0.1562;0.2188;0.1071;0.4405;0.6099;5;8;0.1343;0.5310;0.6194;Qwen3-1.7B
ID_8886217002903392;0.3287;0.2518;0.4000;0.4000;0.2500;0.0645;0.1290;0.1613;0.0765;0.2644;0.1625;4;5;0.0912;0.2874;0.2109;Qwen3-1.7B
ID_9273702863744424;0.0694;0.1208;0.0000;0.1000;0.1500;0.0000;0.0263;0.0789;0.0033;0.1111;0.7153;1;3;0.0137;0.2076;0.7106;Qwen3-1.7B
ID_0345959348124698;0.0273;0.0698;0.0000;0.1000;0.1000;0.0000;0.0455;0.0909;0.0045;0.1410;0.6707;1;2;0.0128;0.4620;0.6542;Qwen3-1.7B
ID_7363908432737523;0.1692;0.1771;0.0000;0.2000;0.1500;0.0000;0.1538;0.2308;0.0302;0.4566;0.6149;2;3;0.0446;0.5723;0.6189;Qwen3-1.7B
ID_4408599021040004;0.6182;0.4513;0.8000;0.6000;0.3000;0.1600;0.2400;0.2400;0.1920;0.4669;0.5353;6;6;0.1920;0.4896;0.6563;Qwen3-1.7B
ID_0639583185408398;0.3590;0.2317;0.4000;0.2000;0.1000;0.0606;0.0606;0.0606;0.0606;0.3906;0.3409;2;2;0.0606;0.3906;0.3409;Qwen3-1.7B
ID_5420932551635217;0.3731;0.3526;0.6000;0.4000;0.3500;0.0909;0.1212;0.2121;0.0758;0.4052;0.3834;4;7;0.1105;0.5163;0.3656;Qwen3-1.7B
ID_5547874183666459;0.1428;0.2039;0.0000;0.2000;0.2500;0.0000;0.0909;0.2273;0.0179;0.0356;0.7196;2;5;0.0464;0.2383;0.6900;Qwen3-1.7B
ID_2014918752636286;0.2344;0.1513;0.2000;0.3000;0.1500;0.0417;0.1250;0.1250;0.0362;0.0895;0.5290;3;3;0.0362;0.0895;0.5390;Qwen3-1.7B
ID_4568109140874315;0.5329;0.4434;0.6000;0.6000;0.5000;0.0638;0.1277;0.2128;0.0757;0.3405;0.4359;6;10;0.1204;0.3490;0.5167;Qwen3-1.7B
ID_8298199857246323;0.5413;0.5315;0.8000;0.6000;0.4500;0.2000;0.3000;0.4500;0.2358;0.2653;0.5501;6;10;0.3310;0.2721;0.6623;Qwen3-1.7B
ID_0970789513843822;0.4888;0.4222;0.4000;0.4000;0.3500;0.0556;0.1111;0.1944;0.0759;0.6063;0.6196;4;7;0.1087;0.6406;0.5589;Qwen3-1.7B
ID_3059638279617376;0.4517;0.3760;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.1053;0.5728;0.6581;3;4;0.1244;0.6214;0.5848;Qwen3-1.7B
ID_5317385915649516;0.6399;0.4854;0.8000;0.6000;0.4000;0.0769;0.1154;0.1538;0.0841;0.3812;0.6063;6;8;0.1043;0.4183;0.6143;Qwen3-1.7B
ID_6410871756552953;0.0783;0.1818;0.0000;0.1000;0.2000;0.0000;0.0625;0.2500;0.0078;0.4625;0.6412;2;8;0.0527;0.5762;0.5993;Qwen3-1.7B
ID_7943088143954973;0.1584;0.1456;0.0000;0.1000;0.0500;0.0000;0.0833;0.0833;0.0104;0.3029;0.6252;3;4;0.0104;0.3485;0.6441;Qwen3-1.7B
ID_9032973705204320;0.1478;0.1383;0.0000;0.2000;0.1500;0.0000;0.0870;0.1304;0.0181;0.2258;0.6930;2;4;0.0268;0.3172;0.6606;Qwen3-1.7B
ID_5588269274851789;0.2789;0.2444;0.4000;0.3000;0.2000;0.0741;0.1111;0.1481;0.0399;0.4779;0.6859;5;7;0.0505;0.7771;0.6613;Qwen3-1.7B
ID_9217526978424330;0.0761;0.0849;0.0000;0.1000;0.1000;0.0000;0.0588;0.1176;0.0084;0.0860;0.6582;1;2;0.0175;0.1274;0.6767;Qwen3-1.7B
ID_3794477872946546;0.2900;0.2546;0.6000;0.3000;0.2500;0.1154;0.1154;0.1923;0.0551;0.3546;0.6672;3;5;0.0749;0.4140;0.5551;Qwen3-1.7B
ID_2768799008412205;0.0784;0.1602;0.0000;0.1000;0.2000;0.0000;0.0303;0.1212;0.0051;0.1039;0.6584;1;5;0.0215;0.2987;0.6352;Qwen3-1.7B
ID_8219997657167540;0.6995;0.5239;0.8000;0.6000;0.4000;0.1143;0.1714;0.2286;0.1512;0.7394;0.4781;6;8;0.1814;0.8511;0.5163;Qwen3-1.7B
ID_7836545332605210;0.6001;0.5063;0.8000;0.6000;0.3500;0.1667;0.2500;0.2917;0.2184;0.7599;0.5372;6;7;0.2427;0.7716;0.6103;Qwen3-1.7B
ID_8835491732653277;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0480;0.7748;0;0;0.0000;0.0601;0.7314;Qwen3-1.7B
ID_6207084434110255;0.1436;0.1290;0.2000;0.2000;0.1500;0.0400;0.0800;0.1200;0.0267;0.1147;0.5662;2;4;0.0327;0.1697;0.5641;Qwen3-1.7B
ID_8209219651894646;0.0716;0.0703;0.0000;0.1000;0.0500;0.0000;0.1000;0.1000;0.0111;0.5429;0.7094;1;1;0.0111;0.5619;0.6885;Qwen3-1.7B
ID_3641356939660511;0.1543;0.1936;0.4000;0.2000;0.2000;0.0800;0.0800;0.1600;0.0400;0.4139;0.6844;2;4;0.0559;0.5364;0.6796;Qwen3-1.7B
ID_3355141192938134;0.6274;0.5252;0.8000;0.5000;0.3000;0.1905;0.2381;0.2857;0.2143;0.7578;0.6383;5;6;0.2363;0.8125;0.6764;Qwen3-1.7B
ID_9264997837722900;0.4109;0.2790;0.4000;0.3000;0.2000;0.0465;0.0698;0.0930;0.0426;0.8613;0.6061;5;6;0.0473;0.8830;0.6365;Qwen3-1.7B
ID_5618495903090773;0.2201;0.1722;0.2000;0.1000;0.1500;0.0244;0.0244;0.0732;0.0244;0.3913;0.6522;1;3;0.0322;0.4000;0.6616;Qwen3-1.7B
ID_0916805360400109;0.2636;0.3020;0.4000;0.3000;0.2500;0.1250;0.1875;0.3125;0.1484;0.3329;0.7166;3;5;0.1907;0.4109;0.6805;Qwen3-1.7B
ID_9497366266156796;0.3301;0.2178;0.4000;0.2000;0.1000;0.0741;0.0741;0.0741;0.0617;0.0938;0.7476;2;3;0.0617;0.1366;0.7331;Qwen3-1.7B
ID_6999749984515755;0.5645;0.5328;0.6000;0.5000;0.4000;0.0682;0.1136;0.1818;0.0805;0.2505;0.4718;5;8;0.1120;0.3159;0.5064;Qwen3-1.7B
ID_2554509868510718;0.3882;0.3614;0.4000;0.3000;0.3000;0.0465;0.0698;0.1395;0.0449;0.3642;0.7153;3;6;0.0703;0.4081;0.7502;Qwen3-1.7B
ID_2377601975207604;0.2817;0.2397;0.2000;0.3000;0.2500;0.0385;0.1154;0.1923;0.0446;0.4457;0.6436;3;5;0.0663;0.5543;0.6406;Qwen3-1.7B
ID_7331062615542814;0.5107;0.5486;0.4000;0.4000;0.4000;0.0741;0.1481;0.2963;0.1138;0.3755;0.7008;4;9;0.1723;0.3859;0.7039;Qwen3-1.7B
ID_0384816069731675;0.3369;0.3344;0.4000;0.4000;0.4000;0.0625;0.1250;0.2500;0.0781;0.2644;0.6515;4;8;0.1249;0.3029;0.6725;Qwen3-1.7B
ID_7860759306517929;0.3052;0.3029;0.4000;0.2000;0.3000;0.0513;0.0513;0.1538;0.0359;0.4189;0.6403;2;6;0.0648;0.4617;0.6722;Qwen3-1.7B
ID_5268607684223281;0.1799;0.2091;0.4000;0.2000;0.2500;0.0556;0.0556;0.1389;0.0181;0.2822;0.6483;2;5;0.0397;0.3813;0.6059;Qwen3-1.7B
ID_9523087479617594;0.2698;0.2698;0.2000;0.2000;0.1000;0.1111;0.2222;0.2222;0.0833;0.5000;0.5751;2;2;0.0833;0.5000;0.5482;Qwen3-1.7B
ID_4568229398778798;0.6362;0.4606;0.6000;0.6000;0.4000;0.0882;0.1765;0.2353;0.1391;0.4146;0.5920;7;9;0.1688;0.4780;0.5670;Qwen3-1.7B
ID_2370717228259133;0.5599;0.4355;0.6000;0.5000;0.3000;0.1364;0.2273;0.2727;0.1586;0.1644;0.6125;5;6;0.1746;0.1808;0.5423;Qwen3-1.7B
ID_5500701970351238;0.3597;0.2966;0.4000;0.4000;0.2000;0.1667;0.3333;0.3333;0.1433;0.3455;0.6998;4;4;0.1433;0.3770;0.7141;Qwen3-1.7B
ID_0293321489114247;0.0285;0.0465;0.0000;0.0000;0.0500;0.0000;0.0000;0.0588;0.0000;0.4135;0.5777;1;2;0.0029;0.4887;0.6016;Qwen3-1.7B
ID_4996734160632011;0.4035;0.2946;0.4000;0.3000;0.1500;0.0870;0.1304;0.1304;0.0911;0.5265;0.6031;3;3;0.0911;0.5639;0.5196;Qwen3-1.7B
ID_4394162331037750;0.2334;0.1963;0.4000;0.3000;0.1500;0.1053;0.1579;0.1579;0.0583;0.7462;0.6798;3;4;0.0583;0.8577;0.6744;Qwen3-1.7B
ID_3658669547742426;0.7431;0.5679;1.0000;0.7000;0.5000;0.1282;0.1795;0.2564;0.1726;0.2486;0.6616;7;10;0.2233;0.2578;0.6911;Qwen3-1.7B
ID_9002682113889454;0.2437;0.2524;0.6000;0.4000;0.3500;0.0811;0.1081;0.1892;0.0991;0.2727;0.6767;5;8;0.1277;0.2837;0.6880;Qwen3-1.7B
ID_1324552190537148;0.0140;0.0962;0.0000;0.0000;0.1000;0.0000;0.0000;0.1053;0.0000;0.0336;0.6520;1;3;0.0114;0.0821;0.7033;Qwen3-1.7B
ID_6188875235262429;0.3510;0.2920;0.4000;0.2000;0.1000;0.1333;0.1333;0.1333;0.1000;0.5285;0.4883;3;3;0.1000;0.5285;0.4883;Qwen3-1.7B
ID_2745679186354681;0.6431;0.6630;0.8000;0.6000;0.6500;0.0870;0.1304;0.2826;0.0966;0.2125;0.6626;6;13;0.1945;0.2904;0.6723;Qwen3-1.7B
ID_0762445046640965;0.1413;0.1285;0.2000;0.3000;0.2000;0.0244;0.0732;0.0976;0.0204;0.2999;0.6108;3;4;0.0279;0.4135;0.6817;Qwen3-1.7B
ID_5873636553295704;0.4579;0.3924;0.6000;0.5000;0.4000;0.1111;0.1852;0.2963;0.1368;0.1520;0.5397;5;8;0.1886;0.1976;0.6412;Qwen3-1.7B
ID_6465314260773099;0.4136;0.3273;0.6000;0.5000;0.3000;0.0968;0.1613;0.1935;0.1210;0.2228;0.7289;5;6;0.1339;0.2525;0.6102;Qwen3-1.7B
ID_8892860312621183;0.2992;0.2327;0.2000;0.4000;0.2500;0.0294;0.1176;0.1471;0.0398;0.3423;0.3749;4;5;0.0532;0.3694;0.3499;Qwen3-1.7B
ID_4626372929936792;0.1047;0.2268;0.2000;0.2000;0.2000;0.1000;0.2000;0.4000;0.0619;0.6429;0.6712;2;7;0.1199;0.6571;0.6272;Qwen3-1.7B
ID_9325751411452030;0.6234;0.4420;0.6000;0.6000;0.3500;0.0638;0.1277;0.1489;0.1007;0.4586;0.5818;6;8;0.1094;0.5521;0.6455;Qwen3-1.7B
ID_4470985193764980;0.5002;0.4167;0.6000;0.6000;0.4500;0.0667;0.1333;0.2000;0.0998;0.6128;0.6365;6;9;0.1361;0.6596;0.6555;Qwen3-1.7B
ID_6377288674588197;0.5110;0.4153;0.8000;0.7000;0.6000;0.0690;0.1207;0.2069;0.1069;0.4071;0.6691;7;12;0.1671;0.5064;0.6510;Qwen3-1.7B
ID_7615891473051775;0.3446;0.2224;0.4000;0.4000;0.2000;0.0513;0.1026;0.1026;0.0402;0.2786;0.6802;5;5;0.0402;0.3582;0.6743;Qwen3-1.7B
ID_8238856071147246;0.0000;0.0672;0.0000;0.0000;0.0500;0.0000;0.0000;0.1429;0.0000;0.1216;0.6991;0;1;0.0089;0.1622;0.6766;Qwen3-1.7B
ID_9404945858555096;0.5974;0.5907;0.8000;0.6000;0.3500;0.3077;0.4615;0.5385;0.3865;0.5252;0.6262;6;8;0.4280;0.5420;0.5308;Qwen3-1.7B
ID_1670622312616696;0.0833;0.1116;0.4000;0.2000;0.1500;0.1053;0.1053;0.1579;0.0342;0.2391;0.6643;2;3;0.0425;0.3043;0.6425;Qwen3-1.7B
ID_4581537476491370;0.1108;0.1466;0.2000;0.2000;0.2000;0.0417;0.0833;0.1667;0.0222;0.2025;0.6477;2;4;0.0447;0.4259;0.6093;Qwen3-1.7B
ID_8231471391500358;0.4325;0.4495;0.6000;0.5000;0.5500;0.0667;0.1111;0.2444;0.0846;0.2091;0.6817;5;11;0.1581;0.2273;0.6488;Qwen3-1.7B
ID_8582867831317500;0.3301;0.2486;0.4000;0.2000;0.1500;0.0488;0.0488;0.0732;0.0407;0.1402;0.6077;2;3;0.0455;0.1797;0.6605;Qwen3-1.7B
ID_2762761928704612;0.1389;0.1066;0.2000;0.1000;0.1000;0.0192;0.0192;0.0385;0.0096;0.1680;0.6481;1;2;0.0131;0.1739;0.6349;Qwen3-1.7B
ID_3794241680729178;0.2020;0.2108;0.2000;0.2000;0.2000;0.0400;0.0800;0.1600;0.0267;0.1106;0.6958;3;6;0.0446;0.1797;0.7233;Qwen3-1.7B
ID_5472512244993546;0.2298;0.1809;0.0000;0.3000;0.1500;0.0000;0.0882;0.0882;0.0221;0.0242;0.4983;4;4;0.0221;0.0282;0.4407;Qwen3-1.7B
ID_1325247019367288;0.0963;0.0780;0.2000;0.1000;0.0500;0.0476;0.0476;0.0476;0.0095;0.2328;0.5164;2;2;0.0095;0.2471;0.4632;Qwen3-1.7B
ID_0447165000513961;0.2511;0.3288;0.4000;0.4000;0.4500;0.0690;0.1379;0.3103;0.0772;0.5840;0.7011;4;9;0.1627;0.5920;0.6482;Qwen3-1.7B
ID_5168806776816009;0.3945;0.2921;0.2000;0.4000;0.2500;0.0233;0.0930;0.1163;0.0501;0.1662;0.6638;4;6;0.0562;0.1903;0.7094;Qwen3-1.7B
ID_1930698807457777;0.3652;0.3463;0.4000;0.4000;0.2000;0.1667;0.3333;0.3333;0.1583;0.1154;0.6823;7;10;0.1583;0.1923;0.6900;Qwen3-1.7B
ID_9479420856670926;0.4332;0.4256;0.2000;0.1000;0.1000;0.1111;0.1111;0.2222;0.1111;0.1437;0.5911;2;3;0.1313;0.1965;0.5823;Qwen3-1.7B
ID_3386857761295187;0.3044;0.2587;0.4000;0.3000;0.1500;0.1111;0.1667;0.1667;0.1093;0.4854;0.6038;4;5;0.1093;0.5479;0.6134;Qwen3-1.7B
ID_5582765254731004;0.2201;0.2242;0.2000;0.1000;0.2000;0.0222;0.0222;0.0889;0.0222;0.2085;0.6939;1;4;0.0342;0.3664;0.7136;Qwen3-1.7B
ID_9529870514669368;0.3487;0.3582;0.6000;0.3000;0.2500;0.1667;0.1667;0.2778;0.0796;0.3077;0.6883;5;8;0.1090;0.3962;0.6518;Qwen3-1.7B
ID_3319303431365448;0.5839;0.4846;0.8000;0.5000;0.4000;0.1081;0.1351;0.2162;0.1196;0.3571;0.6945;5;8;0.1582;0.4286;0.6582;Qwen3-1.7B
ID_7552747227876113;0.4214;0.3990;0.6000;0.3000;0.2500;0.1200;0.1200;0.2000;0.1200;0.4188;0.7000;3;5;0.1389;0.5513;0.7313;Qwen3-1.7B
ID_9430398566741698;0.2337;0.1536;0.4000;0.2000;0.1000;0.0667;0.0667;0.0667;0.0333;0.1035;0.4255;2;2;0.0333;0.1035;0.4255;Qwen3-1.7B
ID_6682919653508224;0.2711;0.2519;0.4000;0.3000;0.2500;0.0833;0.1250;0.2083;0.0486;0.7517;0.4302;3;5;0.0798;0.7655;0.3176;Qwen3-1.7B
ID_8886634592087842;0.4810;0.3459;0.4000;0.4000;0.2500;0.0769;0.1538;0.1923;0.0977;0.4222;0.6745;5;6;0.1105;0.4491;0.7075;Qwen3-1.7B
ID_2364470149264554;0.1304;0.1626;0.2000;0.1000;0.2000;0.0357;0.0357;0.1429;0.0119;0.5038;0.6169;1;4;0.0287;0.6079;0.4904;Qwen3-1.7B
ID_4762940910820774;0.1449;0.1566;0.2000;0.3000;0.2500;0.0333;0.1000;0.1667;0.0317;0.7577;0.6302;3;5;0.0567;0.8144;0.6689;Qwen3-1.7B
ID_1050709055776428;0.6335;0.4234;0.6000;0.6000;0.3500;0.0938;0.1875;0.2188;0.1499;0.3984;0.6807;6;7;0.1628;0.4105;0.7038;Qwen3-1.7B
ID_6472062816736936;0.4537;0.3252;0.6000;0.3000;0.2000;0.0612;0.0612;0.0816;0.0561;0.7883;0.5618;3;4;0.0602;0.7908;0.6441;Qwen3-1.7B
ID_6418711808050575;0.4233;0.3682;0.4000;0.3000;0.2000;0.0833;0.1250;0.1667;0.0873;0.3022;0.6620;4;6;0.0977;0.4532;0.6804;Qwen3-1.7B
ID_7541486051032916;0.1144;0.1842;0.0000;0.1000;0.2500;0.0000;0.0370;0.1852;0.0046;0.7007;0.6022;3;7;0.0373;0.7448;0.5684;Qwen3-1.7B
ID_4602221579308599;0.3301;0.3233;0.4000;0.2000;0.2500;0.0690;0.0690;0.1724;0.0575;0.0718;0.6428;2;5;0.0874;0.2265;0.7204;Qwen3-1.7B
ID_5936682335701497;0.4038;0.3965;0.4000;0.3000;0.2500;0.1053;0.1579;0.2632;0.1053;0.1932;0.6557;4;6;0.1348;0.2273;0.6823;Qwen3-1.7B
ID_7279612728721005;0.3350;0.4068;0.4000;0.3000;0.3500;0.1053;0.1579;0.3684;0.0934;0.5752;0.5569;3;7;0.1699;0.6991;0.5972;Qwen3-1.7B
ID_0204571709680830;0.2537;0.1637;0.2000;0.2000;0.1000;0.0303;0.0606;0.0606;0.0404;0.2335;0.6898;2;2;0.0404;0.2621;0.6806;Qwen3-1.7B
ID_8423282472108016;0.4230;0.3481;0.6000;0.5000;0.3500;0.0882;0.1471;0.2059;0.0716;0.1740;0.6759;5;7;0.1013;0.2105;0.6423;Qwen3-1.7B
ID_7698857382467031;0.3310;0.3322;0.2000;0.2000;0.1500;0.0769;0.1538;0.2308;0.0923;0.1333;0.6512;6;8;0.1115;0.1644;0.6728;Qwen3-1.7B
ID_8819255631696337;0.6605;0.5258;0.8000;0.6000;0.3000;0.1905;0.2857;0.2857;0.2488;0.2207;0.6912;6;7;0.2488;0.3379;0.6645;Qwen3-1.7B
ID_7999725101052805;0.3268;0.3739;0.6000;0.3000;0.3000;0.1200;0.1200;0.2400;0.1200;0.4071;0.6764;3;8;0.1578;0.4956;0.7001;Qwen3-1.7B
ID_7754712826522774;0.1356;0.3269;0.0000;0.2000;0.3000;0.0000;0.1333;0.4000;0.0244;0.3976;0.6082;3;8;0.1035;0.4578;0.5222;Qwen3-1.7B
ID_7316338454902623;0.2292;0.3441;0.2000;0.1000;0.2500;0.0625;0.0625;0.3125;0.0625;0.0921;0.6379;2;6;0.1149;0.1757;0.7020;Qwen3-1.7B
ID_2543067198319684;0.6614;0.4581;0.8000;0.6000;0.3000;0.1818;0.2727;0.2727;0.2587;0.3865;0.6309;6;7;0.2587;0.4190;0.6252;Qwen3-1.7B
ID_7532334620264577;0.3077;0.2756;0.6000;0.4000;0.3000;0.1071;0.1429;0.2143;0.0690;0.2725;0.7334;5;7;0.0961;0.2784;0.6985;Qwen3-1.7B
ID_2248201275641475;0.1283;0.1385;0.4000;0.3000;0.2000;0.0606;0.0909;0.1212;0.0354;0.0941;0.6828;4;5;0.0464;0.1373;0.7254;Qwen3-1.7B
ID_6601047915062407;0.5732;0.4526;0.8000;0.5000;0.3000;0.1905;0.2381;0.2857;0.2143;0.2661;0.6496;5;7;0.2321;0.2984;0.6558;Qwen3-1.7B
ID_6310868104861653;0.4778;0.3748;0.4000;0.4000;0.2500;0.0556;0.1111;0.1389;0.0813;0.1933;0.7480;5;7;0.0891;0.2230;0.7178;Qwen3-1.7B
ID_6555511233950866;0.1441;0.1998;0.0000;0.2000;0.2000;0.0000;0.1250;0.2500;0.0260;0.2794;0.6101;3;5;0.0571;0.3015;0.6299;Qwen3-1.7B
ID_1357061371579771;0.2017;0.2200;0.4000;0.3000;0.3000;0.0625;0.0938;0.1875;0.0346;0.0807;0.5913;3;6;0.0605;0.2008;0.6498;Qwen3-1.7B
ID_8800482045346370;0.7496;0.6359;1.0000;0.8000;0.4500;0.2778;0.4444;0.5000;0.4313;0.2727;0.6264;8;9;0.4576;0.2727;0.5798;Qwen3-1.7B
ID_2694197910478313;0.0000;0.0048;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0068;0.5094;0;1;0.0000;0.1216;0.6657;Qwen3-1.7B
ID_5428410587250830;0.4441;0.3304;0.6000;0.3000;0.2000;0.1500;0.1500;0.2000;0.1300;0.0896;0.6105;3;5;0.1405;0.1343;0.6204;Qwen3-1.7B
ID_5839835671483987;0.2082;0.2039;0.2000;0.2000;0.1500;0.0500;0.1000;0.1500;0.0310;0.3422;0.6486;4;5;0.0388;0.3840;0.6431;Qwen3-1.7B
ID_5911570002355863;0.1389;0.1292;0.2000;0.1000;0.1000;0.0233;0.0233;0.0465;0.0116;0.4010;0.6022;1;2;0.0159;0.4010;0.5133;Qwen3-1.7B
ID_6535298436643783;0.0754;0.0589;0.0000;0.1000;0.0500;0.0000;0.0385;0.0385;0.0038;0.2038;0.6945;1;1;0.0038;0.2269;0.6232;Qwen3-1.7B
ID_0228970585981305;0.1146;0.1434;0.2000;0.1000;0.1500;0.0500;0.0500;0.1500;0.0125;0.5380;0.5369;2;6;0.0285;0.5924;0.5330;Qwen3-1.7B
ID_6786625245467484;0.2777;0.3075;0.4000;0.3000;0.3000;0.0952;0.1429;0.2857;0.0998;0.4522;0.7263;3;6;0.1451;0.5404;0.7011;Qwen3-1.7B
ID_0577007377836185;0.7163;0.6072;0.8000;0.8000;0.6000;0.1053;0.2105;0.3158;0.1624;0.4468;0.7377;8;12;0.2397;0.5319;0.6985;Qwen3-1.7B
ID_0668341723493631;0.0000;0.0771;0.0000;0.0000;0.2000;0.0000;0.0000;0.0714;0.0000;0.6182;0.6875;0;4;0.0101;0.7091;0.6710;Qwen3-1.7B
ID_2280062846829854;0.4736;0.4861;0.6000;0.5000;0.5000;0.1034;0.1724;0.3448;0.0987;0.5422;0.5825;5;10;0.1924;0.6325;0.6005;Qwen3-1.7B
ID_0382135664206404;0.1971;0.1595;0.2000;0.4000;0.2500;0.0345;0.1379;0.1724;0.0470;0.5099;0.6876;6;8;0.0593;0.5297;0.6960;Qwen3-1.7B
ID_1635197498453054;0.5986;0.4917;0.6000;0.6000;0.4000;0.0938;0.1875;0.2500;0.1549;0.3269;0.7198;6;8;0.1825;0.3571;0.7048;Qwen3-1.7B
ID_2691497637313274;0.5920;0.4515;0.6000;0.6000;0.4500;0.0612;0.1224;0.1837;0.0928;0.1777;0.7309;6;9;0.1275;0.2397;0.7326;Qwen3-1.7B
ID_3192535148881095;0.4475;0.5017;0.6000;0.6000;0.4500;0.1304;0.2609;0.3913;0.1982;0.6355;0.7196;6;9;0.2764;0.7241;0.7254;Qwen3-1.7B
ID_6233411996499255;0.5085;0.3658;0.8000;0.6000;0.4000;0.0952;0.1429;0.1905;0.1248;0.7500;0.7262;6;8;0.1495;0.7603;0.6932;Qwen3-1.7B
ID_8921922898103482;0.0978;0.1080;0.0000;0.2000;0.1500;0.0000;0.0645;0.0968;0.0112;0.0757;0.6456;2;3;0.0160;0.1538;0.6561;Qwen3-1.7B
ID_8302650734477213;0.4690;0.4191;0.6000;0.3000;0.3000;0.1154;0.1154;0.2308;0.1154;0.5344;0.7118;3;7;0.1586;0.6031;0.7162;Qwen3-1.7B
