Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_7969404470516307;0.3909;0.4202;0.4000;0.4000;0.5000;0.0500;0.1000;0.2500;0.0475;0.7614;0.5129;0.1135;0.7843;0.5822;5;11;TF-IDF
ID_3477269475651042;0.3703;0.4136;0.4000;0.5000;0.4500;0.0556;0.1389;0.2500;0.0687;0.9225;0.4019;0.1233;0.9446;0.4820;8;13;TF-IDF
ID_0023950321397451;0.3975;0.4016;0.4000;0.5000;0.4500;0.0500;0.1250;0.2250;0.0618;0.7981;0.6054;0.1138;0.8734;0.6223;5;9;TF-IDF
ID_3939504645911140;0.0784;0.1476;0.0000;0.1000;0.2000;0.0000;0.0357;0.1429;0.0060;0.6842;0.5120;0.0270;0.8368;0.5153;1;4;TF-IDF
ID_4679068868095356;0.3500;0.3628;0.6000;0.5000;0.3500;0.1667;0.2778;0.3889;0.1969;0.7238;0.5808;0.2466;0.8286;0.6395;5;7;TF-IDF
ID_5493283201428571;0.0889;0.2376;0.0000;0.1000;0.2500;0.0000;0.0476;0.2381;0.0079;0.7923;0.6342;0.0513;0.8594;0.6541;2;6;TF-IDF
ID_7605473235519650;0.3146;0.2660;0.2000;0.3000;0.2000;0.0370;0.1111;0.1481;0.0389;0.8846;0.5946;0.0512;0.9231;0.6315;5;8;TF-IDF
ID_1190700200800606;0.5812;0.5509;0.8000;0.7000;0.6000;0.1111;0.1944;0.3333;0.1711;0.8447;0.6995;0.2594;0.8544;0.6710;7;12;TF-IDF
ID_4501155453484456;0.0663;0.1258;0.0000;0.1000;0.2000;0.0000;0.0217;0.0870;0.0024;0.5751;0.4277;0.0142;0.7339;0.5144;1;4;TF-IDF
ID_2529945687863385;0.5819;0.4894;0.6000;0.6000;0.5000;0.1000;0.2000;0.3333;0.1386;0.9041;0.4868;0.2022;0.9498;0.5978;6;10;TF-IDF
ID_6812635845529585;0.3747;0.4630;0.4000;0.3000;0.4500;0.0513;0.0769;0.2308;0.0455;0.7729;0.5979;0.1174;0.8297;0.6192;3;9;TF-IDF
ID_8626964624628522;0.5068;0.4742;0.4000;0.4000;0.4000;0.0667;0.1333;0.2667;0.1000;0.8115;0.7145;0.1561;0.8425;0.6932;4;9;TF-IDF
ID_1896106488323757;0.4081;0.3859;0.2000;0.3000;0.1500;0.0769;0.2308;0.2308;0.0701;0.7559;0.4800;0.0701;0.8189;0.5376;8;12;TF-IDF
ID_8192385731123737;0.2048;0.2533;0.4000;0.2000;0.2500;0.0870;0.0870;0.2174;0.0362;0.5375;0.5720;0.0668;0.6500;0.6517;2;6;TF-IDF
ID_3090998656907702;0.4042;0.4356;0.6000;0.5000;0.5000;0.0968;0.1613;0.3226;0.0880;0.6000;0.6251;0.1678;0.6750;0.6882;5;10;TF-IDF
ID_1708237858198821;0.2738;0.3240;0.6000;0.4000;0.4000;0.1071;0.1429;0.2857;0.0827;0.4101;0.5263;0.1430;0.8273;0.5576;4;8;TF-IDF
ID_3859775879893716;0.0000;0.1000;0.0000;0.0000;0.1000;0.0000;0.0000;0.2000;0.0000;0.7447;0.5143;0.0237;0.7766;0.5323;0;2;TF-IDF
ID_0731606611183670;0.2895;0.2638;0.2000;0.2000;0.2000;0.0323;0.0645;0.1290;0.0403;0.7838;0.6336;0.0558;0.8378;0.6323;2;4;TF-IDF
ID_5076790300436750;0.2306;0.3169;0.4000;0.2000;0.2500;0.1333;0.1333;0.3333;0.1111;0.6175;0.5613;0.1578;0.6813;0.5739;2;5;TF-IDF
ID_7909389621807467;0.2474;0.2208;0.2000;0.2000;0.1500;0.0370;0.0741;0.1111;0.0444;0.7416;0.4712;0.0545;0.8764;0.5208;2;4;TF-IDF
ID_5572050278838550;0.7722;0.6460;0.8000;0.7000;0.5500;0.1081;0.1892;0.2973;0.1694;0.9267;0.7049;0.2450;0.9600;0.6770;7;11;TF-IDF
ID_8586805521593519;0.6480;0.5626;0.6000;0.6000;0.5000;0.0769;0.1538;0.2564;0.1277;0.6554;0.6752;0.1876;0.7590;0.6453;6;10;TF-IDF
ID_2044247985726091;0.1645;0.2089;0.2000;0.2000;0.1500;0.1000;0.2000;0.3000;0.0583;0.5969;0.5589;0.0771;0.6937;0.5714;3;4;TF-IDF
ID_6072951820735063;0.3035;0.3012;0.8000;0.5000;0.4000;0.1379;0.1724;0.2759;0.1557;0.7029;0.4957;0.1999;0.7754;0.5336;5;8;TF-IDF
ID_3950127945486168;0.4284;0.5193;0.8000;0.4000;0.4500;0.2105;0.2105;0.4737;0.1693;0.7564;0.5713;0.2779;0.7692;0.5221;5;10;TF-IDF
ID_2046981671187343;0.2973;0.2813;0.4000;0.3000;0.2000;0.1538;0.2308;0.3077;0.0872;0.7451;0.5817;0.1152;0.8039;0.6085;4;5;TF-IDF
ID_2270654658839508;0.7152;0.6535;1.0000;0.6000;0.6000;0.0893;0.1071;0.2143;0.1012;0.5904;0.6862;0.1667;0.6809;0.7133;6;12;TF-IDF
ID_0061972656195816;0.3416;0.3517;0.4000;0.5000;0.3500;0.0833;0.2083;0.2917;0.1185;0.5126;0.5986;0.1556;0.5966;0.6271;5;8;TF-IDF
ID_8056741558903379;0.6311;0.5269;0.6000;0.7000;0.5500;0.1111;0.2593;0.4074;0.1787;0.8425;0.5701;0.2641;0.8767;0.6386;7;11;TF-IDF
ID_0145887238250184;0.0595;0.2557;0.2000;0.1000;0.3500;0.0435;0.0435;0.3043;0.0217;0.7130;0.6201;0.0903;0.8241;0.6361;1;7;TF-IDF
ID_2854771102810220;0.5210;0.4749;0.8000;0.5000;0.3500;0.2105;0.2632;0.3684;0.2439;0.7179;0.6458;0.2920;0.8376;0.6753;5;8;TF-IDF
ID_6963964477157013;0.4293;0.4320;0.6000;0.4000;0.3500;0.1200;0.1600;0.2800;0.1300;0.5507;0.3715;0.1803;0.5507;0.5962;4;7;TF-IDF
ID_0883967020061181;0.0000;0.0991;0.0000;0.0000;0.2000;0.0000;0.0000;0.1333;0.0000;0.5608;0.5020;0.0195;0.6081;0.5857;0;4;TF-IDF
ID_1133302125160725;0.3715;0.3876;0.4000;0.3000;0.3000;0.1053;0.1579;0.3158;0.0912;0.6556;0.5557;0.1408;0.7444;0.5940;3;6;TF-IDF
ID_1914271225987860;0.1464;0.2304;0.2000;0.2000;0.2500;0.0714;0.1429;0.3571;0.0347;0.6734;0.4604;0.0888;0.8744;0.5371;3;6;TF-IDF
ID_5717546460597615;0.3089;0.3548;0.2000;0.4000;0.4500;0.0238;0.0952;0.2143;0.0334;0.7604;0.4889;0.0865;0.8618;0.5450;4;9;TF-IDF
ID_4792955482152100;0.1048;0.2258;0.0000;0.1000;0.2500;0.0000;0.0263;0.1316;0.0038;0.5394;0.5091;0.0305;0.9212;0.5825;2;7;TF-IDF
ID_7817033448036400;0.2391;0.2878;0.2000;0.3000;0.2500;0.0455;0.1364;0.2273;0.0391;0.7353;0.5841;0.0708;0.7353;0.6297;4;6;TF-IDF
ID_8133660776746187;0.4275;0.5862;0.2000;0.1000;0.1500;0.2000;0.2000;0.6000;0.2000;0.6024;0.3362;0.2667;0.7349;0.4905;1;3;TF-IDF
ID_8976306450816308;0.4651;0.4192;0.6000;0.6000;0.4000;0.1364;0.2727;0.3636;0.2140;0.4118;0.6905;0.2553;0.5294;0.7134;6;9;TF-IDF
ID_3667257393072255;0.1732;0.2836;0.2000;0.2000;0.2500;0.0769;0.1538;0.3846;0.0449;0.6739;0.6626;0.1071;0.6957;0.6361;2;5;TF-IDF
ID_7417258240533689;0.2010;0.2778;0.6000;0.3000;0.3500;0.1111;0.1111;0.2593;0.1111;0.7881;0.6226;0.1625;0.8559;0.6194;3;7;TF-IDF
ID_4027612512091565;0.2084;0.2613;0.2000;0.2000;0.1500;0.1667;0.3333;0.5000;0.1250;0.5362;0.7271;0.1635;0.5942;0.6989;2;6;TF-IDF
ID_5577871519448957;0.2908;0.3052;0.4000;0.3000;0.2000;0.2500;0.3750;0.5000;0.1786;0.8000;0.6829;0.2119;0.8000;0.6795;3;4;TF-IDF
ID_9904579095302578;0.0442;0.0734;0.2000;0.1000;0.1000;0.1111;0.1111;0.2222;0.0222;0.5000;0.7371;0.0381;0.6216;0.7702;1;2;TF-IDF
ID_6161888127051479;0.3125;0.3309;0.4000;0.3000;0.3000;0.0870;0.1304;0.2609;0.0638;0.6912;0.5817;0.1023;0.7706;0.5862;3;6;TF-IDF
ID_1066462335621573;0.5862;0.4508;0.8000;0.5000;0.3500;0.1143;0.1429;0.2000;0.1078;0.9035;0.4960;0.1338;0.9211;0.5947;6;8;TF-IDF
ID_1104988511999827;0.6495;0.5347;0.8000;0.7000;0.5000;0.1818;0.3182;0.4545;0.2856;0.7434;0.5716;0.3619;0.7965;0.6586;7;12;TF-IDF
ID_9578832375902806;0.3902;0.5293;0.4000;0.5000;0.6500;0.0769;0.1923;0.5000;0.1395;0.6256;0.6200;0.3140;0.6520;0.6087;5;13;TF-IDF
ID_4854372533657671;0.5361;0.5622;0.8000;0.6000;0.6000;0.0851;0.1277;0.2553;0.1044;0.6947;0.6303;0.1865;0.7634;0.7232;6;12;TF-IDF
ID_1278004515460973;0.4807;0.5921;0.6000;0.4000;0.3500;0.2308;0.3077;0.5385;0.2128;0.5064;0.5800;0.3070;0.5617;0.6250;4;7;TF-IDF
ID_4212950768814450;0.2268;0.2301;0.2000;0.2000;0.1500;0.0476;0.0952;0.1429;0.0225;0.8268;0.6304;0.0327;0.9050;0.6184;4;9;TF-IDF
ID_7088639503480810;0.4546;0.4717;0.6000;0.6000;0.5500;0.0938;0.1875;0.3438;0.1226;0.8482;0.6406;0.2156;0.8750;0.7050;7;12;TF-IDF
ID_0766190838110725;0.3626;0.3965;0.6000;0.3000;0.2500;0.2727;0.2727;0.4545;0.2727;0.6279;0.6343;0.3207;0.7581;0.6669;3;6;TF-IDF
ID_5588600593216123;0.4226;0.4734;0.4000;0.3000;0.3500;0.0952;0.1429;0.3333;0.1095;0.5683;0.6464;0.1776;0.5847;0.6719;3;8;TF-IDF
ID_6822739927690907;0.1461;0.2299;0.2000;0.1000;0.2000;0.0500;0.0500;0.2000;0.0125;0.9348;0.6999;0.0395;0.9565;0.6808;3;6;TF-IDF
ID_7921787048065279;0.5455;0.5505;0.4000;0.5000;0.4500;0.1176;0.2941;0.5294;0.1905;0.5559;0.5738;0.3041;0.6144;0.6058;5;9;TF-IDF
ID_5384883934019911;0.6083;0.5567;1.0000;0.7000;0.5500;0.1389;0.1944;0.3056;0.1821;0.6186;0.6080;0.2606;0.7116;0.6269;7;11;TF-IDF
ID_8821536792042504;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4615;0.7019;0.0000;0.5128;0.7116;0;0;TF-IDF
ID_4336175279058172;0.4953;0.4649;0.6000;0.5000;0.4500;0.1071;0.1786;0.3214;0.1124;0.7448;0.5170;0.1862;0.8483;0.6007;6;10;TF-IDF
ID_5984945942545807;0.6340;0.5630;0.6000;0.6000;0.4500;0.1429;0.2857;0.4286;0.2038;0.5743;0.6717;0.2831;0.7228;0.6113;6;9;TF-IDF
ID_6384773144352915;0.1203;0.0966;0.2000;0.2000;0.1000;0.0556;0.1111;0.1111;0.0296;0.5357;0.5755;0.0296;0.5714;0.6334;3;3;TF-IDF
ID_2924634223083790;0.1150;0.1777;0.2000;0.2000;0.2500;0.0323;0.0645;0.1613;0.0172;0.4286;0.6155;0.0442;0.5000;0.6214;2;5;TF-IDF
ID_1154078371182103;0.2439;0.2237;0.2000;0.4000;0.3000;0.0270;0.1081;0.1622;0.0343;0.7229;0.6077;0.0503;0.8313;0.6136;4;6;TF-IDF
ID_2426330204919814;0.8035;0.7686;1.0000;0.8000;0.8000;0.1282;0.2051;0.4103;0.1906;0.8039;0.6402;0.3575;0.8431;0.6293;8;17;TF-IDF
ID_6807553800607803;0.3994;0.3801;0.6000;0.5000;0.3500;0.1429;0.2381;0.3333;0.1423;0.7537;0.6733;0.1868;0.8806;0.6303;5;7;TF-IDF
ID_9896747816468168;0.2813;0.4024;0.2000;0.3000;0.4500;0.0303;0.0909;0.2727;0.0503;0.5794;0.6143;0.1257;0.7664;0.6393;3;9;TF-IDF
ID_8703127071027272;0.5628;0.4820;0.8000;0.5000;0.4500;0.0930;0.1163;0.2093;0.1124;0.6753;0.6901;0.1551;0.8312;0.7258;5;9;TF-IDF
ID_7705487128433052;0.5837;0.6194;0.6000;0.5000;0.5000;0.1304;0.2174;0.4348;0.1620;0.8163;0.4663;0.2762;0.8844;0.5953;5;10;TF-IDF
ID_5215677939309020;0.4443;0.4446;0.6000;0.5000;0.4500;0.1200;0.2000;0.3600;0.1195;0.7923;0.6087;0.2007;0.8385;0.6156;5;9;TF-IDF
ID_3632313056549978;0.4972;0.5087;0.4000;0.3000;0.3500;0.1053;0.1579;0.3684;0.1316;0.6833;0.5734;0.2124;0.7667;0.6076;7;14;TF-IDF
ID_1113234690255161;0.1584;0.2460;0.2000;0.2000;0.3000;0.0357;0.0714;0.2143;0.0161;0.6075;0.7439;0.0584;0.6613;0.7547;2;6;TF-IDF
ID_7783163368484914;0.5130;0.5054;0.6000;0.4000;0.3000;0.1875;0.2500;0.3750;0.1823;0.7907;0.6122;0.2331;0.9767;0.6286;4;6;TF-IDF
ID_0621002533579104;0.2288;0.3052;0.4000;0.3000;0.3500;0.0476;0.0714;0.1667;0.0294;0.6070;0.5772;0.0661;0.7555;0.6427;3;7;TF-IDF
ID_1971734589534354;0.4937;0.4257;0.6000;0.4000;0.3500;0.1154;0.1538;0.2692;0.1128;0.6981;0.6224;0.1588;0.7783;0.6122;4;7;TF-IDF
ID_7890165105970581;0.3914;0.3806;0.6000;0.4000;0.3500;0.1034;0.1379;0.2414;0.0799;0.4420;0.6897;0.1230;0.4944;0.6870;6;10;TF-IDF
ID_8516223928904348;0.1434;0.2739;0.0000;0.1000;0.2000;0.0000;0.0714;0.2857;0.0119;0.6635;0.6049;0.0535;0.7981;0.6387;3;6;TF-IDF
ID_1729487902904332;0.0000;0.0797;0.0000;0.0000;0.0500;0.0000;0.0000;0.2500;0.0000;0.5448;0.5746;0.0208;0.6716;0.5924;0;2;TF-IDF
ID_8492267499258500;0.5749;0.4886;0.8000;0.5000;0.4500;0.1379;0.1724;0.3103;0.1526;0.9000;0.6008;0.2141;0.9333;0.6168;5;9;TF-IDF
ID_4671775690334406;0.2437;0.3233;0.4000;0.3000;0.3000;0.1429;0.2143;0.4286;0.0792;0.7901;0.5269;0.1557;0.8148;0.6360;3;6;TF-IDF
ID_3174964298120701;0.1404;0.2385;0.0000;0.2000;0.2500;0.0000;0.1333;0.3333;0.0207;0.6288;0.5949;0.0763;0.7205;0.5778;3;6;TF-IDF
ID_1508456345535914;0.5452;0.4920;0.6000;0.5000;0.4500;0.1250;0.2083;0.3750;0.1721;0.8833;0.5230;0.2495;0.8833;0.6229;7;13;TF-IDF
ID_1606080164385644;0.3751;0.3828;0.6000;0.5000;0.4500;0.0732;0.1220;0.2195;0.0648;0.7647;0.5095;0.1111;0.8824;0.4953;5;9;TF-IDF
ID_7556393484185237;0.3798;0.4472;0.6000;0.4000;0.3500;0.1875;0.2500;0.4375;0.1382;0.7885;0.5458;0.2198;0.8798;0.6208;4;7;TF-IDF
ID_7328854929044759;0.1559;0.2323;0.4000;0.2000;0.2500;0.1053;0.1053;0.2632;0.0474;0.8167;0.5849;0.0842;0.8417;0.5971;3;6;TF-IDF
ID_8457699943400994;0.0793;0.2741;0.0000;0.1000;0.3000;0.0000;0.0625;0.3750;0.0063;0.5665;0.6452;0.0819;0.6524;0.6297;2;7;TF-IDF
ID_4830182825385638;0.4212;0.4041;0.6000;0.3000;0.2500;0.1579;0.1579;0.2632;0.1579;0.6616;0.6246;0.1879;0.7980;0.6443;4;6;TF-IDF
ID_1616454163444935;0.1858;0.2313;0.0000;0.2000;0.2500;0.0000;0.0714;0.1786;0.0130;0.9141;0.5463;0.0437;0.9688;0.5446;7;12;TF-IDF
ID_9274817658247444;0.1737;0.2181;0.2000;0.2000;0.2500;0.0400;0.0800;0.2000;0.0213;0.3800;0.6643;0.0567;0.5200;0.6862;2;5;TF-IDF
ID_4924315260445096;0.3288;0.4088;0.2000;0.1000;0.2500;0.0714;0.0714;0.3571;0.0714;0.6500;0.6906;0.1401;0.6750;0.7234;8;13;TF-IDF
ID_2513765362378596;0.2685;0.2564;0.4000;0.3000;0.2000;0.1000;0.1500;0.2000;0.0567;0.7500;0.5877;0.0667;0.8462;0.6109;3;5;TF-IDF
ID_7435229418765108;0.6003;0.6285;1.0000;0.5000;0.6000;0.1220;0.1220;0.2927;0.1220;0.8011;0.6724;0.2128;0.8523;0.6576;5;12;TF-IDF
ID_3583817683372046;0.2240;0.3172;0.4000;0.2000;0.2500;0.1000;0.1000;0.2500;0.0450;0.6235;0.6173;0.0876;0.8210;0.6399;2;6;TF-IDF
ID_7216344229807186;0.2553;0.3132;0.4000;0.2000;0.2000;0.1111;0.1111;0.2222;0.0648;0.4875;0.6194;0.0869;0.6014;0.6558;6;9;TF-IDF
ID_7873530684119035;0.8523;0.7944;1.0000;0.9000;0.8500;0.1111;0.2000;0.3778;0.1953;0.8579;0.6378;0.3519;0.9164;0.6639;9;17;TF-IDF
ID_3849610589103935;0.1798;0.2080;0.4000;0.2000;0.1500;0.2000;0.2000;0.3000;0.1500;0.8205;0.5146;0.1731;0.8974;0.6089;2;3;TF-IDF
ID_2065104260659969;0.2141;0.2414;0.0000;0.3000;0.3000;0.0000;0.0938;0.1875;0.0234;0.6890;0.5110;0.0514;0.8354;0.6020;3;6;TF-IDF
ID_0378897709136226;0.1795;0.1871;0.4000;0.2000;0.2000;0.0690;0.0690;0.1379;0.0483;0.7368;0.6144;0.0642;0.8421;0.6504;2;4;TF-IDF
ID_3446817929796674;0.1485;0.2154;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0254;0.4370;0.7260;0.0563;0.5294;0.6913;2;6;TF-IDF
ID_8265116967095452;0.5631;0.5782;0.6000;0.5000;0.3500;0.2000;0.3333;0.4667;0.2372;0.8112;0.4129;0.2981;0.8452;0.6388;5;9;TF-IDF
ID_5034796789305260;0.0611;0.0930;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5156;0.6138;0.0000;0.5781;0.6613;3;6;TF-IDF
ID_7034773971317045;0.4249;0.5130;0.6000;0.3000;0.4500;0.1250;0.1250;0.3750;0.1007;0.4209;0.6454;0.2020;0.4824;0.6661;3;10;TF-IDF
ID_0831151849844477;0.3062;0.3164;0.2000;0.4000;0.4000;0.0294;0.1176;0.2353;0.0400;0.6410;0.6563;0.0869;0.7863;0.6245;4;8;TF-IDF
ID_3223135002950210;0.4701;0.3745;0.4000;0.5000;0.3500;0.0526;0.1316;0.1842;0.0753;0.7746;0.4403;0.0938;0.8404;0.4997;5;8;TF-IDF
ID_6473783273255196;0.2503;0.2746;0.4000;0.4000;0.3000;0.0625;0.1250;0.1875;0.0759;0.7500;0.6068;0.0973;0.8929;0.6321;4;6;TF-IDF
ID_1343302903420183;0.6785;0.6756;0.8000;0.6000;0.6000;0.1600;0.2400;0.4800;0.1972;0.5854;0.6211;0.3455;0.7010;0.6348;6;12;TF-IDF
ID_3309342336039521;0.1933;0.2258;0.2000;0.3000;0.2500;0.0286;0.0857;0.1429;0.0260;0.6757;0.6944;0.0423;0.8468;0.6910;3;5;TF-IDF
ID_6885920219067791;0.3934;0.4423;0.4000;0.5000;0.5500;0.0741;0.1852;0.4074;0.0936;0.6287;0.5965;0.2083;0.8119;0.6295;5;11;TF-IDF
ID_6150944383255830;0.4051;0.4321;0.4000;0.2000;0.3000;0.1333;0.1333;0.4000;0.1333;0.7381;0.6523;0.2086;0.7460;0.6717;2;6;TF-IDF
ID_5105401635003548;0.2390;0.2832;0.2000;0.4000;0.3000;0.0435;0.1739;0.2609;0.0646;0.8015;0.3374;0.0912;0.9008;0.4261;4;6;TF-IDF
ID_2679480309784746;0.3432;0.4290;0.6000;0.3000;0.3500;0.1034;0.1034;0.2414;0.1034;0.4898;0.5360;0.1533;0.8163;0.5976;3;7;TF-IDF
ID_5558354805733623;0.2048;0.3463;0.4000;0.2000;0.4000;0.0588;0.0588;0.2353;0.0245;0.5259;0.6244;0.0869;0.7500;0.6449;2;8;TF-IDF
ID_1224532648969159;0.4400;0.4298;0.4000;0.4000;0.4000;0.0526;0.1053;0.2105;0.0721;0.7916;0.5914;0.1201;0.8780;0.6096;4;8;TF-IDF
ID_3638659317775453;0.4499;0.5043;0.6000;0.6000;0.5000;0.0938;0.1875;0.3125;0.1499;0.9014;0.4724;0.2161;0.9390;0.5264;6;11;TF-IDF
ID_0263742679377591;0.2835;0.4529;0.4000;0.3000;0.3000;0.2000;0.3000;0.6000;0.1162;0.8000;0.6240;0.2258;0.8526;0.5878;3;6;TF-IDF
ID_0539134068708725;0.3347;0.3570;0.6000;0.5000;0.4000;0.1364;0.2273;0.3636;0.1106;0.8333;0.3901;0.1833;0.8571;0.4574;5;11;TF-IDF
ID_1619120304203132;0.2326;0.2107;0.2000;0.1000;0.0500;0.5000;0.5000;0.5000;0.1667;0.5185;0.6998;0.1667;0.6204;0.6441;2;2;TF-IDF
ID_8106459529828166;0.1638;0.2307;0.4000;0.3000;0.3500;0.0500;0.0750;0.1750;0.0325;0.5268;0.5949;0.0723;0.7216;0.6282;3;7;TF-IDF
ID_5858842244938381;0.2235;0.2275;0.2000;0.3000;0.2000;0.0455;0.1364;0.1818;0.0402;0.3618;0.7129;0.0492;0.4673;0.6915;4;6;TF-IDF
ID_2931270888717344;0.7084;0.4945;0.8000;0.6000;0.3500;0.1081;0.1622;0.1892;0.1486;0.6235;0.6268;0.1632;0.7059;0.6312;6;7;TF-IDF
ID_6799776599317117;0.2988;0.2821;0.4000;0.4000;0.2500;0.1000;0.2000;0.2500;0.0789;0.5897;0.5855;0.0921;0.6538;0.6464;5;7;TF-IDF
ID_3470407274471561;0.3154;0.3250;0.4000;0.5000;0.3500;0.0870;0.2174;0.3043;0.1087;0.8455;0.3394;0.1430;0.9364;0.5965;7;10;TF-IDF
ID_8600906973888297;0.2367;0.3247;0.6000;0.4000;0.4500;0.0789;0.1053;0.2368;0.0670;0.7376;0.5666;0.1249;0.7801;0.6233;4;9;TF-IDF
ID_8918399592544099;0.2393;0.2173;0.2000;0.2000;0.1500;0.0455;0.0909;0.1364;0.0303;0.7000;0.5829;0.0408;0.7727;0.6085;3;5;TF-IDF
ID_4937676152604286;0.4106;0.3851;0.4000;0.5000;0.4000;0.0541;0.1351;0.2162;0.0623;0.5700;0.5886;0.1036;0.7800;0.6273;5;10;TF-IDF
ID_2961250776014138;0.2267;0.2324;0.0000;0.4000;0.2500;0.0000;0.3077;0.3846;0.0978;0.6522;0.7031;0.1219;0.6929;0.6438;4;5;TF-IDF
ID_3332983150165256;0.4320;0.3864;0.6000;0.5000;0.4000;0.0968;0.1613;0.2581;0.0839;0.8592;0.5531;0.1236;0.8873;0.6058;5;9;TF-IDF
ID_4698230094310892;0.0674;0.0921;0.2000;0.1000;0.1000;0.0714;0.0714;0.1429;0.0143;0.6861;0.5660;0.0218;0.8248;0.6579;2;4;TF-IDF
ID_0947912377089491;0.3469;0.3075;0.2000;0.3000;0.2500;0.0400;0.1200;0.2000;0.0705;0.9375;0.5962;0.0984;0.9375;0.6533;4;7;TF-IDF
ID_8735458741337698;0.1308;0.1414;0.4000;0.2000;0.1000;0.2857;0.2857;0.2857;0.1048;0.6923;0.7122;0.1048;0.7500;0.7171;2;3;TF-IDF
ID_6450292906586525;0.1860;0.2155;0.4000;0.2000;0.2500;0.0714;0.0714;0.1786;0.0417;0.4633;0.6381;0.0700;0.5174;0.6523;2;5;TF-IDF
ID_7003614933284367;0.2985;0.1926;0.2000;0.2000;0.1000;0.0357;0.0714;0.0714;0.0476;0.8056;0.6695;0.0476;0.9167;0.6879;2;2;TF-IDF
ID_6998917765406696;0.2489;0.2648;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0458;0.5455;0.7020;0.0913;0.6853;0.6894;3;7;TF-IDF
ID_0004473428354479;0.4085;0.4035;0.4000;0.3000;0.4000;0.0571;0.0857;0.2286;0.0619;0.7467;0.4598;0.1165;0.8067;0.5643;3;8;TF-IDF
ID_7181547335252993;0.7677;0.5842;1.0000;0.9000;0.6500;0.1111;0.2000;0.2889;0.1978;0.8136;0.6604;0.2625;0.8305;0.7034;9;15;TF-IDF
ID_2798283991743817;0.0419;0.1458;0.0000;0.1000;0.1500;0.0000;0.1000;0.3000;0.0143;0.6096;0.6178;0.0510;0.6754;0.6895;1;3;TF-IDF
ID_1530363715825171;0.0885;0.1671;0.0000;0.3000;0.4000;0.0000;0.1111;0.2963;0.0257;0.6421;0.7154;0.0971;0.8035;0.7235;3;8;TF-IDF
ID_4589542599288419;0.2595;0.2660;0.4000;0.4000;0.3500;0.0909;0.1818;0.3182;0.1318;0.4880;0.6352;0.1821;0.7354;0.6603;4;7;TF-IDF
ID_6029111646602279;0.3093;0.2709;0.4000;0.4000;0.3000;0.0741;0.1481;0.2222;0.0790;0.4841;0.6273;0.1061;0.6115;0.6244;4;6;TF-IDF
ID_0600862973859542;0.2484;0.4314;0.4000;0.2000;0.4500;0.0952;0.0952;0.4286;0.0397;0.8235;0.6214;0.1655;0.8471;0.5794;4;12;TF-IDF
ID_5968839321163534;0.6666;0.5093;1.0000;0.8000;0.6000;0.1282;0.2051;0.3077;0.1991;0.6173;0.6345;0.2691;0.7407;0.6407;8;12;TF-IDF
ID_4985544206160545;0.1923;0.2208;0.6000;0.3000;0.3000;0.1304;0.1304;0.2609;0.0696;0.6325;0.5847;0.1130;0.7521;0.6102;3;7;TF-IDF
ID_7721483148298785;0.1459;0.1989;0.2000;0.2000;0.1500;0.0833;0.1667;0.2500;0.0394;0.8052;0.6255;0.0560;0.9091;0.6160;2;3;TF-IDF
ID_1078442022852928;0.0378;0.1524;0.0000;0.1000;0.2000;0.0000;0.0909;0.3636;0.0101;0.6615;0.5741;0.0625;0.7231;0.6436;1;4;TF-IDF
ID_5240388600131197;0.0677;0.1937;0.2000;0.1000;0.1500;0.0714;0.0714;0.2143;0.0238;0.8665;0.6015;0.0487;0.8864;0.5630;1;3;TF-IDF
ID_0203267762283972;0.2105;0.2452;0.2000;0.2000;0.2000;0.0323;0.0645;0.1290;0.0233;0.3382;0.5642;0.0397;0.5882;0.5906;3;6;TF-IDF
ID_4215849919453600;0.5163;0.3728;0.6000;0.6000;0.3500;0.0698;0.1395;0.1628;0.0912;0.6088;0.5095;0.1060;0.7952;0.5435;6;7;TF-IDF
ID_3205712027513800;0.5326;0.5196;0.6000;0.4000;0.4500;0.0536;0.0714;0.1607;0.0607;0.6108;0.6369;0.1004;0.6519;0.6394;4;9;TF-IDF
ID_4054756781423727;0.2294;0.2223;0.2000;0.3000;0.2000;0.0769;0.2308;0.3077;0.0701;0.7100;0.3514;0.0893;0.8300;0.5801;3;4;TF-IDF
ID_7489482613903725;0.0204;0.0729;0.0000;0.0000;0.0500;0.0000;0.0000;0.1250;0.0000;0.6829;0.5844;0.0063;0.8537;0.6342;1;4;TF-IDF
ID_5828464492633734;0.3094;0.3057;0.2000;0.2000;0.1500;0.0556;0.1111;0.1667;0.0694;0.6231;0.5833;0.0833;0.7846;0.6278;3;4;TF-IDF
ID_1153835367118420;0.1808;0.2931;0.2000;0.2000;0.2500;0.0769;0.1538;0.3846;0.0308;0.5732;0.5192;0.0993;0.6707;0.6460;3;6;TF-IDF
