Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0291695624884565;0.4627;0.3711;0.4000;0.4000;0.3000;0.0408;0.0816;0.1224;0.0510;0.2336;0.6452;4;6;0.0667;0.2778;0.6412;Qwen3.5-4B
ID_6198328194771800;0.5367;0.4240;0.4000;0.4000;0.2000;0.0952;0.1905;0.1905;0.1395;0.7500;0.6449;5;5;0.1395;0.8155;0.7060;Qwen3.5-4B
ID_1612969183171944;0.2377;0.3873;0.2000;0.1000;0.3000;0.0588;0.0588;0.3529;0.0588;0.2642;0.5233;1;7;0.1286;0.2868;0.6353;Qwen3.5-4B
ID_1132672107627968;0.6618;0.4635;0.8000;0.6000;0.3500;0.1290;0.1935;0.2258;0.1583;0.4118;0.6720;6;7;0.1744;0.4790;0.7571;Qwen3.5-4B
ID_2887736963561252;0.0893;0.1609;0.2000;0.2000;0.2500;0.0303;0.0606;0.1515;0.0227;0.2185;0.6460;2;5;0.0443;0.4790;0.7042;Qwen3.5-4B
ID_8590492866942091;0.0851;0.1236;0.2000;0.1000;0.1500;0.0400;0.0400;0.1200;0.0080;0.1075;0.7855;1;3;0.0197;0.3241;0.7517;Qwen3.5-4B
ID_4936589226816960;0.2497;0.2497;0.2000;0.2000;0.1000;0.1250;0.2500;0.2500;0.1042;0.4775;0.5782;2;2;0.1042;0.5140;0.6314;Qwen3.5-4B
ID_0433763336350310;0.5599;0.5073;0.6000;0.5000;0.4500;0.1034;0.1724;0.3103;0.1203;0.2640;0.6927;5;9;0.1939;0.3070;0.6917;Qwen3.5-4B
ID_2325513222088331;0.0607;0.1208;0.2000;0.1000;0.2000;0.0476;0.0476;0.1905;0.0159;0.2013;0.6434;2;5;0.0441;0.3188;0.6996;Qwen3.5-4B
ID_5571899755175457;0.3221;0.2203;0.4000;0.3000;0.1500;0.0769;0.1154;0.1154;0.0511;0.7069;0.6124;5;5;0.0511;0.7414;0.6092;Qwen3.5-4B
ID_6870958743124961;0.3590;0.2317;0.4000;0.2000;0.1000;0.0513;0.0513;0.0513;0.0513;0.2076;0.8374;2;2;0.0513;0.2076;0.8374;Qwen3.5-4B
ID_4719266902582313;0.4616;0.4230;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.1278;0.2060;0.6682;5;6;0.1419;0.2103;0.6652;Qwen3.5-4B
ID_3256932358053453;0.5177;0.4666;0.8000;0.4000;0.2000;0.3333;0.3333;0.3333;0.3333;0.4574;0.6788;6;8;0.3333;0.4688;0.6991;Qwen3.5-4B
ID_8488895049659124;0.5183;0.4053;0.6000;0.4000;0.2000;0.1500;0.2000;0.2000;0.1786;0.2439;0.6974;4;4;0.1786;0.3598;0.6904;Qwen3.5-4B
ID_7967486980814458;0.3430;0.4180;0.2000;0.3000;0.4500;0.0208;0.0625;0.1875;0.0346;0.5436;0.7460;4;10;0.0912;0.5638;0.7557;Qwen3.5-4B
ID_1422895308009825;0.5854;0.3831;0.6000;0.6000;0.3000;0.0698;0.1395;0.1395;0.1193;0.3504;0.7177;6;7;0.1193;0.3521;0.7450;Qwen3.5-4B
ID_5349557509612483;0.5582;0.4853;0.6000;0.5000;0.3500;0.1071;0.1786;0.2500;0.1365;0.0501;0.7010;5;7;0.1722;0.1153;0.7039;Qwen3.5-4B
ID_2935371042756080;0.3531;0.3016;0.6000;0.4000;0.3000;0.0750;0.1000;0.1500;0.0667;0.4608;0.6249;4;6;0.0869;0.5358;0.6306;Qwen3.5-4B
ID_9973065319516772;0.1993;0.1621;0.0000;0.3000;0.2000;0.0000;0.1000;0.1333;0.0216;0.4308;0.6464;3;4;0.0290;0.6231;0.6606;Qwen3.5-4B
ID_1694260923221276;0.4580;0.2956;0.4000;0.5000;0.2500;0.0606;0.1515;0.1515;0.0803;0.2349;0.7134;5;5;0.0803;0.2851;0.7088;Qwen3.5-4B
ID_5366157471959981;0.1987;0.2017;0.4000;0.4000;0.3500;0.0625;0.1250;0.2188;0.0594;0.4500;0.6338;4;7;0.0905;0.5333;0.6819;Qwen3.5-4B
ID_8886217002903392;0.3628;0.3016;0.6000;0.4000;0.3000;0.0968;0.1290;0.1935;0.0909;0.5067;0.6070;4;6;0.1111;0.5134;0.6491;Qwen3.5-4B
ID_9273702863744424;0.1370;0.1581;0.0000;0.2000;0.2000;0.0000;0.0526;0.1053;0.0090;0.1901;0.7148;2;4;0.0204;0.2281;0.6819;Qwen3.5-4B
ID_0345959348124698;0.3904;0.3073;0.4000;0.3000;0.1500;0.0909;0.1364;0.1364;0.1104;0.5315;0.4393;3;3;0.1104;0.6334;0.5391;Qwen3.5-4B
ID_7363908432737523;0.1521;0.1371;0.2000;0.2000;0.1000;0.0769;0.1538;0.1538;0.0449;0.4624;0.3713;2;2;0.0449;0.4827;0.4367;Qwen3.5-4B
ID_4408599021040004;0.4783;0.5047;0.4000;0.4000;0.4500;0.0800;0.1600;0.3600;0.1229;0.3289;0.6405;5;10;0.2112;0.5123;0.6677;Qwen3.5-4B
ID_0639583185408398;0.3679;0.2747;0.4000;0.4000;0.2500;0.0606;0.1212;0.1515;0.0756;0.4062;0.5286;4;5;0.0873;0.4492;0.6405;Qwen3.5-4B
ID_5420932551635217;0.4819;0.3856;0.8000;0.6000;0.4000;0.1212;0.1818;0.2424;0.1487;0.4706;0.5295;6;8;0.1746;0.5098;0.6372;Qwen3.5-4B
ID_5547874183666459;0.7591;0.5992;0.8000;0.7000;0.4000;0.1818;0.3182;0.3636;0.2633;0.3341;0.6008;8;9;0.2847;0.3808;0.6682;Qwen3.5-4B
ID_2014918752636286;0.3882;0.2861;0.6000;0.4000;0.2500;0.1250;0.1667;0.2083;0.0875;0.2123;0.7006;4;5;0.1014;0.3146;0.6955;Qwen3.5-4B
ID_4568109140874315;0.5232;0.3731;0.6000;0.4000;0.2500;0.0638;0.0851;0.1064;0.0691;0.2805;0.6216;4;5;0.0762;0.3255;0.6466;Qwen3.5-4B
ID_8298199857246323;0.5178;0.5001;0.6000;0.5000;0.4000;0.1500;0.2500;0.4000;0.2111;0.2721;0.5679;5;8;0.2844;0.3061;0.6322;Qwen3.5-4B
ID_0970789513843822;0.5638;0.4162;0.8000;0.4000;0.3000;0.1111;0.1111;0.1667;0.1111;0.4674;0.6751;4;6;0.1337;0.6303;0.6997;Qwen3.5-4B
ID_3059638279617376;0.2856;0.3146;0.4000;0.3000;0.2500;0.1053;0.1579;0.2632;0.0789;0.4369;0.7097;3;6;0.1140;0.6214;0.6771;Qwen3.5-4B
ID_5317385915649516;0.2797;0.2726;0.4000;0.3000;0.3000;0.0385;0.0577;0.1154;0.0218;0.3094;0.5794;4;7;0.0429;0.4415;0.6369;Qwen3.5-4B
ID_6410871756552953;0.1278;0.1373;0.0000;0.2000;0.1500;0.0000;0.1250;0.1875;0.0228;0.3669;0.6166;4;6;0.0345;0.4160;0.6412;Qwen3.5-4B
ID_7943088143954973;0.2253;0.2253;0.4000;0.2000;0.1500;0.1667;0.1667;0.2500;0.0542;0.4232;0.5969;4;5;0.0750;0.5726;0.5939;Qwen3.5-4B
ID_9032973705204320;0.1478;0.1573;0.0000;0.2000;0.2000;0.0000;0.0870;0.1739;0.0181;0.2769;0.5955;2;5;0.0387;0.3091;0.6896;Qwen3.5-4B
ID_5588269274851789;0.2620;0.2692;0.2000;0.3000;0.2500;0.0370;0.1111;0.1852;0.0358;0.5422;0.6941;4;7;0.0566;0.7390;0.6878;Qwen3.5-4B
ID_9217526978424330;0.0721;0.1548;0.0000;0.1000;0.1500;0.0000;0.0588;0.1765;0.0074;0.0764;0.5329;1;4;0.0227;0.1879;0.5429;Qwen3.5-4B
ID_3794477872946546;0.3824;0.3237;0.6000;0.4000;0.3000;0.1154;0.1538;0.2308;0.0769;0.4544;0.6376;4;6;0.1122;0.5775;0.6465;Qwen3.5-4B
ID_2768799008412205;0.4479;0.4225;0.4000;0.4000;0.4000;0.0606;0.1212;0.2424;0.0689;0.2727;0.5093;4;8;0.1118;0.3896;0.6031;Qwen3.5-4B
ID_8219997657167540;0.7084;0.6318;0.8000;0.6000;0.5500;0.1143;0.1714;0.3143;0.1571;0.8085;0.5933;6;11;0.2368;0.8723;0.5834;Qwen3.5-4B
ID_7836545332605210;0.4738;0.4210;0.6000;0.4000;0.3000;0.1250;0.1667;0.2500;0.1361;0.6398;0.6295;4;6;0.1646;0.7511;0.6671;Qwen3.5-4B
ID_8835491732653277;0.5181;0.4709;0.4000;0.3000;0.1500;0.1538;0.2308;0.2308;0.1923;0.2252;0.7141;3;3;0.1923;0.2583;0.7702;Qwen3.5-4B
ID_6207084434110255;0.1688;0.2987;0.2000;0.2000;0.3000;0.0400;0.0800;0.2400;0.0213;0.1055;0.7142;3;8;0.0689;0.1881;0.6925;Qwen3.5-4B
ID_8209219651894646;0.0750;0.1268;0.0000;0.1000;0.1000;0.0000;0.1000;0.2000;0.0125;0.4571;0.7050;1;2;0.0225;0.5619;0.6578;Qwen3.5-4B
ID_3641356939660511;0.1726;0.1347;0.0000;0.3000;0.1500;0.0000;0.1200;0.1200;0.0259;0.5166;0.6709;4;5;0.0259;0.5497;0.6694;Qwen3.5-4B
ID_3355141192938134;0.3786;0.3794;0.4000;0.3000;0.2500;0.0952;0.1429;0.2381;0.0871;0.8568;0.7169;3;5;0.1203;0.8646;0.6912;Qwen3.5-4B
ID_9264997837722900;0.4845;0.3490;0.6000;0.4000;0.2500;0.0698;0.0930;0.1163;0.0853;0.8745;0.6663;4;5;0.0936;0.8818;0.6353;Qwen3.5-4B
ID_5618495903090773;0.4061;0.4821;0.6000;0.3000;0.4500;0.0732;0.0732;0.2195;0.0732;0.4043;0.6711;3;9;0.1402;0.4783;0.6944;Qwen3.5-4B
ID_0916805360400109;0.4366;0.4113;0.6000;0.5000;0.3500;0.1875;0.3125;0.4375;0.1982;0.3648;0.5618;6;9;0.2523;0.4144;0.6759;Qwen3.5-4B
ID_9497366266156796;0.2566;0.1656;0.4000;0.2000;0.1000;0.0741;0.0741;0.0741;0.0519;0.1011;0.7474;2;2;0.0519;0.1266;0.7739;Qwen3.5-4B
ID_6999749984515755;0.5004;0.4466;0.6000;0.4000;0.3000;0.0682;0.0909;0.1364;0.0812;0.3234;0.6000;4;6;0.0984;0.3327;0.6804;Qwen3.5-4B
ID_2554509868510718;0.6714;0.4717;0.8000;0.7000;0.4000;0.0930;0.1628;0.1860;0.1232;0.4351;0.6448;7;8;0.1387;0.4452;0.7271;Qwen3.5-4B
ID_2377601975207604;0.3453;0.2469;0.2000;0.4000;0.2500;0.0385;0.1538;0.1923;0.0600;0.2935;0.7099;4;5;0.0720;0.5326;0.6856;Qwen3.5-4B
ID_7331062615542814;0.4249;0.4454;0.6000;0.3000;0.3000;0.1111;0.1111;0.2222;0.0895;0.4004;0.7471;3;6;0.1299;0.4419;0.7216;Qwen3.5-4B
ID_0384816069731675;0.4556;0.3405;0.8000;0.5000;0.3500;0.1250;0.1562;0.2188;0.1344;0.3173;0.7429;5;7;0.1552;0.3269;0.7015;Qwen3.5-4B
ID_7860759306517929;0.3232;0.2274;0.2000;0.3000;0.2000;0.0256;0.0769;0.1026;0.0426;0.4212;0.6242;3;4;0.0486;0.4459;0.6636;Qwen3.5-4B
ID_5268607684223281;0.3070;0.3993;0.4000;0.3000;0.5000;0.0556;0.0833;0.2778;0.0397;0.2019;0.6998;3;10;0.1223;0.3290;0.7124;Qwen3.5-4B
ID_9523087479617594;0.4360;0.4666;0.4000;0.3000;0.2000;0.2222;0.3333;0.4444;0.2032;0.5380;0.6753;3;4;0.2328;0.6519;0.6653;Qwen3.5-4B
ID_4568229398778798;0.4494;0.5046;0.6000;0.5000;0.5500;0.0882;0.1471;0.3235;0.0907;0.3610;0.6020;5;11;0.1902;0.4878;0.5709;Qwen3.5-4B
ID_2370717228259133;0.1258;0.3180;0.2000;0.2000;0.4000;0.0455;0.0909;0.3636;0.0328;0.2137;0.5765;2;8;0.1273;0.2822;0.5893;Qwen3.5-4B
ID_5500701970351238;0.5959;0.5202;0.6000;0.5000;0.2500;0.2500;0.4167;0.4167;0.3317;0.3455;0.7026;5;7;0.3317;0.5236;0.7166;Qwen3.5-4B
ID_0293321489114247;0.0175;0.0397;0.0000;0.0000;0.0500;0.0000;0.0000;0.0588;0.0000;0.3835;0.6921;1;2;0.0037;0.4812;0.6608;Qwen3.5-4B
ID_4996734160632011;0.4085;0.3533;0.4000;0.3000;0.2500;0.0870;0.1304;0.2174;0.0942;0.4813;0.6815;3;5;0.1179;0.5147;0.6987;Qwen3.5-4B
ID_4394162331037750;0.4749;0.4320;0.4000;0.4000;0.3000;0.1053;0.2105;0.3158;0.1278;0.7154;0.6605;4;7;0.1624;0.8577;0.6718;Qwen3.5-4B
ID_3658669547742426;0.5302;0.4169;0.6000;0.5000;0.3500;0.0769;0.1282;0.1795;0.1076;0.2302;0.6079;5;7;0.1332;0.2799;0.7047;Qwen3.5-4B
ID_9002682113889454;0.2050;0.3091;0.6000;0.4000;0.4500;0.0811;0.1081;0.2432;0.0748;0.1405;0.7316;4;9;0.1333;0.2837;0.6879;Qwen3.5-4B
ID_1324552190537148;0.0628;0.1252;0.0000;0.0000;0.1000;0.0000;0.0000;0.1053;0.0000;0.0448;0.5903;2;4;0.0090;0.1194;0.6639;Qwen3.5-4B
ID_6188875235262429;0.2753;0.3135;0.2000;0.1000;0.1500;0.0667;0.0667;0.2000;0.0667;0.5312;0.6938;1;3;0.0912;0.6287;0.6575;Qwen3.5-4B
ID_2745679186354681;0.7097;0.5695;0.6000;0.7000;0.5000;0.0652;0.1522;0.2174;0.1141;0.2398;0.7252;7;10;0.1584;0.3528;0.6858;Qwen3.5-4B
ID_0762445046640965;0.3179;0.3519;0.2000;0.3000;0.3500;0.0244;0.0732;0.1707;0.0386;0.2549;0.6264;3;7;0.0766;0.4104;0.6380;Qwen3.5-4B
ID_5873636553295704;0.2489;0.1916;0.4000;0.2000;0.1500;0.0741;0.0741;0.1111;0.0432;0.2310;0.5967;2;3;0.0525;0.2888;0.5572;Qwen3.5-4B
ID_6465314260773099;0.3428;0.2394;0.6000;0.5000;0.2500;0.0968;0.1613;0.1613;0.1120;0.1856;0.6536;5;5;0.1120;0.2178;0.6942;Qwen3.5-4B
ID_8892860312621183;0.3597;0.3069;0.2000;0.3000;0.2500;0.0294;0.0882;0.1471;0.0476;0.3333;0.6715;3;5;0.0679;0.3694;0.6668;Qwen3.5-4B
ID_4626372929936792;0.2082;0.2631;0.2000;0.3000;0.2000;0.1000;0.3000;0.4000;0.1667;0.2714;0.6455;3;5;0.1877;0.7000;0.7095;Qwen3.5-4B
ID_9325751411452030;0.3984;0.3643;0.4000;0.5000;0.4000;0.0426;0.1064;0.1702;0.0448;0.4678;0.6328;5;8;0.0746;0.5491;0.6563;Qwen3.5-4B
ID_4470985193764980;0.4269;0.3169;0.6000;0.4000;0.2500;0.0667;0.0889;0.1111;0.0705;0.5957;0.6450;4;5;0.0779;0.6340;0.6729;Qwen3.5-4B
ID_6377288674588197;0.0943;0.1575;0.2000;0.1000;0.3000;0.0172;0.0172;0.1034;0.0172;0.2500;0.3657;1;6;0.0379;0.4551;0.4993;Qwen3.5-4B
ID_7615891473051775;0.1642;0.2408;0.2000;0.2000;0.3000;0.0256;0.0513;0.1538;0.0128;0.1791;0.6312;2;6;0.0384;0.3184;0.6757;Qwen3.5-4B
ID_8238856071147246;0.2749;0.2749;0.2000;0.1000;0.0500;0.1429;0.1429;0.1429;0.1429;0.1081;0.5756;1;1;0.1429;0.2027;0.6396;Qwen3.5-4B
ID_9404945858555096;0.3161;0.2871;0.4000;0.4000;0.2000;0.1538;0.3077;0.3077;0.1462;0.4454;0.6666;4;5;0.1462;0.4958;0.6842;Qwen3.5-4B
ID_1670622312616696;0.3024;0.2441;0.2000;0.3000;0.1500;0.0526;0.1579;0.1579;0.0852;0.2348;0.6121;3;3;0.0852;0.2565;0.7048;Qwen3.5-4B
ID_4581537476491370;0.0000;0.0149;0.0000;0.0000;0.0500;0.0000;0.0000;0.0417;0.0000;0.0605;0.3769;0;1;0.0026;0.1315;0.4749;Qwen3.5-4B
ID_8231471391500358;0.6550;0.4370;0.8000;0.7000;0.4000;0.0889;0.1556;0.1778;0.1393;0.2920;0.6399;7;8;0.1492;0.3136;0.6504;Qwen3.5-4B
ID_8582867831317500;0.5767;0.4095;0.6000;0.5000;0.3000;0.0732;0.1220;0.1463;0.0926;0.2656;0.7575;5;6;0.1039;0.2902;0.7313;Qwen3.5-4B
ID_2762761928704612;0.4016;0.3800;0.6000;0.5000;0.4500;0.0577;0.0962;0.1731;0.0514;0.2984;0.5837;5;9;0.0884;0.3933;0.7126;Qwen3.5-4B
ID_3794241680729178;0.5004;0.3653;0.8000;0.4000;0.2000;0.1600;0.1600;0.1600;0.1420;0.1290;0.6810;5;5;0.1420;0.1521;0.7071;Qwen3.5-4B
ID_5472512244993546;0.5424;0.5332;0.6000;0.4000;0.4500;0.0882;0.1176;0.2647;0.1050;0.0403;0.7157;4;11;0.1738;0.1210;0.7441;Qwen3.5-4B
ID_1325247019367288;0.0948;0.1035;0.2000;0.1000;0.1000;0.0476;0.0476;0.0952;0.0119;0.2498;0.5929;1;3;0.0198;0.4023;0.6850;Qwen3.5-4B
ID_0447165000513961;0.3094;0.3247;0.4000;0.3000;0.3500;0.0690;0.1034;0.2414;0.0819;0.4800;0.6550;3;7;0.1338;0.4800;0.6825;Qwen3.5-4B
ID_5168806776816009;0.4284;0.3290;0.4000;0.3000;0.2500;0.0465;0.0698;0.1163;0.0552;0.3244;0.6301;3;5;0.0701;0.4450;0.6169;Qwen3.5-4B
ID_1930698807457777;0.4992;0.5079;0.4000;0.3000;0.2500;0.1667;0.2500;0.4167;0.1479;0.1538;0.5332;6;10;0.2035;0.2308;0.6483;Qwen3.5-4B
ID_9479420856670926;0.4543;0.4389;0.2000;0.1000;0.1000;0.1111;0.1111;0.2222;0.1111;0.1408;0.4986;3;4;0.1250;0.1672;0.6868;Qwen3.5-4B
ID_3386857761295187;0.3608;0.3506;0.4000;0.4000;0.2500;0.1111;0.2222;0.2778;0.1333;0.5125;0.6284;4;6;0.1519;0.5625;0.6481;Qwen3.5-4B
ID_5582765254731004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0304;0.7238;0;0;0.0000;0.0304;0.7238;Qwen3.5-4B
ID_9529870514669368;0.4266;0.4170;0.6000;0.4000;0.3500;0.1667;0.2222;0.3889;0.1259;0.3962;0.7067;6;10;0.1902;0.5077;0.6886;Qwen3.5-4B
ID_3319303431365448;0.3052;0.3018;0.4000;0.2000;0.2500;0.0541;0.0541;0.1351;0.0378;0.4214;0.3378;2;5;0.0579;0.5214;0.4438;Qwen3.5-4B
ID_7552747227876113;0.3759;0.3021;0.4000;0.4000;0.2000;0.0800;0.1600;0.1600;0.0870;0.5171;0.6717;4;4;0.0870;0.5570;0.7212;Qwen3.5-4B
ID_9430398566741698;0.2489;0.1977;0.4000;0.2000;0.1500;0.0667;0.0667;0.1000;0.0389;0.2588;0.6222;2;3;0.0444;0.3251;0.6945;Qwen3.5-4B
ID_6682919653508224;0.5541;0.4328;0.8000;0.4000;0.3000;0.1667;0.1667;0.2500;0.1583;0.7034;0.6256;4;6;0.1939;0.7310;0.6284;Qwen3.5-4B
ID_8886634592087842;0.3401;0.2975;0.4000;0.2000;0.2000;0.0769;0.0769;0.1538;0.0641;0.3832;0.6903;3;5;0.0874;0.4102;0.7452;Qwen3.5-4B
ID_2364470149264554;0.0352;0.1094;0.0000;0.1000;0.1500;0.0000;0.0357;0.1071;0.0045;0.5343;0.5468;1;4;0.0158;0.6193;0.5714;Qwen3.5-4B
ID_4762940910820774;0.4540;0.3860;0.6000;0.6000;0.4000;0.1000;0.2000;0.2667;0.1427;0.7577;0.7187;6;8;0.1761;0.8247;0.6957;Qwen3.5-4B
ID_1050709055776428;0.4614;0.3696;0.8000;0.4000;0.3000;0.1250;0.1250;0.1875;0.1005;0.3611;0.6601;4;7;0.1191;0.4024;0.6998;Qwen3.5-4B
ID_6472062816736936;0.6732;0.5065;1.0000;0.6000;0.4000;0.1020;0.1224;0.1633;0.1224;0.8297;0.6082;6;8;0.1436;0.8345;0.6230;Qwen3.5-4B
ID_6418711808050575;0.3681;0.3540;0.4000;0.5000;0.3000;0.0833;0.2083;0.2500;0.1429;0.3453;0.7405;5;8;0.1576;0.5108;0.7182;Qwen3.5-4B
ID_7541486051032916;0.3204;0.3153;0.4000;0.3000;0.2500;0.0741;0.1111;0.1852;0.0852;0.7053;0.6188;4;7;0.1084;0.7796;0.6616;Qwen3.5-4B
ID_4602221579308599;0.2048;0.1656;0.4000;0.2000;0.1500;0.0690;0.0690;0.1034;0.0287;0.0442;0.7326;2;3;0.0345;0.0718;0.7253;Qwen3.5-4B
ID_5936682335701497;0.4937;0.4253;0.6000;0.4000;0.2500;0.1579;0.2105;0.2632;0.1544;0.2159;0.6799;4;5;0.1719;0.2727;0.7422;Qwen3.5-4B
ID_7279612728721005;0.3601;0.3805;0.2000;0.4000;0.3000;0.0526;0.2105;0.3158;0.0927;0.6283;0.5494;4;6;0.1231;0.7699;0.6870;Qwen3.5-4B
ID_0204571709680830;0.2461;0.1961;0.2000;0.3000;0.2000;0.0303;0.0909;0.1212;0.0534;0.3546;0.7309;3;4;0.0627;0.4956;0.7178;Qwen3.5-4B
ID_8423282472108016;0.5424;0.3864;0.6000;0.4000;0.2500;0.0882;0.1176;0.1471;0.1050;0.2632;0.7187;4;5;0.1155;0.2878;0.7127;Qwen3.5-4B
ID_7698857382467031;0.2455;0.2110;0.2000;0.2000;0.1000;0.0769;0.1538;0.1538;0.0604;0.0889;0.7078;5;6;0.0604;0.0978;0.6650;Qwen3.5-4B
ID_8819255631696337;0.4354;0.4037;0.6000;0.3000;0.2500;0.1429;0.1429;0.2381;0.1151;0.2000;0.6312;4;6;0.1437;0.2966;0.7005;Qwen3.5-4B
ID_7999725101052805;0.4566;0.3652;0.8000;0.6000;0.3000;0.1600;0.2400;0.2400;0.2153;0.5221;0.4018;7;8;0.2153;0.5310;0.6216;Qwen3.5-4B
ID_7754712826522774;0.2527;0.4036;0.2000;0.3000;0.3500;0.0667;0.2000;0.4667;0.0724;0.3649;0.6624;3;8;0.1756;0.4613;0.6622;Qwen3.5-4B
ID_7316338454902623;0.0157;0.0663;0.0000;0.0000;0.0500;0.0000;0.0000;0.0625;0.0000;0.0607;0.5339;1;3;0.0045;0.1883;0.6636;Qwen3.5-4B
ID_2543067198319684;0.3378;0.3479;0.4000;0.4000;0.3500;0.0909;0.1818;0.3182;0.1017;0.3890;0.5471;4;7;0.1614;0.4589;0.6107;Qwen3.5-4B
ID_7532334620264577;0.3006;0.3392;0.6000;0.4000;0.4000;0.1071;0.1429;0.2857;0.0655;0.2651;0.7098;5;9;0.1219;0.3196;0.6812;Qwen3.5-4B
ID_2248201275641475;0.2001;0.3131;0.2000;0.3000;0.3500;0.0303;0.0909;0.2121;0.0352;0.1137;0.6663;3;7;0.0834;0.2510;0.7001;Qwen3.5-4B
ID_6601047915062407;0.6638;0.5114;0.6000;0.8000;0.4500;0.1429;0.3810;0.4286;0.2845;0.3427;0.6593;8;9;0.3098;0.3427;0.7079;Qwen3.5-4B
ID_6310868104861653;0.6278;0.5622;0.8000;0.7000;0.5000;0.1111;0.1944;0.2778;0.1711;0.2119;0.6660;7;10;0.2320;0.3086;0.7025;Qwen3.5-4B
ID_6555511233950866;0.2194;0.2099;0.4000;0.2000;0.1500;0.1250;0.1250;0.1875;0.0563;0.2588;0.5246;2;4;0.0656;0.3647;0.5882;Qwen3.5-4B
ID_1357061371579771;0.3994;0.2835;0.2000;0.4000;0.2500;0.0312;0.1250;0.1562;0.0707;0.0844;0.6883;4;5;0.0811;0.1323;0.6710;Qwen3.5-4B
ID_8800482045346370;0.5718;0.5363;0.6000;0.5000;0.3000;0.1667;0.2778;0.3333;0.2212;0.2364;0.6783;5;8;0.2489;0.2727;0.7076;Qwen3.5-4B
ID_2694197910478313;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7229;0;0;0.0000;0.0000;0.7229;Qwen3.5-4B
ID_5428410587250830;0.3590;0.3443;0.4000;0.2000;0.2500;0.1000;0.1000;0.2500;0.1000;0.1119;0.6075;2;5;0.1383;0.1493;0.7339;Qwen3.5-4B
ID_5839835671483987;0.2475;0.1948;0.4000;0.3000;0.1500;0.1000;0.1500;0.1500;0.0631;0.4290;0.6869;4;4;0.0631;0.4708;0.6882;Qwen3.5-4B
ID_5911570002355863;0.0000;0.0875;0.0000;0.0000;0.1500;0.0000;0.0000;0.0698;0.0000;0.2865;0.6907;0;4;0.0081;0.4062;0.6375;Qwen3.5-4B
ID_6535298436643783;0.2607;0.2275;0.2000;0.1000;0.1000;0.0385;0.0385;0.0769;0.0385;0.1192;0.7429;1;2;0.0449;0.2808;0.7190;Qwen3.5-4B
ID_0228970585981305;0.2681;0.2437;0.2000;0.3000;0.2000;0.0500;0.1500;0.2000;0.0542;0.4620;0.4405;4;6;0.0685;0.5924;0.5668;Qwen3.5-4B
ID_6786625245467484;0.4056;0.4292;0.6000;0.5000;0.3500;0.1429;0.2381;0.3333;0.1687;0.4963;0.7035;5;8;0.2182;0.5551;0.6708;Qwen3.5-4B
ID_0577007377836185;0.1396;0.1618;0.0000;0.2000;0.2500;0.0000;0.0526;0.1316;0.0096;0.1915;0.6793;2;5;0.0350;0.4681;0.7408;Qwen3.5-4B
ID_0668341723493631;0.2744;0.2589;0.6000;0.6000;0.5000;0.0536;0.1071;0.1786;0.0785;0.4909;0.6237;6;10;0.1205;0.5455;0.6980;Qwen3.5-4B
ID_2280062846829854;0.4124;0.3972;0.6000;0.4000;0.4000;0.1034;0.1379;0.2759;0.0839;0.4940;0.6733;4;9;0.1472;0.5271;0.6783;Qwen3.5-4B
ID_0382135664206404;0.2212;0.2109;0.0000;0.3000;0.3000;0.0000;0.1034;0.2069;0.0285;0.2822;0.8297;3;7;0.0662;0.4604;0.7926;Qwen3.5-4B
ID_1635197498453054;0.1299;0.2489;0.0000;0.2000;0.3000;0.0000;0.0625;0.1875;0.0097;0.1209;0.8079;2;6;0.0418;0.3516;0.8109;Qwen3.5-4B
ID_2691497637313274;0.4472;0.4325;0.6000;0.5000;0.4500;0.0612;0.1020;0.1837;0.0825;0.2149;0.7206;6;10;0.1245;0.2975;0.7120;Qwen3.5-4B
ID_3192535148881095;0.6347;0.6326;0.8000;0.7000;0.6000;0.1739;0.3043;0.5217;0.2605;0.6897;0.5840;7;12;0.4016;0.8079;0.6495;Qwen3.5-4B
ID_6233411996499255;0.3864;0.2704;0.4000;0.4000;0.2500;0.0476;0.0952;0.1190;0.0701;0.7397;0.7850;4;5;0.0793;0.7882;0.7357;Qwen3.5-4B
ID_8921922898103482;0.3785;0.3920;0.4000;0.3000;0.3000;0.0645;0.0968;0.1935;0.0581;0.2081;0.6174;3;6;0.0864;0.2699;0.6296;Qwen3.5-4B
ID_8302650734477213;0.5200;0.3356;0.6000;0.4000;0.2000;0.1154;0.1538;0.1538;0.1229;0.5992;0.6611;4;4;0.1229;0.5992;0.7225;Qwen3.5-4B
ID_3306508070151070;0.2279;0.2249;0.2000;0.3000;0.2000;0.0400;0.1200;0.1600;0.0344;0.3223;0.6285;3;4;0.0467;0.6484;0.6684;Qwen3.5-4B
ID_8901320181295016;0.3590;0.2925;0.4000;0.2000;0.1500;0.0769;0.0769;0.1154;0.0769;0.3642;0.6740;2;3;0.0830;0.5549;0.6793;Qwen3.5-4B
