Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_5175443246146343;0.3792;0.3595;0.6000;0.4000;0.3500;0.1000;0.1333;0.2333;0.0644;0.7429;0.5437;0.1066;0.8364;0.6443;5;9;POP
ID_4735402469304632;0.5140;0.4343;0.6000;0.5000;0.3000;0.1200;0.2000;0.2400;0.1667;0.8298;0.7010;0.1867;0.9149;0.6902;5;6;POP
ID_4073088744952858;0.0000;0.0929;0.0000;0.0000;0.1000;0.0000;0.0000;0.1333;0.0000;0.5282;0.6882;0.0134;0.6479;0.6999;0;2;POP
ID_8904044191613796;0.3052;0.3767;0.4000;0.2000;0.3500;0.0556;0.0556;0.1944;0.0389;0.8715;0.5295;0.0845;0.9050;0.5885;2;7;POP
ID_3874886795138290;0.1834;0.1184;0.2000;0.2000;0.1000;0.0286;0.0571;0.0571;0.0177;0.4286;0.5670;0.0177;0.6071;0.6460;2;2;POP
ID_4120322936662925;0.1476;0.1571;0.2000;0.3000;0.2500;0.0370;0.1111;0.1852;0.0340;0.6822;0.6406;0.0548;0.7196;0.6528;3;5;POP
ID_0004405929946327;0.2489;0.3020;0.4000;0.2000;0.3000;0.0606;0.0606;0.1818;0.0354;0.6964;0.5278;0.0681;0.7982;0.5660;2;6;POP
ID_3120810650181134;0.3243;0.3673;0.4000;0.5000;0.4500;0.0513;0.1282;0.2308;0.0716;0.6690;0.6899;0.1193;0.8163;0.6519;5;10;POP
ID_4415912100389601;0.1527;0.2212;0.2000;0.2000;0.2500;0.0370;0.0741;0.1852;0.0185;0.2875;0.6489;0.0499;0.5500;0.6827;4;8;POP
ID_2947188782090542;0.2871;0.2823;0.4000;0.2000;0.3000;0.0526;0.0526;0.1579;0.0439;0.7468;0.6207;0.0718;0.8101;0.6573;3;7;POP
ID_5949636124796250;0.4316;0.4208;0.6000;0.5000;0.4500;0.0732;0.1220;0.2195;0.0752;0.7761;0.6211;0.1231;0.8292;0.5834;5;9;POP
ID_7249500407405478;0.3585;0.3231;0.6000;0.5000;0.3500;0.0882;0.1471;0.2059;0.1215;0.6875;0.6545;0.1440;0.8393;0.6108;5;8;POP
ID_4608001746330875;0.2676;0.3701;0.2000;0.3000;0.2500;0.0909;0.2727;0.4545;0.0909;0.5882;0.6603;0.1515;0.7059;0.6864;4;7;POP
ID_7818012155694188;0.0000;0.0207;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.6721;0.6331;0.0000;0.7317;0.6525;0;1;POP
ID_0822799877686090;0.0960;0.2158;0.0000;0.1000;0.2000;0.0000;0.0556;0.2222;0.0062;0.5969;0.6628;0.0372;0.7704;0.6669;3;7;POP
ID_6248532093883975;0.5017;0.3676;0.6000;0.5000;0.3000;0.1364;0.2273;0.2727;0.1669;0.7385;0.6501;0.1805;0.8289;0.6779;6;8;POP
ID_5377746284077362;0.7126;0.5790;1.0000;0.6000;0.4500;0.2083;0.2500;0.3750;0.2333;0.7881;0.5995;0.3030;0.8699;0.6355;6;9;POP
ID_2562652838103607;0.2941;0.2796;0.4000;0.5000;0.3000;0.0625;0.1562;0.1875;0.1111;0.6995;0.6031;0.1215;0.8276;0.6388;5;6;POP
ID_2951269593210008;0.3383;0.3371;0.4000;0.4000;0.3000;0.1429;0.2857;0.4286;0.1497;0.6747;0.5713;0.2046;0.7410;0.5691;4;6;POP
ID_0990344839864230;0.1164;0.1236;0.0000;0.1000;0.1000;0.0000;0.0714;0.1429;0.0119;0.6828;0.6522;0.0221;0.7849;0.6726;2;3;POP
ID_5170293352882261;0.3016;0.2776;0.4000;0.5000;0.3500;0.0870;0.2174;0.3043;0.0995;0.8117;0.7106;0.1386;0.8745;0.7061;5;7;POP
ID_8306415631811067;0.3975;0.3961;0.4000;0.5000;0.4500;0.0526;0.1316;0.2368;0.0702;0.6424;0.7055;0.1190;0.8775;0.6764;5;9;POP
ID_7285303481051362;0.3183;0.3354;0.2000;0.4000;0.3000;0.0357;0.1429;0.2143;0.0500;0.4937;0.6646;0.0762;0.6444;0.6184;4;7;POP
ID_2864595160355410;0.4037;0.3376;0.4000;0.5000;0.3000;0.1053;0.2632;0.3158;0.1278;0.4750;0.6147;0.1476;0.5312;0.6912;5;6;POP
ID_7569445393485879;0.4873;0.3863;0.6000;0.4000;0.3000;0.0667;0.0889;0.1333;0.0759;0.6761;0.7007;0.0926;0.7817;0.6815;4;6;POP
ID_1361522424662664;0.5513;0.4734;0.4000;0.5000;0.4500;0.0541;0.1351;0.2432;0.0909;0.5704;0.6933;0.1384;0.6620;0.7121;5;9;POP
ID_3589012014320121;0.2141;0.2190;0.4000;0.2000;0.2000;0.1250;0.1250;0.2500;0.0938;0.6628;0.5656;0.1161;0.7500;0.5885;3;5;POP
ID_0821562324429813;0.1579;0.2440;0.2000;0.2000;0.3000;0.0417;0.0833;0.2500;0.0500;0.8321;0.5450;0.0984;0.8321;0.5979;2;6;POP
ID_6738987664840341;0.1727;0.1470;0.2000;0.2000;0.1500;0.0278;0.0556;0.0833;0.0370;0.7133;0.6296;0.0426;0.8322;0.6499;2;3;POP
ID_5945879465310813;0.1845;0.3460;0.4000;0.3000;0.4000;0.1000;0.1500;0.4000;0.0688;0.7761;0.5496;0.1709;0.8417;0.6360;5;12;POP
ID_1508105634503621;0.2219;0.2878;0.2000;0.4000;0.4500;0.0196;0.0784;0.1765;0.0287;0.5589;0.6196;0.0692;0.6782;0.6608;4;9;POP
ID_1218389465274602;0.2311;0.2380;0.4000;0.2000;0.1500;0.1667;0.1667;0.2500;0.1389;0.8675;0.6608;0.1581;0.8675;0.6390;4;6;POP
ID_8855936483074666;0.3289;0.4503;0.4000;0.3000;0.4500;0.0769;0.1154;0.3462;0.0962;0.6832;0.6838;0.1928;0.8323;0.6525;4;10;POP
ID_7927416076958362;0.4370;0.3949;0.6000;0.4000;0.3500;0.1429;0.1905;0.3333;0.1362;0.8065;0.5267;0.1989;0.8710;0.5977;4;7;POP
ID_3713459809920718;0.2191;0.2179;0.2000;0.1000;0.1000;0.0667;0.0667;0.1333;0.0333;0.6471;0.7096;0.0455;0.7059;0.7213;1;3;POP
ID_8705409187799501;0.0856;0.0856;0.0000;0.1000;0.0500;0.0000;0.2500;0.2500;0.0357;0.9048;0.6574;0.0357;0.9524;0.7029;1;1;POP
ID_5456839333813472;0.2762;0.2616;0.4000;0.3000;0.2500;0.0741;0.1111;0.1852;0.0543;0.5169;0.7319;0.0789;0.6017;0.7212;3;5;POP
ID_3787147041050694;0.0641;0.1102;0.0000;0.0000;0.1000;0.0000;0.0000;0.1250;0.0000;0.6059;0.7067;0.0119;0.7118;0.7284;2;5;POP
ID_1051299337471169;0.4576;0.4454;0.6000;0.5000;0.3500;0.1500;0.2500;0.3500;0.1697;0.8227;0.5604;0.2133;0.9326;0.6109;5;9;POP
ID_8355947667910941;0.4997;0.4454;0.8000;0.5000;0.4500;0.1143;0.1429;0.2571;0.1321;0.8452;0.6367;0.1865;0.8929;0.6360;5;10;POP
ID_0524125552949586;0.2436;0.2988;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0317;0.8112;0.6322;0.0824;0.8636;0.6370;3;7;POP
ID_5415710300902388;0.4737;0.4108;0.6000;0.6000;0.5000;0.0698;0.1395;0.2326;0.0805;0.7982;0.6985;0.1323;0.8596;0.6742;6;11;POP
ID_1339618330655263;0.4301;0.3281;0.6000;0.7000;0.4500;0.0667;0.1556;0.2000;0.1017;0.9074;0.5537;0.1282;0.9352;0.5854;7;9;POP
ID_1162362624079364;0.4531;0.5278;0.4000;0.3000;0.3500;0.1111;0.1667;0.3889;0.1389;0.6250;0.6594;0.2174;0.7500;0.6539;4;8;POP
ID_4993204839198672;0.7050;0.5616;0.8000;0.6000;0.4500;0.0909;0.1364;0.2045;0.1177;0.7510;0.6241;0.1540;0.8132;0.6420;7;10;POP
ID_1183078302328411;0.0000;0.0651;0.0000;0.0000;0.0500;0.0000;0.0000;0.0833;0.0000;0.6960;0.6436;0.0056;0.8360;0.6739;0;2;POP
ID_2644217574349073;0.2850;0.3764;0.2000;0.3000;0.4500;0.0233;0.0698;0.2093;0.0205;0.8447;0.6872;0.0798;0.9129;0.6799;5;11;POP
ID_1872968283445344;0.1756;0.2379;0.0000;0.2000;0.2000;0.0000;0.1429;0.2857;0.0262;0.7353;0.6257;0.0600;0.7353;0.6321;3;5;POP
ID_5990729462575602;0.4097;0.4071;0.6000;0.4000;0.4000;0.1500;0.2000;0.4000;0.1550;0.7685;0.6447;0.2379;0.8611;0.6738;4;8;POP
ID_4999509031047259;0.6746;0.5755;0.8000;0.6000;0.5000;0.1176;0.1765;0.2941;0.1424;0.9164;0.5745;0.2052;0.9325;0.6589;6;10;POP
ID_8031266925341697;0.2932;0.3444;0.4000;0.3000;0.3500;0.0870;0.1304;0.3043;0.0580;0.8015;0.5010;0.1234;0.9251;0.5534;4;9;POP
ID_3730620853566536;0.2025;0.2283;0.2000;0.2000;0.2000;0.0385;0.0769;0.1538;0.0269;0.7054;0.6055;0.0439;0.8036;0.6254;2;4;POP
ID_0472856771871140;0.4673;0.4019;0.4000;0.3000;0.2000;0.1176;0.1765;0.2353;0.1232;0.6933;0.5477;0.1356;0.7289;0.6562;6;7;POP
ID_8278472628252508;0.2247;0.2243;0.2000;0.3000;0.2500;0.0417;0.1250;0.2083;0.0322;0.7466;0.6382;0.0612;0.7937;0.7036;3;5;POP
ID_2323085679807602;0.4490;0.3678;0.4000;0.5000;0.3500;0.0571;0.1429;0.2000;0.0735;0.8922;0.5899;0.1057;0.9314;0.6030;5;7;POP
ID_6775629541151867;0.4690;0.4610;0.6000;0.3000;0.1500;0.3000;0.3000;0.3000;0.3000;0.9600;0.5253;0.3000;0.9900;0.5804;3;3;POP
ID_6474240798904132;0.3331;0.3550;0.6000;0.4000;0.4000;0.0811;0.1081;0.2162;0.0658;0.6860;0.5902;0.1101;0.8261;0.6494;4;8;POP
ID_6142558410927273;0.1731;0.1628;0.2000;0.2000;0.1500;0.0625;0.1250;0.1875;0.0295;0.7542;0.6035;0.0412;0.7952;0.6120;4;5;POP
ID_5916017746341882;0.7530;0.5194;0.8000;0.8000;0.4500;0.1176;0.2353;0.2647;0.1936;0.8952;0.6147;0.2083;0.9456;0.6811;8;9;POP
ID_0370020634398898;0.1082;0.1991;0.0000;0.2000;0.2500;0.0000;0.0909;0.2273;0.0189;0.7550;0.7356;0.0584;0.8000;0.7338;2;5;POP
ID_8509299951934973;0.2394;0.2769;0.2000;0.3000;0.3500;0.0256;0.0769;0.1795;0.0235;0.7868;0.6195;0.0615;0.8456;0.6444;3;7;POP
ID_1829406809818626;0.7503;0.6339;0.8000;0.7000;0.6000;0.1000;0.1750;0.3000;0.1458;0.8673;0.6673;0.2315;0.9010;0.6730;7;14;POP
ID_1896514405880465;0.1488;0.1264;0.2000;0.2000;0.1000;0.0625;0.1250;0.1250;0.0250;0.5370;0.5822;0.0250;0.7315;0.6539;2;2;POP
ID_4692980070480625;0.4116;0.4463;0.4000;0.5000;0.5000;0.0556;0.1389;0.2778;0.0651;0.6770;0.5929;0.1354;0.7596;0.6551;6;11;POP
ID_6217509029802638;0.3402;0.3281;0.2000;0.5000;0.3000;0.0526;0.2632;0.3158;0.1059;0.9318;0.6442;0.1346;0.9432;0.6660;6;7;POP
ID_7471111924336519;0.2880;0.3547;0.4000;0.2000;0.1500;0.2857;0.2857;0.4286;0.2381;0.5510;0.6836;0.2649;0.5918;0.6696;3;5;POP
ID_8602960801642916;0.3949;0.3012;0.2000;0.5000;0.2500;0.0625;0.3125;0.3125;0.1310;0.6846;0.6198;0.1310;0.8050;0.6308;5;6;POP
ID_6492048904483467;0.2570;0.2930;0.4000;0.4000;0.3500;0.0645;0.1290;0.2258;0.0945;0.7368;0.6365;0.1324;0.8182;0.6695;4;7;POP
ID_3457219624656691;0.2150;0.2293;0.4000;0.2000;0.2500;0.0488;0.0488;0.1220;0.0179;0.6801;0.6143;0.0387;0.7019;0.6374;3;6;POP
ID_9089204821424223;0.3733;0.2764;0.2000;0.3000;0.2000;0.0244;0.0732;0.0976;0.0395;0.7879;0.5910;0.0460;0.8295;0.6525;4;5;POP
ID_4933620329566048;0.2421;0.3130;0.4000;0.2000;0.2000;0.1667;0.1667;0.3333;0.1389;0.5958;0.5629;0.1792;0.6725;0.5928;2;5;POP
ID_7529510499149375;0.4054;0.3455;0.8000;0.4000;0.3500;0.0784;0.0784;0.1373;0.0696;0.6906;0.6744;0.0907;0.8156;0.7181;4;7;POP
ID_6446612054631446;0.4690;0.4536;0.6000;0.3000;0.4000;0.1000;0.1000;0.2667;0.1000;0.8246;0.6173;0.1587;0.9079;0.7019;3;8;POP
ID_2289579163604428;0.4323;0.3338;0.4000;0.5000;0.3500;0.0606;0.1515;0.2121;0.0710;0.7403;0.6136;0.1017;0.7677;0.6282;5;7;POP
ID_2339346345530509;0.5120;0.4391;0.8000;0.5000;0.4000;0.1176;0.1471;0.2353;0.1301;0.6312;0.6589;0.1671;0.8187;0.6791;5;9;POP
ID_6171517695707255;0.0130;0.0843;0.0000;0.0000;0.0500;0.0000;0.0000;0.1000;0.0000;0.8391;0.7415;0.0067;0.8966;0.6991;1;2;POP
ID_6089287551555329;0.2201;0.2643;0.6000;0.4000;0.4500;0.0625;0.0833;0.1875;0.0646;0.8190;0.6012;0.1133;0.8714;0.6313;4;10;POP
ID_2086707959173246;0.3466;0.3127;0.6000;0.5000;0.3000;0.1071;0.1786;0.2143;0.1042;0.7273;0.6848;0.1236;0.8252;0.6737;5;6;POP
ID_9469987954896496;0.4529;0.5013;0.6000;0.4000;0.5000;0.0769;0.1026;0.2564;0.0833;0.7885;0.6384;0.1539;0.8197;0.6600;5;11;POP
ID_7728389320504879;0.1028;0.1964;0.2000;0.3000;0.3500;0.0370;0.1111;0.2593;0.0317;0.8415;0.6196;0.0820;0.8780;0.6059;3;8;POP
ID_7454736736043931;0.2363;0.1909;0.6000;0.3000;0.2000;0.0769;0.0769;0.1026;0.0620;0.6287;0.6179;0.0705;0.7463;0.6608;3;4;POP
ID_4031565135568125;0.2513;0.3107;0.4000;0.3000;0.2500;0.1429;0.2143;0.3571;0.0830;0.8622;0.5826;0.1196;0.8929;0.5713;4;6;POP
ID_6505039023842313;0.1225;0.2826;0.2000;0.2000;0.3000;0.0833;0.1667;0.5000;0.0463;0.8211;0.5950;0.1307;0.8421;0.6281;2;6;POP
ID_1387531666012807;0.2272;0.1877;0.0000;0.3000;0.2000;0.0000;0.1034;0.1379;0.0247;0.7087;0.6730;0.0346;0.8819;0.6525;4;6;POP
ID_6455990478032543;0.3558;0.3211;0.2000;0.3000;0.2500;0.0556;0.1667;0.2778;0.0880;0.6552;0.6633;0.1182;0.8088;0.6289;3;6;POP
ID_9763437636509266;0.2430;0.1810;0.2000;0.3000;0.1500;0.0625;0.1875;0.1875;0.0522;0.3743;0.7368;0.0522;0.5080;0.7150;4;4;POP
ID_0007332204631197;0.2247;0.2498;0.2000;0.3000;0.3000;0.0333;0.1000;0.2000;0.0257;0.7703;0.5486;0.0567;0.9187;0.5727;3;6;POP
ID_1124100372440117;0.1499;0.1960;0.4000;0.3000;0.2500;0.0800;0.1200;0.2000;0.0427;0.7391;0.5334;0.0633;0.8000;0.6064;3;7;POP
ID_2726230162746149;0.1667;0.2022;0.0000;0.3000;0.2500;0.0000;0.1200;0.2000;0.0277;0.7525;0.5892;0.0477;0.8113;0.6582;3;5;POP
ID_4150524692179865;0.4991;0.5239;0.6000;0.4000;0.2500;0.2727;0.3636;0.4545;0.3247;0.7279;0.6948;0.3660;0.8537;0.6720;4;5;POP
ID_3897283209013869;0.3174;0.3395;0.6000;0.5000;0.4000;0.1250;0.2083;0.3333;0.1245;0.5133;0.6008;0.1864;0.6780;0.6158;5;8;POP
ID_6460447408144781;0.2083;0.3536;0.4000;0.4000;0.5000;0.0500;0.1000;0.2500;0.0500;0.6771;0.6167;0.1231;0.7429;0.6365;4;11;POP
ID_6696857617864852;0.2380;0.2511;0.0000;0.4000;0.3000;0.0000;0.1600;0.2400;0.0460;0.6941;0.5442;0.0783;0.7440;0.6103;4;7;POP
ID_9364148865735922;0.5913;0.4150;0.6000;0.5000;0.3000;0.1000;0.1667;0.2000;0.1236;0.7260;0.6179;0.1347;0.7890;0.6599;7;8;POP
ID_0653707912025034;0.3457;0.3812;0.4000;0.3000;0.2500;0.1176;0.1765;0.2941;0.1275;0.6947;0.6476;0.1610;0.7684;0.6477;3;5;POP
ID_2364016372924935;0.6325;0.5110;0.8000;0.5000;0.4000;0.1081;0.1351;0.2162;0.1252;0.7438;0.6929;0.1587;0.8621;0.7180;5;8;POP
ID_8352745170435172;0.3986;0.5276;0.6000;0.5000;0.6500;0.0667;0.1111;0.2889;0.0664;0.8843;0.7423;0.1813;0.9313;0.7278;6;14;POP
ID_3792275882221002;0.3987;0.3209;0.6000;0.4000;0.2500;0.1429;0.1905;0.2381;0.1000;0.7500;0.6789;0.1125;0.7935;0.6812;5;6;POP
ID_0308213196926774;0.6236;0.5429;0.6000;0.6000;0.5000;0.0698;0.1395;0.2326;0.0951;0.7739;0.5821;0.1452;0.8889;0.5915;6;10;POP
ID_4407403389440011;0.3286;0.3645;0.6000;0.4000;0.2500;0.2308;0.3077;0.3846;0.1615;0.8062;0.5518;0.1829;0.8643;0.5733;6;10;POP
ID_2523040704958733;0.5552;0.5186;0.6000;0.6000;0.4500;0.1304;0.2609;0.3913;0.1915;0.6893;0.5996;0.2669;0.8031;0.6500;8;13;POP
ID_5860088594236271;0.4865;0.4712;0.8000;0.6000;0.6000;0.0930;0.1395;0.2791;0.0937;0.3295;0.6408;0.1882;0.7399;0.6805;6;12;POP
ID_4768528057390837;0.1030;0.2248;0.0000;0.2000;0.3500;0.0000;0.0500;0.1750;0.0104;0.8150;0.7143;0.0524;0.9213;0.7083;2;7;POP
ID_1571839544168040;0.3719;0.3598;0.8000;0.6000;0.4000;0.1905;0.2857;0.3810;0.2455;0.8571;0.6219;0.2894;0.8571;0.6724;6;8;POP
ID_5162043375426666;0.4537;0.3489;0.6000;0.3000;0.2500;0.0652;0.0652;0.1087;0.0598;0.8451;0.6149;0.0767;0.8803;0.6383;3;5;POP
ID_1980789059908737;0.5306;0.5337;0.8000;0.6000;0.6000;0.0755;0.1132;0.2264;0.0773;0.9236;0.6492;0.1453;0.9682;0.6173;6;12;POP
ID_7708469164258322;0.4150;0.3954;0.6000;0.4000;0.3500;0.0968;0.1290;0.2258;0.0806;0.6951;0.6769;0.1195;0.7578;0.6534;4;7;POP
ID_4095512091254454;0.3112;0.4123;0.4000;0.3000;0.3500;0.1176;0.1765;0.4118;0.0784;0.9196;0.5495;0.1789;0.9447;0.5168;3;8;POP
ID_6225394638610694;0.1952;0.2118;0.4000;0.2000;0.2000;0.0870;0.0870;0.1739;0.0319;0.8133;0.6600;0.0509;0.8733;0.6747;2;4;POP
ID_6532338737692493;0.3942;0.2971;0.4000;0.2000;0.1500;0.1000;0.1000;0.1500;0.1000;0.7185;0.6666;0.1107;0.8046;0.6776;5;8;POP
ID_5265254209364825;0.7267;0.5165;0.8000;0.7000;0.4500;0.1212;0.2121;0.2727;0.1816;0.8353;0.6060;0.2094;0.8873;0.6504;7;9;POP
ID_6374279398246756;0.3905;0.3214;0.2000;0.5000;0.3500;0.0294;0.1471;0.2059;0.0616;0.6809;0.7178;0.0871;0.7660;0.7070;7;9;POP
ID_0544144585124313;0.5488;0.4951;0.6000;0.6000;0.5500;0.0667;0.1333;0.2444;0.1046;0.8878;0.6142;0.1743;0.9184;0.6221;6;11;POP
ID_3302216368941503;0.7103;0.4919;0.6000;0.7000;0.4000;0.0682;0.1591;0.1818;0.1286;0.5399;0.6612;0.1387;0.6788;0.6843;7;8;POP
ID_3767979348338740;0.5568;0.5042;0.8000;0.6000;0.5000;0.0851;0.1277;0.2128;0.1060;0.6730;0.6089;0.1562;0.7395;0.6225;6;10;POP
ID_3165995344927892;0.6026;0.4449;0.4000;0.6000;0.4500;0.0769;0.2308;0.3462;0.1395;0.6353;0.5306;0.2088;0.7676;0.6206;7;10;POP
ID_6801014238742352;0.1568;0.2310;0.0000;0.2000;0.3000;0.0000;0.0714;0.2143;0.0139;0.7097;0.6692;0.0570;0.8065;0.7034;3;9;POP
ID_9385929088657818;0.1693;0.1183;0.0000;0.3000;0.1500;0.0000;0.1429;0.1429;0.0357;0.7083;0.5818;0.0357;0.7917;0.6366;3;4;POP
ID_2509301929350826;0.2332;0.2100;0.4000;0.3000;0.2500;0.0690;0.1034;0.1724;0.0402;0.6560;0.6622;0.0616;0.7173;0.6620;3;5;POP
ID_7966465975599953;0.4671;0.3751;0.4000;0.4000;0.3000;0.0645;0.1290;0.1935;0.0805;0.7376;0.5486;0.1065;0.8076;0.6387;4;6;POP
ID_6478091924064864;0.5143;0.4543;0.4000;0.5000;0.4500;0.0465;0.1163;0.2093;0.0671;0.5923;0.6631;0.1135;0.7019;0.6697;5;9;POP
ID_7866377101423210;0.3788;0.4357;0.4000;0.4000;0.5000;0.0588;0.1176;0.2941;0.0559;0.4752;0.5786;0.1371;0.6931;0.6116;4;10;POP
ID_4933326132948063;0.1463;0.1677;0.2000;0.2000;0.2000;0.0625;0.1250;0.2500;0.0304;0.6134;0.6260;0.0568;0.7563;0.6658;2;4;POP
ID_0471595469074043;0.4083;0.3720;0.4000;0.4000;0.3500;0.0690;0.1379;0.2414;0.0852;0.8235;0.5399;0.1280;0.9069;0.5646;4;7;POP
ID_2555147881487724;0.4278;0.2814;0.4000;0.4000;0.2000;0.0588;0.1176;0.1176;0.0832;0.8083;0.4784;0.0832;0.9145;0.5774;5;6;POP
ID_4679830870331445;0.3352;0.3190;0.4000;0.4000;0.3500;0.0741;0.1481;0.2593;0.0739;0.6901;0.6446;0.1160;0.7727;0.6795;5;9;POP
ID_7853140708995178;0.0988;0.1598;0.0000;0.1000;0.1000;0.0000;0.1429;0.2857;0.0204;0.7193;0.6315;0.0424;0.8421;0.6579;1;2;POP
ID_1976344298387988;0.0666;0.0722;0.0000;0.0000;0.0500;0.0000;0.0000;0.0435;0.0000;0.5105;0.6401;0.0026;0.7587;0.6529;4;5;POP
ID_7359896733836304;0.2987;0.3295;0.4000;0.3000;0.3000;0.0952;0.1429;0.2857;0.0998;0.9217;0.6394;0.1471;0.9288;0.6401;3;7;POP
ID_3553837998751021;0.3299;0.3343;0.2000;0.3000;0.3500;0.0208;0.0625;0.1458;0.0367;0.7413;0.6602;0.0672;0.7905;0.6630;3;7;POP
ID_3452982259415951;0.0577;0.1126;0.0000;0.0000;0.0500;0.0000;0.0000;0.2000;0.0000;0.7612;0.6307;0.0125;0.8060;0.6373;2;4;POP
ID_1262866723506084;0.1966;0.1827;0.4000;0.3000;0.2000;0.0667;0.1000;0.1333;0.0356;0.7059;0.6085;0.0430;0.7426;0.6534;5;7;POP
ID_4125254830545309;0.2141;0.2701;0.2000;0.1000;0.1500;0.1250;0.1250;0.3750;0.0417;0.8503;0.6856;0.0913;0.8984;0.6825;4;7;POP
ID_9157226124301186;0.2618;0.2391;0.2000;0.3000;0.2000;0.0500;0.1500;0.2000;0.0548;0.7332;0.7052;0.0648;0.8125;0.6694;3;4;POP
ID_9171504422944800;0.1222;0.2356;0.0000;0.2000;0.2000;0.0000;0.1818;0.3636;0.0332;0.9217;0.6660;0.0729;0.9401;0.6702;2;4;POP
ID_9092018794878372;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7526;0.6820;0.0000;0.8866;0.6734;0;0;POP
ID_3991335284097878;0.3938;0.3786;0.4000;0.3000;0.2000;0.1429;0.2143;0.2857;0.1405;0.6226;0.5974;0.1595;0.7547;0.6670;3;4;POP
ID_1802668440782138;0.4100;0.4962;0.6000;0.4000;0.5000;0.1429;0.1905;0.4762;0.1124;0.7095;0.5427;0.2496;0.8851;0.5618;4;10;POP
ID_0211323355347168;0.0784;0.0902;0.0000;0.1000;0.1000;0.0000;0.0333;0.0667;0.0056;0.7281;0.6195;0.0116;0.7895;0.6346;1;2;POP
ID_5635972225700254;0.6518;0.5118;0.8000;0.6000;0.4500;0.1600;0.2400;0.3600;0.1993;0.7290;0.5819;0.2575;0.8411;0.5918;7;10;POP
ID_2861424806494103;0.4482;0.3808;0.4000;0.5000;0.4000;0.0588;0.1471;0.2353;0.0731;0.7076;0.5737;0.1220;0.8947;0.6373;5;8;POP
ID_4671203889895341;0.1978;0.2194;0.4000;0.3000;0.2500;0.0870;0.1304;0.2174;0.0505;0.8105;0.7633;0.0760;0.8301;0.7371;4;6;POP
ID_4043924606392112;0.0509;0.0406;0.2000;0.1000;0.0500;0.0370;0.0370;0.0370;0.0123;0.6212;0.5456;0.0123;0.6655;0.5647;1;1;POP
ID_9170893104155674;0.2141;0.2077;0.0000;0.3000;0.2500;0.0000;0.1111;0.1852;0.0278;0.7316;0.6909;0.0485;0.7632;0.6689;3;5;POP
ID_5330038705900274;0.3343;0.4126;0.2000;0.3000;0.3000;0.0714;0.2143;0.4286;0.0863;0.7959;0.5256;0.1528;0.8469;0.6367;5;9;POP
ID_8547934593183920;0.1715;0.2786;0.4000;0.3000;0.3500;0.0741;0.1111;0.2593;0.0410;0.8284;0.5572;0.0949;0.8994;0.5753;4;8;POP
ID_1364246301366731;0.2646;0.2848;0.4000;0.3000;0.2500;0.1176;0.1765;0.2941;0.0652;0.6407;0.6613;0.0937;0.8914;0.6500;3;5;POP
ID_1128395832959780;0.1647;0.1919;0.2000;0.3000;0.3500;0.0294;0.0882;0.2059;0.0267;0.6117;0.6715;0.0691;0.7320;0.6944;5;9;POP
ID_1668340601837069;0.5834;0.4788;0.8000;0.5000;0.4000;0.1429;0.1786;0.2857;0.1404;0.7782;0.5862;0.2027;0.8831;0.6773;5;8;POP
ID_0419443097971251;0.2201;0.2164;0.2000;0.1000;0.1500;0.0357;0.0357;0.1071;0.0357;0.7382;0.6004;0.0489;0.8168;0.5875;1;3;POP
ID_0128689067297674;0.6400;0.5367;0.8000;0.7000;0.6000;0.0833;0.1458;0.2500;0.1326;0.7014;0.6736;0.2092;0.8057;0.7019;7;12;POP
ID_4259402010746015;0.1221;0.2016;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0214;0.7905;0.6489;0.0635;0.8919;0.6329;2;5;POP
ID_9279262545449206;0.1166;0.2972;0.2000;0.2000;0.4000;0.0278;0.0556;0.2222;0.0135;0.6810;0.5706;0.0747;0.7500;0.6675;2;9;POP
ID_2876196606157039;0.5192;0.4984;0.6000;0.5000;0.3500;0.1765;0.2941;0.4118;0.1758;0.8933;0.6924;0.2235;0.9170;0.6934;5;7;POP
ID_6638697951841821;0.6055;0.3908;0.6000;0.5000;0.2500;0.1304;0.2174;0.2174;0.1796;0.8963;0.7011;0.1796;0.9116;0.6882;5;5;POP
ID_0574758575822571;0.1921;0.1574;0.2000;0.3000;0.2000;0.0303;0.0909;0.1212;0.0227;0.7642;0.6498;0.0295;0.9009;0.6840;4;5;POP
ID_2253678905578777;0.4438;0.4716;0.6000;0.5000;0.4500;0.0789;0.1316;0.2368;0.0999;0.9236;0.5959;0.1561;0.9514;0.6079;7;12;POP
ID_8884263402852992;0.2801;0.3331;0.2000;0.3000;0.2000;0.1111;0.3333;0.4444;0.0929;0.8923;0.5210;0.1175;0.9385;0.5927;5;7;POP
ID_3669511350633933;0.4054;0.3472;0.2000;0.4000;0.3500;0.0357;0.1429;0.2500;0.0769;0.9394;0.6303;0.1223;0.9818;0.6674;5;8;POP
