Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_2745679186354681;1;placenta;binucleadas na placenta;0.872;3;match válido;POP
ID_2745679186354681;2;bovinos;bovine (rej);0.800;0;sem match válido;POP
ID_2745679186354681;3;buffalo;buffalo;1.000;3;match válido;POP
ID_2745679186354681;4;bovine;bovine;1.000;3;match válido;POP
ID_2745679186354681;5;water;trophoblast (rej);0.336;0;sem match válido;POP
ID_2745679186354681;6;cattle;vacas e búfalas;0.933;3;match válido;POP
ID_2745679186354681;7;caracterizacao;morphology (rej);0.611;0;sem match válido;POP
ID_2745679186354681;8;bubalis;bubalus (rej);0.960;0;sem match válido;POP
ID_2745679186354681;9;fetal;maternal fetal interface;0.835;3;match válido;POP
ID_2745679186354681;10;morfologia;morphology;0.965;3;match válido;POP
ID_2745679186354681;11;water buffalo;buffalo (rej);0.835;0;sem match válido;POP
ID_2745679186354681;12;estudo;statistical analyses (rej);0.526;0;sem match válido;POP
ID_2745679186354681;13;bubalus bubalis;bubalus (rej);0.905;0;sem match válido;POP
ID_2745679186354681;14;bubalus;bubalus;1.000;3;match válido;POP
ID_2745679186354681;15;mamaria;mammary gland (rej);0.711;0;sem match válido;POP
ID_2745679186354681;16;development;morphology (rej);0.393;0;sem match válido;POP
ID_2745679186354681;17;linnaeus;trophoblast (rej);0.541;0;sem match válido;POP
ID_2745679186354681;18;didelphis;trophoblast (rej);0.330;0;sem match válido;POP
ID_2745679186354681;19;glandula;mammary gland;0.753;3;match válido;POP
ID_2745679186354681;20;nbsp;trophoblast (rej);0.462;0;sem match válido;POP
ID_0762445046640965;1;rats;rat;0.932;2;match válido;POP
ID_0762445046640965;2;vascular;vascular dysfunction;0.873;3;match válido;POP
ID_0762445046640965;3;diabetes;diabetes;1.000;3;match válido;POP
ID_0762445046640965;4;reactivity;vascular reactivity (rej);0.648;0;sem match válido;POP
ID_0762445046640965;5;hypertensive;doca-salt hypertensive;0.835;1;match válido;POP
ID_0762445046640965;6;hypertension;high blood pressure;0.829;3;match válido;POP
ID_0762445046640965;7;shr;shr;1.000;3;match válido;POP
ID_0762445046640965;8;hypertensive rats;spontaneously hypertensive rats;0.932;3;match válido;POP
ID_0762445046640965;9;angiotensin;vascular dysfunction (rej);0.633;0;sem match válido;POP
ID_0762445046640965;10;expression;interaction (rej);0.481;0;sem match válido;POP
ID_0762445046640965;11;endothelium;endothelial dysfunction (rej);0.697;0;sem match válido;POP
ID_0762445046640965;12;doca;bradykinin (rej);0.585;0;sem match válido;POP
ID_0762445046640965;13;reatividade;decreased response (rej);0.600;0;sem match válido;POP
ID_0762445046640965;14;endothelial;endothelial dysfunction;0.899;3;match válido;POP
ID_0762445046640965;15;diabetic;diabetes mellitus;0.932;3;match válido;POP
ID_0762445046640965;16;leukocyte;diabetic rats (rej);0.419;0;sem match válido;POP
ID_0762445046640965;17;role;role;1.000;1;match válido;POP
ID_0762445046640965;18;hipertensao;doca-salt hypertensive (rej);0.641;0;sem match válido;POP
ID_0762445046640965;19;vascular reactivity;vascular reactivity;1.000;3;match válido;POP
ID_0762445046640965;20;intrauterine;pregnancy (rej);0.720;0;sem match válido;POP
ID_8238856071147246;1;adsorption;solvent four-wave mixing (rej);0.454;0;sem match válido;POP
ID_8238856071147246;2;surface;solvation (rej);0.460;0;sem match válido;POP
ID_8238856071147246;3;species;spectroscopy (rej);0.318;0;sem match válido;POP
ID_8238856071147246;4;complexes;solvation (rej);0.585;0;sem match válido;POP
ID_8238856071147246;5;distribution;solvation (rej);0.348;0;sem match válido;POP
ID_8238856071147246;6;mg;solvation (rej);0.398;0;sem match válido;POP
ID_8238856071147246;7;cr;solvation (rej);0.363;0;sem match válido;POP
ID_8238856071147246;8;alumina;spectroscopy (rej);0.484;0;sem match válido;POP
ID_8238856071147246;9;model;study in solutions (rej);0.438;0;sem match válido;POP
ID_8238856071147246;10;data;solvation (rej);0.324;0;sem match válido;POP
ID_8238856071147246;11;energy;reaction-induced spectral densities (rej);0.364;0;sem match válido;POP
ID_8238856071147246;12;nbsp;solvation (rej);0.328;0;sem match válido;POP
ID_8238856071147246;13;hydrolysis;system-bath interactions (rej);0.463;0;sem match válido;POP
ID_8238856071147246;14;layer;solvation (rej);0.338;0;sem match válido;POP
ID_8238856071147246;15;ph;solvation (rej);0.412;0;sem match válido;POP
ID_8238856071147246;16;state;solvation (rej);0.318;0;sem match válido;POP
ID_8238856071147246;17;studies;study in solutions (rej);0.576;0;sem match válido;POP
ID_8238856071147246;18;transfer;solvation (rej);0.343;0;sem match válido;POP
ID_8238856071147246;19;experimental;study in solutions (rej);0.522;0;sem match válido;POP
ID_8238856071147246;20;optical;spectroscopy (rej);0.588;0;sem match válido;POP
ID_9404945858555096;1;complexes;rare earth complexes (rej);0.603;0;sem match válido;POP
ID_9404945858555096;2;sparkle;sparkle model (rej);0.860;0;sem match válido;POP
ID_9404945858555096;3;model;sparkle model (rej);0.546;0;sem match válido;POP
ID_9404945858555096;4;lanthanide;lanthanide;1.000;3;match válido;POP
ID_9404945858555096;5;pm;sparkle/am1 model (rej);0.427;0;sem match válido;POP
ID_9404945858555096;6;eu;sparkle/am1 model (rej);0.323;0;sem match válido;POP
ID_9404945858555096;7;sparkle model;sparkle model;1.000;3;match válido;POP
ID_9404945858555096;8;lanthanide complexes;lanthanide complexes;1.000;3;match válido;POP
ID_9404945858555096;9;complexos;rare earth complexes (rej);0.571;0;sem match válido;POP
ID_9404945858555096;10;quantum;quantum efficiencies (rej);0.748;0;sem match válido;POP
ID_9404945858555096;11;calculations;semiempirical calculations (rej);0.729;0;sem match válido;POP
ID_9404945858555096;12;coordination;coordination compounds;0.789;1;match válido;POP
ID_9404945858555096;13;europium;lanthanide (rej);0.426;0;sem match válido;POP
ID_9404945858555096;14;compounds;coordination compounds (rej);0.767;0;sem match válido;POP
ID_9404945858555096;15;semiempirical;semiempirical methods;0.794;3;match válido;POP
ID_9404945858555096;16;ion;trivalent lanthanide ion (rej);0.603;0;sem match válido;POP
ID_9404945858555096;17;results;semiempirical calculations (rej);0.417;0;sem match válido;POP
ID_9404945858555096;18;ligands;lanthanide complexes (rej);0.665;0;sem match válido;POP
ID_9404945858555096;19;am;sparkle/am1 model (rej);0.507;0;sem match válido;POP
ID_9404945858555096;20;geometries;semiempirical calculations (rej);0.545;0;sem match válido;POP
ID_1670622312616696;1;quimica;química medicinal;0.814;3;match válido;POP
ID_1670622312616696;2;propolis;propolis;1.000;2;match válido;POP
ID_1670622312616696;3;nbsp;prazosin (rej);0.381;0;sem match válido;POP
ID_1670622312616696;4;activity;structure-activity relationship study (rej);0.582;0;sem match válido;POP
ID_1670622312616696;5;ensino;in-service teacher training (rej);0.683;0;sem match válido;POP
ID_1670622312616696;6;font;prazosin (rej);0.414;0;sem match válido;POP
ID_1670622312616696;7;reaction;ullmann reaction (rej);0.582;0;sem match válido;POP
ID_1670622312616696;8;structure;structure-activity relationship study (rej);0.661;0;sem match válido;POP
ID_1670622312616696;9;sintese;prazosin (rej);0.519;0;sem match válido;POP
ID_1670622312616696;10;synthesis;synthesis;1.000;3;match válido;POP
ID_1670622312616696;11;ionic;palladium catalysis (rej);0.511;0;sem match válido;POP
ID_1670622312616696;12;abstract;synthesis (rej);0.434;0;sem match válido;POP
ID_1670622312616696;13;antioxidant;antioxidant activity;0.960;2;match válido;POP
ID_1670622312616696;14;antioxidante;antioxidant activity (rej);0.959;0;sem match válido;POP
ID_1670622312616696;15;atividade;structure-activity relationship study (rej);0.562;0;sem match válido;POP
ID_1670622312616696;16;ensino de quimica;química medicinal (rej);0.673;0;sem match válido;POP
ID_1670622312616696;17;fasciculata;prazosin (rej);0.531;0;sem match válido;POP
ID_1670622312616696;18;hyptis;prazosin (rej);0.483;0;sem match válido;POP
ID_1670622312616696;19;ionic lock;palladium catalysis (rej);0.362;0;sem match válido;POP
ID_1670622312616696;20;lock;synthesis (rej);0.216;0;sem match válido;POP
ID_4581537476491370;1;structure;structure elucidation;0.840;3;match válido;POP
ID_4581537476491370;2;crystal;crystal phase;0.872;3;match válido;POP
ID_4581537476491370;3;ray;x-ray analysis (rej);0.538;0;sem match válido;POP
ID_4581537476491370;4;raios;guttiferone a (rej);0.514;0;sem match válido;POP
ID_4581537476491370;5;structural;structural characterisation;0.903;3;match válido;POP
ID_4581537476491370;6;difracao de raios;guttiferone a (rej);0.589;0;sem match válido;POP
ID_4581537476491370;7;crystal structure;crystal structure;1.000;3;match válido;POP
ID_4581537476491370;8;magnetic;structure and magnetism;0.814;2;match válido;POP
ID_4581537476491370;9;estrutural;structural characterization;0.932;3;match válido;POP
ID_4581537476491370;10;molecular;molecular structures;0.875;3;match válido;POP
ID_4581537476491370;11;cristalografia;crystal structure (rej);0.843;0;sem match válido;POP
ID_4581537476491370;12;diffraction;x-ray diffraction;0.790;3;match válido;POP
ID_4581537476491370;13;polimorfismo;synthesis and characterisation (rej);0.488;0;sem match válido;POP
ID_4581537476491370;14;abstract;structural elucidation (rej);0.568;0;sem match válido;POP
ID_4581537476491370;15;caracterizacao;synthesis and characterisation (rej);0.695;0;sem match válido;POP
ID_4581537476491370;16;form;structural characterisation (rej);0.490;0;sem match válido;POP
ID_4581537476491370;17;compounds;properties of drug (rej);0.631;0;sem match válido;POP
ID_4581537476491370;18;pb;guttiferone a (rej);0.470;0;sem match válido;POP
ID_4581537476491370;19;phase;crystal phase (rej);0.686;0;sem match válido;POP
ID_4581537476491370;20;crystallography;x-ray crystallography;0.835;3;match válido;POP
ID_9325751411452030;1;candida;candida;1.000;3;match válido;POP
ID_9325751411452030;2;leveduras;tinea (rej);0.734;0;sem match válido;POP
ID_9325751411452030;3;candida albicans;candida sp.;0.811;3;match válido;POP
ID_9325751411452030;4;vulvovaginal;vulvovaginal candidiasis;0.919;3;match válido;POP
ID_9325751411452030;5;vaginal;vaginal exudates;0.889;3;match válido;POP
ID_9325751411452030;6;yeasts;yeast;0.981;3;match válido;POP
ID_9325751411452030;7;candidiase;candidíase;0.866;3;match válido;POP
ID_9325751411452030;8;candidiase vulvovaginal;candidíase vulvovaginal;0.969;3;match válido;POP
ID_9325751411452030;9;diagnostico;diagnóstico;0.986;3;match válido;POP
ID_9325751411452030;10;activity;tinea (rej);0.456;0;sem match válido;POP
ID_9325751411452030;11;antifungal;antifungal agents;0.965;3;match válido;POP
ID_9325751411452030;12;brasiliensis;candida tropicalis (rej);0.452;0;sem match válido;POP
ID_9325751411452030;13;patients;hospital (rej);0.744;0;sem match válido;POP
ID_9325751411452030;14;albicans;candida species (rej);0.638;0;sem match válido;POP
ID_9325751411452030;15;propolis;propolis;1.000;3;match válido;POP
ID_9325751411452030;16;maringa;tinea (rej);0.667;0;sem match válido;POP
ID_9325751411452030;17;virulencia;virulence;0.989;3;match válido;POP
ID_9325751411452030;18;study;evaluation (rej);0.609;0;sem match válido;POP
ID_9325751411452030;19;infeccao;cross-infection;0.821;1;match válido;POP
ID_9325751411452030;20;paracoccidioides;paracoccidioidomycosis;0.905;3;match válido;POP
ID_4470985193764980;1;optical;optical networks (rej);0.800;0;sem match válido;POP
ID_4470985193764980;2;networks;network topology;0.822;2;match válido;POP
ID_4470985193764980;3;opticas;optical networks (rej);0.769;0;sem match válido;POP
ID_4470985193764980;4;wdm;wdm rings;0.792;3;match válido;POP
ID_4470985193764980;5;wavelength;wavelength assignment (rej);0.846;0;sem match válido;POP
ID_4470985193764980;6;network;network;1.000;3;match válido;POP
ID_4470985193764980;7;redes opticas;transparent optical network;0.847;3;match válido;POP
ID_4470985193764980;8;optical networks;optical networks;1.000;3;match válido;POP
ID_4470985193764980;9;traffic;traffic;1.000;2;match válido;POP
ID_4470985193764980;10;assignment;wavelength assignment (rej);0.537;0;sem match válido;POP
ID_4470985193764980;11;de;upper bounds (rej);0.459;0;sem match válido;POP
ID_4470985193764980;12;comunicacoes opticas;optical networks (rej);0.815;0;sem match válido;POP
ID_4470985193764980;13;opticos;optical networks (rej);0.761;0;sem match válido;POP
ID_4470985193764980;14;redes;network (rej);0.783;0;sem match válido;POP
ID_4470985193764980;15;wavelength assignment;wavelength assignment;1.000;3;match válido;POP
ID_4470985193764980;16;performance;performance evaluation;0.751;3;match válido;POP
ID_4470985193764980;17;routing;telecommunication network routing;0.820;2;match válido;POP
ID_4470985193764980;18;algorithm;wavelength assignment algorithms (rej);0.517;0;sem match válido;POP
ID_4470985193764980;19;alocacao;upper bounds (rej);0.519;0;sem match válido;POP
ID_4470985193764980;20;new;restoration (rej);0.346;0;sem match válido;POP
ID_6377288674588197;1;complex;complex;1.000;2;match válido;POP
ID_6377288674588197;2;iron;iron;1.000;2;match válido;POP
ID_6377288674588197;3;complexes;complex (rej);0.941;0;sem match válido;POP
ID_6377288674588197;4;ferro;iron complexes;0.786;2;match válido;POP
ID_6377288674588197;5;mossbauer;mössbauer studies;0.767;3;match válido;POP
ID_6377288674588197;6;feiii;salen (rej);0.723;0;sem match válido;POP
ID_6377288674588197;7;synthesis;synthesis;1.000;2;match válido;POP
ID_6377288674588197;8;fe;salen (rej);0.442;0;sem match válido;POP
ID_6377288674588197;9;structure;structure and properties;0.824;2;match válido;POP
ID_6377288674588197;10;espectroscopia;infrared and mössbauer (rej);0.600;0;sem match válido;POP
ID_6377288674588197;11;new;nm (rej);0.497;0;sem match válido;POP
ID_6377288674588197;12;oxidation;oxidation;1.000;2;match válido;POP
ID_6377288674588197;13;spectroscopy;infrared and mössbauer (rej);0.632;0;sem match válido;POP
ID_6377288674588197;14;crystal;crystal structure;0.890;2;match válido;POP
ID_6377288674588197;15;ray;x-ray analysis (rej);0.538;0;sem match válido;POP
ID_6377288674588197;16;espectroscopia mossbauer;infrared and mössbauer (rej);0.763;0;sem match válido;POP
ID_6377288674588197;17;mossbauer spectroscopy;infrared and mössbauer;0.801;3;match válido;POP
ID_6377288674588197;18;carbon;supercritical carbon dioxide (scco2) (rej);0.683;0;sem match válido;POP
ID_6377288674588197;19;characterization;preparation and characterization (rej);0.726;0;sem match válido;POP
ID_6377288674588197;20;chemical;ethylene (rej);0.635;0;sem match válido;POP
ID_7615891473051775;1;complexes;platinum complexes (rej);0.533;0;sem match válido;POP
ID_7615891473051775;2;cells;cellular accumulation (rej);0.691;0;sem match válido;POP
ID_7615891473051775;3;activity;active efflux (rej);0.542;0;sem match válido;POP
ID_7615891473051775;4;complex;synthesis (rej);0.481;0;sem match válido;POP
ID_7615891473051775;5;copper;platinum (rej);0.573;0;sem match válido;POP
ID_7615891473051775;6;platinum;platinum;1.000;3;match válido;POP
ID_7615891473051775;7;cytotoxic;cytotoxicity;0.967;3;match válido;POP
ID_7615891473051775;8;compounds;synthesis and characterization (rej);0.647;0;sem match válido;POP
ID_7615891473051775;9;dna;dna cleavage;0.877;3;match válido;POP
ID_7615891473051775;10;cu;dna cleavage (rej);0.545;0;sem match válido;POP
ID_7615891473051775;11;cell;cellular uptake (rej);0.677;0;sem match válido;POP
ID_7615891473051775;12;new;dna cleavage (rej);0.349;0;sem match válido;POP
ID_7615891473051775;13;growth;cellular accumulation (rej);0.357;0;sem match válido;POP
ID_7615891473051775;14;abstract;synthesis and characterization (rej);0.472;0;sem match válido;POP
ID_7615891473051775;15;complexos;synthesis (rej);0.515;0;sem match válido;POP
ID_7615891473051775;16;analysis;synthesis and characterization (rej);0.524;0;sem match válido;POP
ID_7615891473051775;17;cytotoxic activity;cytotoxic activity;1.000;3;match válido;POP
ID_7615891473051775;18;cellular;cellular uptake;0.757;3;match válido;POP
ID_7615891473051775;19;ligands;tetracycline derivatives (rej);0.600;0;sem match válido;POP
ID_7615891473051775;20;sintese;dna cleavage (rej);0.633;0;sem match válido;POP
ID_4602221579308599;1;network;complex networks (rej);0.801;0;sem match válido;POP
ID_4602221579308599;2;algorithm;network algorithmics;0.775;3;match válido;POP
ID_4602221579308599;3;networks;complex networks;0.845;3;match válido;POP
ID_4602221579308599;4;graph;graph coloring;0.797;3;match válido;POP
ID_4602221579308599;5;problem;deadlock prevention (rej);0.431;0;sem match válido;POP
ID_4602221579308599;6;model;distributed simulation (rej);0.426;0;sem match válido;POP
ID_4602221579308599;7;time;time complexity (rej);0.668;0;sem match válido;POP
ID_4602221579308599;8;nodes;complex networks (rej);0.521;0;sem match válido;POP
ID_4602221579308599;9;results;concurrency (rej);0.350;0;sem match válido;POP
ID_4602221579308599;10;parallel;parallelization;0.897;3;match válido;POP
ID_4602221579308599;11;abstract;computational complexity (rej);0.479;0;sem match válido;POP
ID_4602221579308599;12;approach;deadlock prevention (rej);0.391;0;sem match válido;POP
ID_4602221579308599;13;data;distributed simulation (rej);0.398;0;sem match válido;POP
ID_4602221579308599;14;communication;concurrency (rej);0.437;0;sem match válido;POP
ID_4602221579308599;15;proteomics;shotgun proteomics;0.834;3;match válido;POP
ID_4602221579308599;16;algorithms;network algorithmics (rej);0.763;0;sem match válido;POP
ID_4602221579308599;17;graphs;graph coloring (rej);0.789;0;sem match válido;POP
ID_4602221579308599;18;number;concurrency (rej);0.359;0;sem match válido;POP
ID_4602221579308599;19;protein;protein identification;0.797;3;match válido;POP
ID_4602221579308599;20;set;concurrency (rej);0.308;0;sem match válido;POP
ID_5936682335701497;1;data;data mining (rej);0.789;0;sem match válido;POP
ID_5936682335701497;2;genetic;genetic algorithms;0.766;3;match válido;POP
ID_5936682335701497;3;algorithm;automated algorithm design;0.807;3;match válido;POP
ID_5936682335701497;4;classification;classification;1.000;3;match válido;POP
ID_5936682335701497;5;approach;multi-view approach (rej);0.552;0;sem match válido;POP
ID_5936682335701497;6;learning;meta-learning (rej);0.617;0;sem match válido;POP
ID_5936682335701497;7;data mining;data mining;1.000;3;match válido;POP
ID_5936682335701497;8;mining;data mining (rej);0.546;0;sem match válido;POP
ID_5936682335701497;9;algoritmos;automated algorithm design (rej);0.797;0;sem match válido;POP
ID_5936682335701497;10;multi;multi-view approach (rej);0.543;0;sem match válido;POP
ID_5936682335701497;11;problem;classification (rej);0.303;0;sem match válido;POP
ID_5936682335701497;12;rule;rule induction algorithms (rej);0.608;0;sem match válido;POP
ID_5936682335701497;13;algorithms;automated algorithm design (rej);0.797;0;sem match válido;POP
ID_5936682335701497;14;genetic programming;genetic programming;1.000;3;match válido;POP
ID_5936682335701497;15;image;multi-view approach (rej);0.363;0;sem match válido;POP
ID_5936682335701497;16;location;spatial analyses (rej);0.593;0;sem match válido;POP
ID_5936682335701497;17;method;classification (rej);0.462;0;sem match válido;POP
ID_5936682335701497;18;methods;performance measures (rej);0.461;0;sem match válido;POP
ID_5936682335701497;19;paper;automatic document classification (rej);0.396;0;sem match válido;POP
ID_5936682335701497;20;programming;genetic programming (rej);0.589;0;sem match válido;POP
ID_7279612728721005;1;logic;modal logics;0.774;3;match válido;POP
ID_7279612728721005;2;modal;modal connective (rej);0.713;0;sem match válido;POP
ID_7279612728721005;3;dynamic;propositional dynamic logics (rej);0.625;0;sem match válido;POP
ID_7279612728721005;4;modal logic;modal logic;1.000;3;match válido;POP
ID_7279612728721005;5;dynamic logic;propositional dynamic logics (rej);0.802;0;sem match válido;POP
ID_7279612728721005;6;nbsp;expressive power (rej);0.354;0;sem match válido;POP
ID_7279612728721005;7;hybrid;hybrid logics (rej);0.724;0;sem match válido;POP
ID_7279612728721005;8;logics;hybrid logics;0.810;3;match válido;POP
ID_7279612728721005;9;font;standard translation (rej);0.413;0;sem match válido;POP
ID_7279612728721005;10;fork;fork arrow logic (rej);0.718;0;sem match válido;POP
ID_7279612728721005;11;properties;property of graphs (rej);0.546;0;sem match válido;POP
ID_7279612728721005;12;arrow;arrow logic (rej);0.807;0;sem match válido;POP
ID_7279612728721005;13;arrow logic;arrow logic;1.000;2;match válido;POP
ID_7279612728721005;14;description;relational structures (rej);0.505;0;sem match válido;POP
ID_7279612728721005;15;web;modal connective (rej);0.339;0;sem match válido;POP
ID_7279612728721005;16;graph;products of graphs;0.871;3;match válido;POP
ID_7279612728721005;17;propositional;propositional dynamic logics (rej);0.783;0;sem match válido;POP
ID_7279612728721005;18;propositional dynamic;propositional dynamic logics;0.932;3;match válido;POP
ID_7279612728721005;19;knowledge;vague notions (rej);0.373;0;sem match válido;POP
ID_7279612728721005;20;algebra;relation algebras;0.855;2;match válido;POP
ID_0204571709680830;1;estresse oxidativo;oxidative stress;0.979;2;match válido;POP
ID_0204571709680830;2;activity;cognitive performance (rej);0.442;0;sem match válido;POP
ID_0204571709680830;3;oxidativo;oxidative stress (rej);0.840;0;sem match válido;POP
ID_0204571709680830;4;central;k-atpase (rej);0.439;0;sem match válido;POP
ID_0204571709680830;5;sistema;k-atpase (rej);0.374;0;sem match válido;POP
ID_0204571709680830;6;cigarro;barbitúricos por carbamazepina (rej);0.447;0;sem match válido;POP
ID_0204571709680830;7;effects;cognitive functions (rej);0.434;0;sem match válido;POP
ID_0204571709680830;8;fumaca;barbitúricos por carbamazepina (rej);0.442;0;sem match válido;POP
ID_0204571709680830;9;patients;depressed patients (rej);0.616;0;sem match válido;POP
ID_0204571709680830;10;fumaca do cigarro;substituição de barbitúricos (rej);0.395;0;sem match válido;POP
ID_0204571709680830;11;estresse;oxidative stress (rej);0.575;0;sem match válido;POP
ID_0204571709680830;12;lps;k-atpase (rej);0.500;0;sem match válido;POP
ID_0204571709680830;13;nervoso;epilepsia localizada (rej);0.459;0;sem match válido;POP
ID_0204571709680830;14;sistema nervoso;psychomotor and memory (rej);0.555;0;sem match válido;POP
ID_0204571709680830;15;alzheimer;cognitive dysfunction (rej);0.548;0;sem match válido;POP
ID_0204571709680830;16;doenca;k-atpase (rej);0.464;0;sem match válido;POP
ID_0204571709680830;17;nervoso central;epilepsia localizada (rej);0.516;0;sem match válido;POP
ID_0204571709680830;18;sistema nervoso central;psychomotor and memory (rej);0.514;0;sem match válido;POP
ID_0204571709680830;19;doenca de alzheimer;cognitive dysfunction (rej);0.544;0;sem match válido;POP
ID_0204571709680830;20;oxidative;oxidative stress (rej);0.846;0;sem match válido;POP
ID_0916805360400109;1;leishmania;leishmania amazonensis;0.768;2;match válido;POP
ID_0916805360400109;2;leishmaniasis;leishmaniasis;1.000;2;match válido;POP
ID_0916805360400109;3;cells;t-cell subsets (rej);0.641;0;sem match válido;POP
ID_0916805360400109;4;human;responses in human (rej);0.433;0;sem match válido;POP
ID_0916805360400109;5;ifn;interferon gamma (rej);0.357;0;sem match válido;POP
ID_0916805360400109;6;infection;inflammation (rej);0.679;0;sem match válido;POP
ID_0916805360400109;7;il;leishmaniasis (rej);0.478;0;sem match válido;POP
ID_0916805360400109;8;patients;clinical form;0.760;2;match válido;POP
ID_0916805360400109;9;response;responses in human (rej);0.634;0;sem match válido;POP
ID_0916805360400109;10;saliva;saliva;1.000;1;match válido;POP
ID_0916805360400109;11;cutaneous;cutaneous leishmaniasis (rej);0.736;0;sem match válido;POP
ID_0916805360400109;12;levels;highly susceptible (rej);0.309;0;sem match válido;POP
ID_0916805360400109;13;cutaneous leishmaniasis;cutaneous leishmaniasis;1.000;1;match válido;POP
ID_0916805360400109;14;production;resistance (rej);0.267;0;sem match válido;POP
ID_0916805360400109;15;immune;immunity;0.850;2;match válido;POP
ID_0916805360400109;16;disease;inflammation;0.752;3;match válido;POP
ID_0916805360400109;17;i³;interferon gamma (rej);0.262;0;sem match válido;POP
ID_0916805360400109;18;braziliensis;leishmania braziliensis (rej);0.732;0;sem match válido;POP
ID_0916805360400109;19;ifn i³;interferon gamma (rej);0.318;0;sem match válido;POP
ID_0916805360400109;20;cell;t-cell subsets (rej);0.653;0;sem match válido;POP
ID_9497366266156796;1;salvador;leptospira interrogans serovar (rej);0.335;0;sem match válido;POP
ID_9497366266156796;2;patients;systemic lupus (rej);0.468;0;sem match válido;POP
ID_9497366266156796;3;leptospirosis;leptospirosis;1.000;3;match válido;POP
ID_9497366266156796;4;cell;sickle cell (rej);0.707;0;sem match válido;POP
ID_9497366266156796;5;infection;bacterial meningitis (rej);0.724;0;sem match válido;POP
ID_9497366266156796;6;disease;pathology (rej);0.711;0;sem match válido;POP
ID_9497366266156796;7;leptospira;leptospira;1.000;3;match válido;POP
ID_9497366266156796;8;gene;genotype;0.868;1;match válido;POP
ID_9497366266156796;9;brazil;trypanosoma cruzi (rej);0.281;0;sem match válido;POP
ID_9497366266156796;10;study;analyze hcv serological (rej);0.406;0;sem match válido;POP
ID_9497366266156796;11;il;pathology (rej);0.357;0;sem match válido;POP
ID_9497366266156796;12;sickle cell;sickle cell;1.000;3;match válido;POP
ID_9497366266156796;13;sickle;sickle cell (rej);0.837;0;sem match válido;POP
ID_9497366266156796;14;anemia;sickle cell anemia;0.792;3;match válido;POP
ID_9497366266156796;15;bahia;trypanosoma cruzi (rej);0.339;0;sem match válido;POP
ID_9497366266156796;16;mansoni;schistosoma mansoni (rej);0.519;0;sem match válido;POP
ID_9497366266156796;17;leptospirose;leptospiral;0.936;3;match válido;POP
ID_9497366266156796;18;levels;sequence analysis (rej);0.346;0;sem match válido;POP
ID_9497366266156796;19;virus;virus genotypes;0.795;2;match válido;POP
ID_9497366266156796;20;population;urban slum (rej);0.409;0;sem match válido;POP
ID_6999749984515755;1;amyloid;human amyloid precursor;0.908;3;match válido;POP
ID_6999749984515755;2;oligomers;soluble oligomers;0.768;3;match válido;POP
ID_6999749984515755;3;protein;protein;1.000;3;match válido;POP
ID_6999749984515755;4;disease;pathogenesis (rej);0.723;0;sem match válido;POP
ID_6999749984515755;5;alzheimer;alzheimer's disease;0.959;3;match válido;POP
ID_6999749984515755;6;ad;atpase or adpase (rej);0.610;0;sem match válido;POP
ID_6999749984515755;7;alzheimer disease;alzheimer’s disease;0.991;3;match válido;POP
ID_6999749984515755;8;neuronal;synapse dysfunction (rej);0.656;0;sem match válido;POP
ID_6999749984515755;9;beta;β-amyloid peptide (rej);0.457;0;sem match válido;POP
ID_6999749984515755;10;abeta;sr atpase (rej);0.610;0;sem match válido;POP
ID_6999749984515755;11;inhibition;neuroprotection (rej);0.432;0;sem match válido;POP
ID_6999749984515755;12;ai²;sr atpase (rej);0.459;0;sem match válido;POP
ID_6999749984515755;13;neurons;synapse dysfunction (rej);0.623;0;sem match válido;POP
ID_6999749984515755;14;pressure;hydrostatic pressure (rej);0.672;0;sem match válido;POP
ID_6999749984515755;15;results;aggregation (rej);0.420;0;sem match válido;POP
ID_6999749984515755;16;aggregation;aggregation;1.000;3;match válido;POP
ID_6999749984515755;17;brain;central nervous system (rej);0.540;0;sem match válido;POP
ID_6999749984515755;18;peptide;amyloid-β peptide (rej);0.726;0;sem match válido;POP
ID_6999749984515755;19;soluble;soluble oligomers (rej);0.693;0;sem match válido;POP
ID_6999749984515755;20;atp;sr atpase (rej);0.714;0;sem match válido;POP
ID_2554509868510718;1;gordura;solid fat content;0.812;3;match válido;POP
ID_2554509868510718;2;oleo;aceite de castaña (rej);0.512;0;sem match válido;POP
ID_2554509868510718;3;oil;aceite de castaña;0.788;3;match válido;POP
ID_2554509868510718;4;fat;solid fat content (rej);0.788;0;sem match válido;POP
ID_2554509868510718;5;interesterification;interesterification;1.000;3;match válido;POP
ID_2554509868510718;6;interesterificacao;interesterification (rej);0.717;0;sem match válido;POP
ID_2554509868510718;7;lipidios;structured lipids (rej);0.900;0;sem match válido;POP
ID_2554509868510718;8;blends;blend;0.983;2;match válido;POP
ID_2554509868510718;9;lipidios estruturados;structured lipids;0.984;3;match válido;POP
ID_2554509868510718;10;chemical;propriedades físico-químicas;0.791;2;match válido;POP
ID_2554509868510718;11;palm;aceite de castaña (rej);0.469;0;sem match válido;POP
ID_2554509868510718;12;acid;conjugated linoleic acid (rej);0.526;0;sem match válido;POP
ID_2554509868510718;13;content;milkfat (rej);0.360;0;sem match válido;POP
ID_2554509868510718;14;milk;human milk;0.886;3;match válido;POP
